pkh-549-92,PKher,*ɲɔlhad ~ *nɔlhad,soot,"munda1968proto[p. 92, SEAlang record 549]"
pkh-371-78,PKher,*ɲɛl ~ *nɛl,to see,"munda1968proto[p. 78, SEAlang record 371]"
pkh-986-125,PKher,*ʈaɖa,pole,"munda1968proto[p. 125, SEAlang record 986]"
pkh-987-125,PKher,*ʈaɳɖa,to spread legs,"munda1968proto[p. 125, SEAlang record 987]"
pkh-38-53,PKher,*ʈirɔ̀m,kind of bird,"munda1968proto[p. 53, SEAlang record 38]"
pkh-185-63,PKher,*ʈusa,to pluck,"munda1968proto[p. 63, SEAlang record 185]"
pkh-126-59,PKher,*ʈuŋki,basket,"munda1968proto[p. 59, SEAlang record 126]"
pkh-192-64,PKher,*ʈuɖaʔ,to dip,"munda1968proto[p. 64, SEAlang record 192]"
pkh-161-62,PKher,*ʈuʈi,arrow,"munda1968proto[p. 62, SEAlang record 161]"
pkh-1256-142x2,PKher,*ʈɔhɔr,to feel,"munda1968proto[p. 142-2, SEAlang record 1256]"
pkh-585-95,PKher,*ʈɔɳɖaŋ,forest,"munda1968proto[p. 95, SEAlang record 585]"
pkh-1248-142,PKher,*ʈɛɳɖɛr,to lean against something,"munda1968proto[p. 142, SEAlang record 1248]"
pkh-524-91,PKher,-ɲɔʔ ~ -nɔʔ,"for a while, a bit","munda1968proto[p. 91, SEAlang record 524]"
pkh-882-117,PKher,a-ɟɔm,to feed,"munda1968proto[p. 117, SEAlang record 882]"
pkh-1025-127,PKher,alaŋ,tongue,"munda1968proto[p. 127, SEAlang record 1025]"
pkh-188-64,PKher,b(h)uraʔ,to draw water,"munda1968proto[p. 64, SEAlang record 188]"
pkh-871-116,PKher,bandɔ̀,kind of creeper,"munda1968proto[p. 116, SEAlang record 871]"
pkh-355-77,PKher,bɛd,turban,"munda1968proto[p. 77, SEAlang record 355]"
pkh-358-78,PKher,bɛɟ,to spit,"munda1968proto[p. 78, SEAlang record 358]"
pkh-none-135,PKher,daɳa,to search,munda1968proto[p. 135]
pkh-319-75,PKher,dùʔ,to rescue,"munda1968proto[p. 75, SEAlang record 319]"
pkh-359-78,PKher,dɛɟ,to climb,"munda1968proto[p. 78, SEAlang record 359]"
pkh-812-112,PKher,haʈiɲ ~ haʈiŋ,to divide,"munda1968proto[p. 112, SEAlang record 812]"
pkh-707-105,PKher,hɔ̀nɛ̀,field rat,"munda1968proto[p. 105, SEAlang record 707]"
pkh-354-77,PKher,hɛ,yes,"munda1968proto[p. 77, SEAlang record 354]"
pkh-434-84,PKher,hɛrmɛd,to carry under arm,"munda1968proto[p. 84, SEAlang record 434]"
pkh-362-78,PKher,hɛɟ,to pluck,"munda1968proto[p. 78, SEAlang record 362]"
pkh-60-55,PKher,iɽi,kind of millet,"munda1968proto[p. 55, SEAlang record 60]"
pkh-320-75,PKher,k(h)ùʔ,to cough,"munda1968proto[p. 75, SEAlang record 320]"
pkh-921-120,PKher,ka(h)uʔ,crow,"munda1968proto[p. 120, SEAlang record 921]"
pkh-997-126,PKher,karkad,to brush (teeth),"munda1968proto[p. 126, SEAlang record 997]"
pkh-84-57,PKher,ki(t)kir,kingfisher,"munda1968proto[p. 57, SEAlang record 84]"
pkh-74-56,PKher,kimin,daughter/younger sister-in-law,"munda1968proto[p. 56, SEAlang record 74]"
pkh-128-60,PKher,kuɽid,kite,"munda1968proto[p. 60, SEAlang record 128]"
pkh-318-74,PKher,kùda,kind of fruit,"munda1968proto[p. 74, SEAlang record 318]"
pkh-274-71,PKher,lakuɟ,elastic,"munda1968proto[p. 71, SEAlang record 274]"
pkh-992-125,PKher,laʈab,to bite (a bit),"munda1968proto[p. 125, SEAlang record 992]"
pkh-345-77,PKher,lùpùʔ ~ lùbùʔ,husk,"munda1968proto[p. 77, SEAlang record 345]"
pkh-353-77,PKher,lɛ,to dissolve,"munda1968proto[p. 77, SEAlang record 353]"
pkh-357-77,PKher,nɛd ~ ɲɛd,to dye,"munda1968proto[p. 77, SEAlang record 357]"
pkh-219-66,PKher,puʈ(h)uɟ,to squeeze,"munda1968proto[p. 66, SEAlang record 219]"
pkh-347-77,PKher,pùʈùr,scratch,"munda1968proto[p. 77, SEAlang record 347]"
pkh-998-126,PKher,raɡad,rough,"munda1968proto[p. 126, SEAlang record 998]"
pkh-1301-145,PKher,ruɟi,clitoris,"munda1968proto[p. 145, SEAlang record 1301]"
pkh-296-72,PKher,rìŋɡùd,maggot,"munda1968proto[p. 72, SEAlang record 296]"
pkh-1052-129,PKher,sarhaɽ,to overflow,"munda1968proto[p. 129, SEAlang record 1052]"
pkh-114-59,PKher,saŋɡiɲ ~ saŋɡiŋ,distant,"munda1968proto[p. 59, SEAlang record 114]"
pkh-336-76,PKher,sùrù,shelter,"munda1968proto[p. 76, SEAlang record 336]"
pkh-344-77,PKher,sùtùʔ,to follow,"munda1968proto[p. 77, SEAlang record 344]"
pkh-366-78,PKher,sɛn,to go,"munda1968proto[p. 78, SEAlang record 366]"
pkh-380-80,PKher,sɛrɔm,neck,"munda1968proto[p. 80, SEAlang record 380]"
pkh-275-71,PKher,tabuɟ,soft,"munda1968proto[p. 71, SEAlang record 275]"
pkh-681-103,PKher,tahɛ̀-n,to stay,"munda1968proto[p. 103, SEAlang record 681]"
pkh-905-119x2,PKher,talɔm,to step over,"munda1968proto[p. 119-2, SEAlang record 905]"
pkh-773-109,PKher,tani,"wild sheep, wild dog","munda1968proto[p. 109, SEAlang record 773]"
pkh-70-56,PKher,tirmid,to rub one's eyes,"munda1968proto[p. 56, SEAlang record 70]"
pkh-318-74x2,PKher,tìrìl,kind of fruit,"munda1968proto[p. 74-2, SEAlang record 318]"
pkh-346-77,PKher,ùcùd,hump (of a bull),"munda1968proto[p. 77, SEAlang record 346]"
pkh-341-76,PKher,ùdùʔ ~ ùdùŋ,to take out,"munda1968proto[p. 76, SEAlang record 341]"
pkh-342-76,PKher,ùsùʔ,thin,"munda1968proto[p. 76, SEAlang record 342]"
pkh-918-120,PKher,ɖahu,kind of fruit,"munda1968proto[p. 120, SEAlang record 918]"
pkh-1264-143,PKher,ɖɔbɔʔ,to nod,"munda1968proto[p. 143, SEAlang record 1264]"
pkh-1106-133,PKher,ɛlaŋ,heat,"munda1968proto[p. 133, SEAlang record 1106]"
pkh-427-84,PKher,ɛtɛ,to listen,"munda1968proto[p. 84, SEAlang record 427]"
pkh-748-108,PKher,ɟa,"any, whatever","munda1968proto[p. 108, SEAlang record 748]"
pkh-1373-149,PKher,ɟɔnɔʔ,broom,"munda1968proto[p. 149, SEAlang record 1373]"
pkh-431-84,PKher,ɟɛrɛ,gum,"munda1968proto[p. 84, SEAlang record 431]"
pkh-849-114,PKher,ɡaɽɛɟ ~ ɡɔɽɛɟ,to slip,"munda1968proto[p. 114, SEAlang record 849]"
pkh-327-75,PKher,ɡùcù,"mustache, beard","munda1968proto[p. 75, SEAlang record 327]"
pkh-328-75,PKher,ɡùŋɡù,fatherˈs elder brother,"munda1968proto[p. 75, SEAlang record 328]"
pkh-1488-155,PKher,ɡɔsɔ,to wither,"munda1968proto[p. 155, SEAlang record 1488]"
pkh-356-77,PKher,ɡɛd,to cut,"munda1968proto[p. 77, SEAlang record 356]"
pkh-none-83,PKher,ɡɛlɛ,ear,munda1968proto[p. 83]
pkh-419-83,PKher,ɡɛraŋ,to groan,"munda1968proto[p. 83, SEAlang record 419]"
pkh-1252-142,PKher,ʈusa,leaf bud,"munda1968proto[p. 142, SEAlang record 1252]"
pkh-208-65,PKher,ʈuɳɖu,"end (noun, adjective)","munda1968proto[p. 65, SEAlang record 208]"
