Snapshot_Date,Unit_ID,Region,PDF_Page,Printed_Page,Locator,Raw_Form,Raw_Gloss,Raw_Context,Status,Reason,Final_Form,Final_Gloss,Final_Phonemic,Final_Tags,Emitted_Key,Merged_Into,Source,Record_SHA256
2026-08-25,ex49:t1:w4,interlinear,34,30,"p. 30, example (49) word 4, data 10_MAN_000512",ataan-o,bring.ipfv-m.sg,example (49) line 1; 10_MAN_000512,installed,extracted from the PDF text layer and installed unchanged,ataan-o,bring,,ipfv m sg verb,knobloch2020sauji:ex49:t1:w4,,"knobloch2020sauji[p. 30, example (49) word 4, data 10_MAN_000512]",f86d27dd77dd8d287c471023070ba6d53b9797506811915277843190b0b3ef66
2026-08-25,ex50:t1:w1,interlinear,34,30,"p. 30, example (50) word 1, data 14_HR_000519",aw,and,example (50) line 1; 14_HR_000519,installed,extracted from the PDF text layer and installed unchanged,aw,and,,,knobloch2020sauji:ex50:t1:w1,knobloch2020sauji:ex33:t1:w7,"knobloch2020sauji[p. 30, example (50) word 1, data 14_HR_000519]",5c4018cff079c061ba97d5fd50f2f4944c04718bdb1972009de54750fe075b80
2026-08-25,ex50:t1:w2,interlinear,34,30,"p. 30, example (50) word 2, data 14_HR_000519",har,every,example (50) line 1; 14_HR_000519,installed,extracted from the PDF text layer and installed unchanged,har,every,,,knobloch2020sauji:ex50:t1:w2,,"knobloch2020sauji[p. 30, example (50) word 2, data 14_HR_000519]",c9e2ecf76582a0bb1a5b4d5ff4a4416b86034d65a6c831c18f22a962c565c10e
2026-08-25,ex50:t1:w3,interlinear,34,30,"p. 30, example (50) word 3, data 14_HR_000519",degar,evening,example (50) line 1; 14_HR_000519,installed,extracted from the PDF text layer and installed unchanged,degar,evening,,,knobloch2020sauji:ex50:t1:w3,,"knobloch2020sauji[p. 30, example (50) word 3, data 14_HR_000519]",246ae2cdd045a7d95ad5df22d2b6d365a3f76dabed6254138c326f166d5a43db
2026-08-25,ex50:t1:w4,interlinear,34,30,"p. 30, example (50) word 4, data 14_HR_000519",aw,and,example (50) line 1; 14_HR_000519,installed,extracted from the PDF text layer and installed unchanged,aw,and,,,knobloch2020sauji:ex50:t1:w4,knobloch2020sauji:ex33:t1:w7,"knobloch2020sauji[p. 30, example (50) word 4, data 14_HR_000519]",ec71aafc646bf55430ccfa5283688f439f54ba6294a5bb25963af051864b5bd1
2026-08-25,ex50:t1:w5,interlinear,34,30,"p. 30, example (50) word 5, data 14_HR_000519",laalapare,morning,example (50) line 1; 14_HR_000519,installed,extracted from the PDF text layer and installed unchanged,laalapare,morning,,,knobloch2020sauji:ex50:t1:w5,,"knobloch2020sauji[p. 30, example (50) word 5, data 14_HR_000519]",20973c636cfca6e43367bf7c6e9d0db8052880b0d3f38e63fefa1a4cc77d082a
2026-08-25,ex50:t1:w6,interlinear,34,30,"p. 30, example (50) word 6, data 14_HR_000519",ma,1sg.nom,example (50) line 1; 14_HR_000519,installed,extracted from the PDF text layer and installed unchanged,ma,I,,1sg pron nom,knobloch2020sauji:ex50:t1:w6,knobloch2020sauji:t6:Nominative:1sg:1,"knobloch2020sauji[p. 30, example (50) word 6, data 14_HR_000519]",3ec3053b46807e1e515f24f746f0450c3ef66cc105b8a5c871f270ab61e162a6
2026-08-25,ex50:t1:w7,interlinear,34,30,"p. 30, example (50) word 7, data 14_HR_000519",i,water,example (50) line 1; 14_HR_000519,installed,extracted from the PDF text layer and installed unchanged,i,water,,,knobloch2020sauji:ex50:t1:w7,,"knobloch2020sauji[p. 30, example (50) word 7, data 14_HR_000519]",dcc96269cd244ad7059565ffeb0d9509a31e682602f611b213e7c8548d0eafdb
2026-08-25,ex50:t1:w8,interlinear,34,30,"p. 30, example (50) word 8, data 14_HR_000519",talaan-oo,pour.ipfv-m.sg,example (50) line 1; 14_HR_000519,installed,extracted from the PDF text layer and installed unchanged,talaan-oo,pour,,ipfv m sg verb,knobloch2020sauji:ex50:t1:w8,,"knobloch2020sauji[p. 30, example (50) word 8, data 14_HR_000519]",b731fb6cfd1e6609cb5dbec14eb22d16f970e2a39b1d230b13fec14c9d37dbe6
2026-08-25,ex51:t1:w1,interlinear,34,30,"p. 30, example (51) word 1, data 36_S_100213",mi,1sg,example (51) line 1; 36_S_100213,installed,extracted from the PDF text layer and installed unchanged,mi,I,,1sg pron,knobloch2020sauji:ex51:t1:w1,knobloch2020sauji:t6:Ergative/Genitive:1sg:1,"knobloch2020sauji[p. 30, example (51) word 1, data 36_S_100213]",95032a7b798aa89214caecd1e6985c21771542ca0e4d7b4ad5a9b5ef3cc0c38b
2026-08-25,ex51:t1:w2,interlinear,34,30,"p. 30, example (51) word 2, data 36_S_100213",ɬeeṛi,woman,example (51) line 1; 36_S_100213,installed,extracted from the PDF text layer and installed unchanged,ɬeeṛi,woman,,,knobloch2020sauji:ex51:t1:w2,,"knobloch2020sauji[p. 30, example (51) word 2, data 36_S_100213]",7bd011165922098049017c32cd73986ae844854142747bc0abacbcc1f5ac0d26
2026-08-25,ex51:t1:w3,interlinear,34,30,"p. 30, example (51) word 3, data 36_S_100213",moril-i,kill.pfv-f.sg,example (51) line 1; 36_S_100213,installed,extracted from the PDF text layer and installed unchanged,moril-i,kill,,pfv f sg verb,knobloch2020sauji:ex51:t1:w3,,"knobloch2020sauji[p. 30, example (51) word 3, data 36_S_100213]",d0f033a8858b2331092c7ff9adcb2db5df47fe674f558e9574e8bad7449c1901
2026-08-25,ex52:t1:w1,interlinear,34,30,"p. 30, example (52) word 1, data 16_NU_000613",aw,and,example (52) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,aw,and,,,knobloch2020sauji:ex52:t1:w1,knobloch2020sauji:ex33:t1:w7,"knobloch2020sauji[p. 30, example (52) word 1, data 16_NU_000613]",0ebe3acdbc0576c04127b1fbe54b07b43ee8d13399d1b7c6a820999f090152eb
2026-08-25,ex52:t1:w2,interlinear,34,30,"p. 30, example (52) word 2, data 16_NU_000613",kučuroo,dog,example (52) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,kučuroo,dog,,,knobloch2020sauji:ex52:t1:w2,knobloch2020sauji:ex44:t1:w1,"knobloch2020sauji[p. 30, example (52) word 2, data 16_NU_000613]",b5f62cf9ebee15e57bf6f60e9abbd702efd230fd888c533bc0ff8735d945b6fe
2026-08-25,ex52:t1:w3,interlinear,34,30,"p. 30, example (52) word 3, data 16_NU_000613",čhaal-u,goat-pl.obl,example (52) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,čhaal-u,goat,,pl obl noun,knobloch2020sauji:ex52:t1:w3,knobloch2020sauji:ex45:t1:w3,"knobloch2020sauji[p. 30, example (52) word 3, data 16_NU_000613]",f0537304542848f959a14345e9f978bd6e5e6d750573626572804d4b9173b62d
2026-08-25,ex52:t1:w4,interlinear,34,30,"p. 30, example (52) word 4, data 16_NU_000613",keči,near,example (52) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,keči,near,,,knobloch2020sauji:ex52:t1:w4,knobloch2020sauji:ex45:t1:w4,"knobloch2020sauji[p. 30, example (52) word 4, data 16_NU_000613]",3f44971f5f3c51944645e94a0b5d5ebf0c0528494ba071a2cbbe0e2b4652bf8e
2026-08-25,ex52:t1:w5,interlinear,34,30,"p. 30, example (52) word 5, data 16_NU_000613",aw,and,example (52) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,aw,and,,,knobloch2020sauji:ex52:t1:w5,knobloch2020sauji:ex33:t1:w7,"knobloch2020sauji[p. 30, example (52) word 5, data 16_NU_000613]",14c464939d7a2f34b12775d1ba8fcf798cd206a0d0fdce94e6c3300fdafd3d3e
2026-08-25,ex52:t1:w6,interlinear,34,30,"p. 30, example (52) word 6, data 16_NU_000613",lambaṛi,fox,example (52) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,lambaṛi,fox,,,knobloch2020sauji:ex52:t1:w6,knobloch2020sauji:ex45:t1:w6,"knobloch2020sauji[p. 30, example (52) word 6, data 16_NU_000613]",e387a5f8803a103e1431b57ad01746415731d02dec219a570677827ffac67b53
2026-08-25,ex52:t1:w7,interlinear,34,30,"p. 30, example (52) word 7, data 16_NU_000613",kukuṛ-u,hen-pl.obl,example (52) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,kukuṛ-u,hen,,pl obl noun,knobloch2020sauji:ex52:t1:w7,knobloch2020sauji:ex45:t1:w7,"knobloch2020sauji[p. 30, example (52) word 7, data 16_NU_000613]",c2a63f6e222011f648d93a04dd96ed2a7825deb3d87632562ba847ea59deef1a
2026-08-25,ex52:t1:w8,interlinear,34,30,"p. 30, example (52) word 8, data 16_NU_000613",keči,near,example (52) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,keči,near,,,knobloch2020sauji:ex52:t1:w8,knobloch2020sauji:ex45:t1:w4,"knobloch2020sauji[p. 30, example (52) word 8, data 16_NU_000613]",9b5757f445b013c5665d0753034f72334edc78ee86c3c4bef4a24ff2cd9929d9
2026-08-25,ex52:t1:w9,interlinear,34,30,"p. 30, example (52) word 9, data 16_NU_000613",sot-i,sleep.pfv-f.sg,example (52) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,sot-i,sleep,,pfv f sg verb,knobloch2020sauji:ex52:t1:w9,knobloch2020sauji:ex45:t1:w9,"knobloch2020sauji[p. 30, example (52) word 9, data 16_NU_000613]",639951409238c31ebf262d8346eb46d544282eec8f0bd394c5e7f1d2824a72c4
2026-08-25,ex53:t1:w1,interlinear,34,30,"p. 30, example (53) word 1, data 16_NU_000613",kučuroo,dog,example (53) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,kučuroo,dog,,,knobloch2020sauji:ex53:t1:w1,knobloch2020sauji:ex44:t1:w1,"knobloch2020sauji[p. 30, example (53) word 1, data 16_NU_000613]",4e13c996c66e04bf324e36019147a63eb6caeea598e65d04f8291c075f9c98bf
2026-08-25,ex53:t1:w2,interlinear,34,30,"p. 30, example (53) word 2, data 16_NU_000613",aw,and,example (53) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,aw,and,,,knobloch2020sauji:ex53:t1:w2,knobloch2020sauji:ex33:t1:w7,"knobloch2020sauji[p. 30, example (53) word 2, data 16_NU_000613]",859fab3e53e6ec78b5a67d3bdf4c557684299fcc539690fbde7efeebd0f008d5
2026-08-25,ex53:t1:w3,interlinear,34,30,"p. 30, example (53) word 3, data 16_NU_000613",lumbaṛi,fox,example (53) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,lumbaṛi,fox,,,knobloch2020sauji:ex53:t1:w3,knobloch2020sauji:ex46:t1:w3,"knobloch2020sauji[p. 30, example (53) word 3, data 16_NU_000613]",f62eb0ec185cb1a32f492346c74480172654e68deb77cad24e32e83e135d25bf
2026-08-25,ex53:t1:w4,interlinear,34,30,"p. 30, example (53) word 4, data 16_NU_000613",sagardan,nervous,example (53) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,sagardan,nervous,,,knobloch2020sauji:ex53:t1:w4,,"knobloch2020sauji[p. 30, example (53) word 4, data 16_NU_000613]",d486066d71fdda3436cd081622ace38f8d52eab02dfa3533469cc61a09d3d211
2026-08-25,ex53:t1:w5,interlinear,34,30,"p. 30, example (53) word 5, data 16_NU_000613",geraan-al-ee,walk.around.ipfv-pst-m.pl,example (53) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,geraan-al-ee,walk around,,ipfv pret m pl verb,knobloch2020sauji:ex53:t1:w5,,"knobloch2020sauji[p. 30, example (53) word 5, data 16_NU_000613]",3a650861591efb39d0ba9e2f2d6373cc8a44d80e0f7b31280941481c950a240c
2026-08-25,ex54:t1:w1,interlinear,34,30,"p. 30, example (54) word 1, data 19_NU_000819",la,det.rem.nom,example (54) line 1; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,la,that,,determiner demonstrative dist nom,knobloch2020sauji:ex54:t1:w1,knobloch2020sauji:ex39:t1:w1,"knobloch2020sauji[p. 30, example (54) word 1, data 19_NU_000819]",0f4750f5722b88013b8872c397241cc19613e889f9e7feda292526dca5cc5c10
2026-08-25,ex54:t1:w2,interlinear,34,30,"p. 30, example (54) word 2, data 19_NU_000819",grom-e,village,example (54) line 1; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,grom-e,village,,,knobloch2020sauji:ex54:t1:w2,knobloch2020sauji:ex35:t1:w2,"knobloch2020sauji[p. 30, example (54) word 2, data 19_NU_000819]",0240c2193875d1c495dc0c9aad7fefbb02b8a44966ef27e7c64a1a3c7f99e72d
2026-08-25,ex54:t1:w3,interlinear,34,30,"p. 30, example (54) word 3, data 19_NU_000819",taqriban,approximately,example (54) line 1; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,taqriban,approximately,,,knobloch2020sauji:ex54:t1:w3,knobloch2020sauji:ex39:t1:w3,"knobloch2020sauji[p. 30, example (54) word 3, data 19_NU_000819]",aa981e535778866236f30d52b196f531e698c2a39cb885a587e496fc8e2e1681
2026-08-25,ex54:t1:w4,interlinear,34,30,"p. 30, example (54) word 4, data 19_NU_000819",saatsawa,seven-hundred,example (54) line 1; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,saatsawa,seven hundred,,num,knobloch2020sauji:ex54:t1:w4,,"knobloch2020sauji[p. 30, example (54) word 4, data 19_NU_000819]",11ac5d6189eff09c4dd57326f6991ed9013fdbc34854aac8acb89b56b6da7b92
2026-08-25,ex54:t1:w5,interlinear,34,30,"p. 30, example (54) word 5, data 19_NU_000819",goš-a,house-pl,example (54) line 1; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,goš-a,house,,pl,knobloch2020sauji:ex54:t1:w5,knobloch2020sauji:ex39:t1:w5,"knobloch2020sauji[p. 30, example (54) word 5, data 19_NU_000819]",d510d8da54835a7bbeedfc51c11c89df8fa855979d6c1eba6aa27fe6f4e80a88
2026-08-25,ex54:t1:w6,interlinear,34,30,"p. 30, example (54) word 6, data 19_NU_000819",xalaka,people,example (54) line 1; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,xalaka,people,,,knobloch2020sauji:ex54:t1:w6,knobloch2020sauji:t2:x:initial,"knobloch2020sauji[p. 30, example (54) word 6, data 19_NU_000819]",3b6139644d3012c79ad69ccba7f8f91a03fc035fb1e2d9e07221062009690209
2026-08-25,ex54:t1:w7,interlinear,34,30,"p. 30, example (54) word 7, data 19_NU_000819",zahir,Zahir,example (54) line 1; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,zahir,Zahir,,proper-noun,knobloch2020sauji:ex54:t1:w7,knobloch2020sauji:ex39:t1:w7,"knobloch2020sauji[p. 30, example (54) word 7, data 19_NU_000819]",7ab3d3c18000fe401bd846e2a0254644373997c10381cf5d88c19da847d6ce9d
2026-08-25,ex54:t1:w8,interlinear,34,30,"p. 30, example (54) word 8, data 19_NU_000819",ša,Sha,example (54) line 1; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,ša,Sha,,proper-noun,knobloch2020sauji:ex54:t1:w8,knobloch2020sauji:ex39:t1:w8,"knobloch2020sauji[p. 30, example (54) word 8, data 19_NU_000819]",09676156fa456b0c8d14b4828f04e9be4fc203bc386eb6bd51902ea15848172a
2026-08-25,ex54:t1:w9,interlinear,34,30,"p. 30, example (54) word 9, data 19_NU_000819",aw,and,example (54) line 1; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,aw,and,,,knobloch2020sauji:ex54:t1:w9,knobloch2020sauji:ex33:t1:w7,"knobloch2020sauji[p. 30, example (54) word 9, data 19_NU_000819]",bd1c91dce076a855399104b61fb401222aee09e9eb3f7f04e8ad2f55e00f329e
2026-08-25,ex54:t1:w10,interlinear,34,30,"p. 30, example (54) word 10, data 19_NU_000819",dawudi,Dawud,example (54) line 1; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,dawudi,Dawud,,proper-noun,knobloch2020sauji:ex54:t1:w10,knobloch2020sauji:ex39:t2:w1,"knobloch2020sauji[p. 30, example (54) word 10, data 19_NU_000819]",327282c3f1b0707d9e1db8a509cbf17d5bfad71d31c1f2bcd4aeaaba711ea519
2026-08-25,ex54:t2:w1,interlinear,34,30,"p. 30, example (54) word 1, data 19_NU_000819",yarime,government,example (54) line 2; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,yarime,government,,,knobloch2020sauji:ex54:t2:w1,knobloch2020sauji:ex39:t2:w2,"knobloch2020sauji[p. 30, example (54) word 1, data 19_NU_000819]",fb037dde02964330701bccd0e5e138406a53e51dbf4b896a205707186619cc5e
2026-08-25,ex54:t2:w2,interlinear,34,30,"p. 30, example (54) word 2, data 19_NU_000819",waxta,time,example (54) line 2; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,waxta,time,,,knobloch2020sauji:ex54:t2:w2,knobloch2020sauji:ex39:t2:w3,"knobloch2020sauji[p. 30, example (54) word 2, data 19_NU_000819]",6496fea3f9b8fe61754ee83eafa86126262c5d079eccc8c8aa809c4dbed38b1b
2026-08-25,ex54:t2:w3,interlinear,34,30,"p. 30, example (54) word 3, data 19_NU_000819",wosedal,live?,example (54) line 2; 19_NU_000819,installed,the author marks the gloss itself as uncertain,wosedal,live,,uncertain,knobloch2020sauji:ex54:t2:w3,knobloch2020sauji:ex39:t2:w4,"knobloch2020sauji[p. 30, example (54) word 3, data 19_NU_000819]",69bb1f7c19556bcc4e2513e41c30825457bc2ca0cc8d1eb324f51ed44f38a398
2026-08-25,ex54:t2:w4,interlinear,34,30,"p. 30, example (54) word 4, data 19_NU_000819",baan-al-ee,become/go.ipfv-pst-m.pl,example (54) line 2; 19_NU_000819,installed,extracted from the PDF text layer and installed unchanged,baan-al-ee,"become, go",,verb ipfv pret m pl,knobloch2020sauji:ex54:t2:w4,knobloch2020sauji:ex39:t2:w5,"knobloch2020sauji[p. 30, example (54) word 4, data 19_NU_000819]",a3997d392790c1d83b71327eeb206f8563bfe3ad8cd590db376385c21e1e7220
2026-08-25,ex55:t1:w1,interlinear,35,31,"p. 31, example (55) word 1, data 16_NU_000613",špank-ay,shepherd-obl,example (55) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,špank-ay,shepherd,,obl noun,knobloch2020sauji:ex55:t1:w1,,"knobloch2020sauji[p. 31, example (55) word 1, data 16_NU_000613]",3073bf867442880ba7521b332574f2191a85ec6263c1ef2f31578de0c4729cbe
2026-08-25,ex55:t1:w2,interlinear,35,31,"p. 31, example (55) word 2, data 16_NU_000613",men-oo,say.pfv-m.sg,example (55) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,men-oo,say,,pfv m sg verb,knobloch2020sauji:ex55:t1:w2,knobloch2020sauji:ex40:t1:w5,"knobloch2020sauji[p. 31, example (55) word 2, data 16_NU_000613]",0582e1079a354b2aa269c4f4fcc3dba8240219699f574c1b3dd865bfad8f8174
2026-08-25,ex55:t1:w3,interlinear,35,31,"p. 31, example (55) word 3, data 16_NU_000613",kukuṛ-ee,chicken-gen,example (55) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,kukuṛ-ee,chicken,,gen noun,knobloch2020sauji:ex55:t1:w3,,"knobloch2020sauji[p. 31, example (55) word 3, data 16_NU_000613]",ad24800eade33c5673fcf3bd5d7ec97acf47df866e25891d833e4a4c9ad15f61
2026-08-25,ex55:t1:w4,interlinear,35,31,"p. 31, example (55) word 4, data 16_NU_000613",phanti,feather,example (55) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,phanti,feather,,,knobloch2020sauji:ex55:t1:w4,,"knobloch2020sauji[p. 31, example (55) word 4, data 16_NU_000613]",c7cfe25e329f5ec645b83f84809038a0b58a1905f6ae4e7ed4df933586921e41
2026-08-25,ex55:t1:w5,interlinear,35,31,"p. 31, example (55) word 5, data 16_NU_000613",torati,?,example (55) line 1; 16_NU_000613,installed,the author marks the gloss itself as uncertain,torati,,,uncertain,knobloch2020sauji:ex55:t1:w5,,"knobloch2020sauji[p. 31, example (55) word 5, data 16_NU_000613]",4fd2888fe35e4235cc22160bea258ce1f39424b68ae9b0a6255f16de4d19ba35
2026-08-25,ex55:t1:w6,interlinear,35,31,"p. 31, example (55) word 6, data 16_NU_000613",šahedi,?,example (55) line 1; 16_NU_000613,installed,the author marks the gloss itself as uncertain,šahedi,,,uncertain,knobloch2020sauji:ex55:t1:w6,,"knobloch2020sauji[p. 31, example (55) word 6, data 16_NU_000613]",0456e666186fe1a2c77e1df366dc1bf31ed373bb384d15759029275a60cddd83
2026-08-25,ex55:t1:w7,interlinear,35,31,"p. 31, example (55) word 7, data 16_NU_000613",man-ani,say/speak/read.ipfv-f.sg,example (55) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,man-ani,"say, speak, read",,verb ipfv f sg,knobloch2020sauji:ex55:t1:w7,,"knobloch2020sauji[p. 31, example (55) word 7, data 16_NU_000613]",392d866f5fc976c7a10b69cc6c94b4f2bdf876dfc2191758324882143205c2ee
2026-08-25,ex55:t1:w8,interlinear,35,31,"p. 31, example (55) word 8, data 16_NU_000613",aw,and,example (55) line 1; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,aw,and,,,knobloch2020sauji:ex55:t1:w8,knobloch2020sauji:ex33:t1:w7,"knobloch2020sauji[p. 31, example (55) word 8, data 16_NU_000613]",553a2c66fa0db578619f88237c5eaa763d1e1e7e362e6b8adc7272512d938b00
2026-08-25,ex55:t2:w1,interlinear,35,31,"p. 31, example (55) word 1, data 16_NU_000613",kukuṛ,chicken,example (55) line 2; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,kukuṛ,chicken,,,knobloch2020sauji:ex55:t2:w1,,"knobloch2020sauji[p. 31, example (55) word 1, data 16_NU_000613]",dd99789c48c8241d87b7d37cf7c4393907b9fe5415fcbb4a1aed4451fb83ef47
2026-08-25,ex55:t2:w2,interlinear,35,31,"p. 31, example (55) word 2, data 16_NU_000613",thi,you,example (55) line 2; 16_NU_000613,installed,extracted from the PDF text layer and installed unchanged,thi,you,,,knobloch2020sauji:ex55:t2:w2,,"knobloch2020sauji[p. 31, example (55) word 2, data 16_NU_000613]",242c6584bdc617841ec9ed35b0fb50ca8d90df7bc98283791db3b1c24c2d1aff
