Record_Type,Report,Printed_Page,Gloss_Number,Gloss,Site_Code,Site_Name,Dialect_Group,Response,Similarity_Group,Raw_Transcription,Transcription,Review,Uncertainty,Status,Reason,Language_ID,Dialect_ID,Source,Entry_Key
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,121,blood,D,Singur,War-Jaintia target wordlist,1,1,rna,rnɨa̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 121, Singur]",silwarjaintia2007:g121:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,121,blood,A,Niralapunji,War-Jaintia target wordlist,1,1,rna,rna,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 121, Niralapunji]",silwarjaintia2007:g121:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,121,blood,E,Barenga,War-Jaintia target wordlist,1,1,rna,rna,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 121, Barenga]",silwarjaintia2007:g121:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,121,blood,J,Amlarem,War-Jaintia target wordlist,2,1,rna,rna,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 121, Amlarem]",silwarjaintia2007:g121:sil-war-jaintia-2007-amlarem:i2
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,121,blood,F,Noksia,Synteng/Pnar comparison,1,2,snam,snam,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Synteng/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 121, Noksia]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,121,blood,G,Jaintiapur,Jowai/Pnar comparison,1,2,snam,snam,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 121, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,121,blood,K,Shella,Khasi War comparison,1,2,snam,snam,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 121, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,121,blood,L,Shillong,standard Khasi comparison,1,2,snam,snam,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 121, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,121,blood,H,Panai,Lyngngam comparison,1,3,sam,sɨŋŋam,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 121, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,B,Aliachora,War-Jaintia target wordlist,1,1,pu ur,pu ur,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Aliachora]",silwarjaintia2007:g122:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,C,Dabolchora,War-Jaintia target wordlist,1,1,pu ur,pu ur,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Dabolchora]",silwarjaintia2007:g122:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,D,Singur,War-Jaintia target wordlist,1,1,pu ur,pu ur,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Singur]",silwarjaintia2007:g122:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,E,Barenga,War-Jaintia target wordlist,1,1,pu ur,pu ur,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Barenga]",silwarjaintia2007:g122:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,J,Amlarem,War-Jaintia target wordlist,1,1,pu ur,pu ur,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Amlarem]",silwarjaintia2007:g122:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,A,Niralapunji,War-Jaintia target wordlist,1,1,pur,pur,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Niralapunji]",silwarjaintia2007:g122:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,I,Magurchora,War-Jaintia target wordlist,1,1,pur,pur,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Magurchora]",silwarjaintia2007:g122:sil-war-jaintia-2007-magurchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,F,Noksia,Synteng/Pnar comparison,1,2,sa ao,sa ao̯,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Synteng/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Noksia]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,L,Shillong,standard Khasi comparison,1,2,se ep,se ep,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,G,Jaintiapur,Jowai/Pnar comparison,1,3,hit,ʈʃhit,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,H,Panai,Lyngngam comparison,1,4,pr u,pɨr uʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,K,Shella,Khasi War comparison,1,5,s ep,sɨ ep,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,122,sweat,L,Shillong,standard Khasi comparison,2,5,se ep,se ep,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 122, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,123,belly,G,Jaintiapur,Jowai/Pnar comparison,1,1,khp,khpɔʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 123, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,123,belly,L,Shillong,standard Khasi comparison,1,1,khp,khpɔʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 123, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,123,belly,A,Niralapunji,War-Jaintia target wordlist,1,1,p,pɔʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 123, Niralapunji]",silwarjaintia2007:g123:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,123,belly,B,Aliachora,War-Jaintia target wordlist,1,1,p,pɔʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 123, Aliachora]",silwarjaintia2007:g123:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,123,belly,C,Dabolchora,War-Jaintia target wordlist,1,1,p,pɔʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 123, Dabolchora]",silwarjaintia2007:g123:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,123,belly,D,Singur,War-Jaintia target wordlist,1,1,p,pɔʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 123, Singur]",silwarjaintia2007:g123:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,123,belly,E,Barenga,War-Jaintia target wordlist,1,1,p,pɔʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 123, Barenga]",silwarjaintia2007:g123:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,123,belly,I,Magurchora,War-Jaintia target wordlist,1,1,p,pɔʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 123, Magurchora]",silwarjaintia2007:g123:sil-war-jaintia-2007-magurchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,123,belly,J,Amlarem,War-Jaintia target wordlist,1,1,p,pɔʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 123, Amlarem]",silwarjaintia2007:g123:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,123,belly,F,Noksia,Synteng/Pnar comparison,1,2,snur,snur,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Synteng/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 123, Noksia]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,123,belly,H,Panai,Lyngngam comparison,1,3,lau ba,lau̯ baʔ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 123, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,123,belly,K,Shella,Khasi War comparison,1,4,s er,sɨŋ er,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 123, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,125,back,B,Aliachora,War-Jaintia target wordlist,1,1,tmp,tɨmpɔŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 125, Aliachora]",silwarjaintia2007:g125:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,125,back,D,Singur,War-Jaintia target wordlist,1,1,tmp,tɨmpɔŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 125, Singur]",silwarjaintia2007:g125:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,125,back,E,Barenga,War-Jaintia target wordlist,1,1,tmp,tɨmpɔŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 125, Barenga]",silwarjaintia2007:g125:sil-war-jaintia-2007-barenga:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,125,back,I,Magurchora,War-Jaintia target wordlist,1,1,tmp,tɨmpɔŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-magurchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 125, Magurchora]",silwarjaintia2007:g125:sil-war-jaintia-2007-magurchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,125,back,J,Amlarem,War-Jaintia target wordlist,1,1,tmp,tɨmpɔŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-amlarem,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 125, Amlarem]",silwarjaintia2007:g125:sil-war-jaintia-2007-amlarem:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,125,back,C,Dabolchora,War-Jaintia target wordlist,1,1,temp,tempɔŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 125, Dabolchora]",silwarjaintia2007:g125:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,125,back,A,Niralapunji,War-Jaintia target wordlist,1,1,tump,tumpɔŋ,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 125, Niralapunji]",silwarjaintia2007:g125:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,125,back,F,Noksia,Synteng/Pnar comparison,1,2,luam,lua̯m,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Synteng/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 125, Noksia]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,125,back,G,Jaintiapur,Jowai/Pnar comparison,1,3,r khi,rɨŋ khi,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Jowai/Pnar comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 125, Jaintiapur]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,125,back,H,Panai,Lyngngam comparison,1,4,phat,phat,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Lyngngam comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 125, Panai]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,125,back,L,Shillong,standard Khasi comparison,1,5,met,met,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,standard Khasi comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 125, Shillong]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,125,back,K,Shella,Khasi War comparison,1,6,dn,dɪn,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,excluded,Khasi War comparison; not War-Jaintia,,,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 125, Shella]",
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,126,body,A,Niralapunji,War-Jaintia target wordlist,1,1,pran,pran,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-niralapunji,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 126, Niralapunji]",silwarjaintia2007:g126:sil-war-jaintia-2007-niralapunji:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,126,body,B,Aliachora,War-Jaintia target wordlist,1,1,pran,pran,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-aliachora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 126, Aliachora]",silwarjaintia2007:g126:sil-war-jaintia-2007-aliachora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,126,body,C,Dabolchora,War-Jaintia target wordlist,1,1,pran,pran,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-dabolchora,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 126, Dabolchora]",silwarjaintia2007:g126:sil-war-jaintia-2007-dabolchora:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,126,body,D,Singur,War-Jaintia target wordlist,1,1,pran,pran,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-singur,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 126, Singur]",silwarjaintia2007:g126:sil-war-jaintia-2007-singur:i1
expanded wordlist attestation,brightbill-kim-kim2007warjaintia,68,126,body,E,Barenga,War-Jaintia target wordlist,1,1,pran,pran,official PDF text layer; SAG-IPA bytes converted with SIL's SAGIPA2Uni.map v1.0,,installed,,WarJaintia,sil-war-jaintia-2007-barenga,"brightbill-kim-kim2007warjaintia[Appendix B.3, printed p. 68, item 126, Barenga]",silwarjaintia2007:g126:sil-war-jaintia-2007-barenga:i1
