Status,Reason,Entry_Key,Site_Code,Site_Description,Language_ID,Base_Language,Concept,Gloss,Printed_Page,Column,Response_Index,Response_Count,Raw_Cell,Response,House_Form,Tags,Source
ingested,single response,beine-bhatri:BAG:162:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,162,twelve,28,3,1,1,bar̩o,bar̩o,baṛo,,"beine2017bhatri[p. 28, item 162, site BAG]"
ingested,response 1 of 2 printed in one cell,beine-bhatri:OAR:163:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,163,twenty,28,1,1,2,korˑeʔsalɡa,korˑe,koṛe,,"beine2017bhatri[p. 28, item 163, site OAR]"
ingested,response 2 of 2 printed in one cell,beine-bhatri:OAR:163:2,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,163,twenty,28,1,2,2,korˑeʔsalɡa,salɡa,salga,,"beine2017bhatri[p. 28, item 163, site OAR]"
ingested,single response,beine-bhatri:OCU:163:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,163,twenty,28,1,1,1,korˑi.̩e,korˑi.̩e,koṛi.e,,"beine2017bhatri[p. 28, item 163, site OCU]"
ingested,single response,beine-bhatri:HBH:163:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,163,twenty,28,1,1,1,korˑi,korˑi,koṛi,,"beine2017bhatri[p. 28, item 163, site HBH]"
ingested,single response,beine-bhatri:BAU:163:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,163,twenty,28,1,1,1,se̠lɡa,se̠lɡa,səlga,,"beine2017bhatri[p. 28, item 163, site BAU]"
ingested,single response,beine-bhatri:BSA:163:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,163,twenty,28,1,1,1,bis,bis,bis,,"beine2017bhatri[p. 28, item 163, site BSA]"
ingested,single response,beine-bhatri:BJE:163:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,163,twenty,28,1,1,1,korˑe,korˑe,koṛe,,"beine2017bhatri[p. 28, item 163, site BJE]"
ingested,single response,beine-bhatri:BKP:163:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,163,twenty,28,1,1,1,korˑe,korˑe,koṛe,,"beine2017bhatri[p. 28, item 163, site BKP]"
ingested,single response,beine-bhatri:BUM:163:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,163,twenty,28,1,1,1,korˑe,korˑe,koṛe,,"beine2017bhatri[p. 28, item 163, site BUM]"
ingested,single response,beine-bhatri:BCB:163:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,163,twenty,28,1,1,1,bis,bis,bis,,"beine2017bhatri[p. 28, item 163, site BCB]"
ingested,single response,beine-bhatri:BAN:163:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,163,twenty,28,1,1,1,bis,bis,bis,,"beine2017bhatri[p. 28, item 163, site BAN]"
ingested,single response,beine-bhatri:BAR:163:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,163,twenty,28,1,1,1,bis,bis,bis,,"beine2017bhatri[p. 28, item 163, site BAR]"
ingested,single response,beine-bhatri:BAG:163:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,163,twenty,28,1,1,1,bis,bis,bis,,"beine2017bhatri[p. 28, item 163, site BAG]"
ingested,single response,beine-bhatri:OAR:164:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,164,one hundred,28,2,1,1,soie,soie,soie,,"beine2017bhatri[p. 28, item 164, site OAR]"
ingested,single response,beine-bhatri:OCU:164:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,164,one hundred,28,2,1,1,saho,saho,saho,,"beine2017bhatri[p. 28, item 164, site OCU]"
ingested,single response,beine-bhatri:HBH:164:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,164,one hundred,28,2,1,1,pa̽tʃ̩ korˑi,pa̽tʃ̩ korˑi,pãc koṛi,,"beine2017bhatri[p. 28, item 164, site HBH]"
ingested,single response,beine-bhatri:BAU:164:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,164,one hundred,28,2,1,1,se̠j,se̠j,səy,,"beine2017bhatri[p. 28, item 164, site BAU]"
ingested,single response,beine-bhatri:BSA:164:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,164,one hundred,28,2,1,1,so,so,so,,"beine2017bhatri[p. 28, item 164, site BSA]"
ingested,single response,beine-bhatri:BJE:164:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,164,one hundred,28,2,1,1,pa̽tʃ̩ korˑi,pa̽tʃ̩ korˑi,pãc koṛi,,"beine2017bhatri[p. 28, item 164, site BJE]"
ingested,response 1 of 2 printed in one cell,beine-bhatri:BKP:164:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,164,one hundred,28,2,1,2,se̠jeʔpa̽tʃ̩ korˑi,se̠je,səye,,"beine2017bhatri[p. 28, item 164, site BKP]"
ingested,response 2 of 2 printed in one cell,beine-bhatri:BKP:164:2,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,164,one hundred,28,2,2,2,se̠jeʔpa̽tʃ̩ korˑi,pa̽tʃ̩ korˑi,pãc koṛi,,"beine2017bhatri[p. 28, item 164, site BKP]"
ingested,single response,beine-bhatri:BUM:164:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,164,one hundred,28,2,1,1,pa̽tʃ̩ korˑi,pa̽tʃ̩ korˑi,pãc koṛi,,"beine2017bhatri[p. 28, item 164, site BUM]"
ingested,single response,beine-bhatri:BCB:164:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,164,one hundred,28,2,1,1,so,so,so,,"beine2017bhatri[p. 28, item 164, site BCB]"
ingested,single response,beine-bhatri:BAN:164:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,164,one hundred,28,2,1,1,so,so,so,,"beine2017bhatri[p. 28, item 164, site BAN]"
ingested,single response,beine-bhatri:BAR:164:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,164,one hundred,28,2,1,1,so,so,so,,"beine2017bhatri[p. 28, item 164, site BAR]"
ingested,single response,beine-bhatri:BAG:164:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,164,one hundred,28,2,1,1,so,so,so,,"beine2017bhatri[p. 28, item 164, site BAG]"
ingested,single response,beine-bhatri:OAR:165:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,165,Who?,28,3,1,1,kon,kon,kon,,"beine2017bhatri[p. 28, item 165, site OAR]"
ingested,single response,beine-bhatri:OCU:165:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,165,Who?,28,3,1,1,kie,kie,kie,,"beine2017bhatri[p. 28, item 165, site OCU]"
ingested,single response,beine-bhatri:HBH:165:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,165,Who?,28,3,1,1,kon,kon,kon,,"beine2017bhatri[p. 28, item 165, site HBH]"
ingested,single response,beine-bhatri:BAU:165:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,165,Who?,28,3,1,1,kon,kon,kon,,"beine2017bhatri[p. 28, item 165, site BAU]"
ingested,single response,beine-bhatri:BSA:165:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,165,Who?,28,3,1,1,kon,kon,kon,,"beine2017bhatri[p. 28, item 165, site BSA]"
ingested,single response,beine-bhatri:BJE:165:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,165,Who?,28,3,1,1,kon,kon,kon,,"beine2017bhatri[p. 28, item 165, site BJE]"
ingested,single response,beine-bhatri:BKP:165:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,165,Who?,28,3,1,1,kon,kon,kon,,"beine2017bhatri[p. 28, item 165, site BKP]"
ingested,single response,beine-bhatri:BUM:165:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,165,Who?,28,3,1,1,kon,kon,kon,,"beine2017bhatri[p. 28, item 165, site BUM]"
ingested,single response,beine-bhatri:BCB:165:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,165,Who?,28,3,1,1,kon,kon,kon,,"beine2017bhatri[p. 28, item 165, site BCB]"
ingested,single response,beine-bhatri:BAN:165:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,165,Who?,28,3,1,1,kon,kon,kon,,"beine2017bhatri[p. 28, item 165, site BAN]"
ingested,single response,beine-bhatri:BAR:165:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,165,Who?,28,3,1,1,kon,kon,kon,,"beine2017bhatri[p. 28, item 165, site BAR]"
ingested,single response,beine-bhatri:BAG:165:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,165,Who?,28,3,1,1,kon,kon,kon,,"beine2017bhatri[p. 28, item 165, site BAG]"
ingested,single response,beine-bhatri:OAR:166:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,166,What?,28,1,1,1,kai,kai,kai,,"beine2017bhatri[p. 28, item 166, site OAR]"
ingested,single response,beine-bhatri:OCU:166:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,166,What?,28,1,1,1,kono̽,kono̽,konõ,,"beine2017bhatri[p. 28, item 166, site OCU]"
ingested,single response,beine-bhatri:HBH:166:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,166,What?,28,1,1,1,kaj,kaj,kay,,"beine2017bhatri[p. 28, item 166, site HBH]"
ingested,single response,beine-bhatri:BAU:166:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,166,What?,28,1,1,1,kaije,kaije,kaiye,,"beine2017bhatri[p. 28, item 166, site BAU]"
ingested,single response,beine-bhatri:BSA:166:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,166,What?,28,1,1,1,kaj,kaj,kay,,"beine2017bhatri[p. 28, item 166, site BSA]"
ingested,single response,beine-bhatri:BJE:166:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,166,What?,28,1,1,1,kaje,kaje,kaye,,"beine2017bhatri[p. 28, item 166, site BJE]"
ingested,single response,beine-bhatri:BKP:166:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,166,What?,28,1,1,1,kaj,kaj,kay,,"beine2017bhatri[p. 28, item 166, site BKP]"
ingested,single response,beine-bhatri:BUM:166:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,166,What?,28,1,1,1,kaj,kaj,kay,,"beine2017bhatri[p. 28, item 166, site BUM]"
ingested,single response,beine-bhatri:BCB:166:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,166,What?,28,1,1,1,kaj,kaj,kay,,"beine2017bhatri[p. 28, item 166, site BCB]"
ingested,single response,beine-bhatri:BAN:166:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,166,What?,28,1,1,1,kaj,kaj,kay,,"beine2017bhatri[p. 28, item 166, site BAN]"
ingested,single response,beine-bhatri:BAR:166:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,166,What?,28,1,1,1,kaje,kaje,kaye,,"beine2017bhatri[p. 28, item 166, site BAR]"
ingested,single response,beine-bhatri:BAG:166:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,166,What?,28,1,1,1,kaje,kaje,kaye,,"beine2017bhatri[p. 28, item 166, site BAG]"
ingested,single response,beine-bhatri:OAR:167:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,167,where?,28,2,1,1,koi,koi,koi,,"beine2017bhatri[p. 28, item 167, site OAR]"
ingested,single response,beine-bhatri:OCU:167:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,167,where?,28,2,1,1,keuntar̩e,keuntar̩e,keuntaṛe,,"beine2017bhatri[p. 28, item 167, site OCU]"
ingested,single response,beine-bhatri:HBH:167:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,167,where?,28,2,1,1,ke̠ha̽,ke̠ha̽,kəhã,,"beine2017bhatri[p. 28, item 167, site HBH]"
ingested,single response,beine-bhatri:BAU:167:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,167,where?,28,2,1,1,konti,konti,konti,,"beine2017bhatri[p. 28, item 167, site BAU]"
ingested,response 1 of 2 printed in one cell,beine-bhatri:BSA:167:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,167,where?,28,2,1,2,kontiʔkene,konti,konti,,"beine2017bhatri[p. 28, item 167, site BSA]"
ingested,response 2 of 2 printed in one cell,beine-bhatri:BSA:167:2,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,167,where?,28,2,2,2,kontiʔkene,kene,kene,,"beine2017bhatri[p. 28, item 167, site BSA]"
ingested,single response,beine-bhatri:BJE:167:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,167,where?,28,2,1,1,kontⁿi,kontⁿi,konti,,"beine2017bhatri[p. 28, item 167, site BJE]"
ingested,single response,beine-bhatri:BKP:167:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,167,where?,28,2,1,1,kontⁿi,kontⁿi,konti,,"beine2017bhatri[p. 28, item 167, site BKP]"
ingested,single response,beine-bhatri:BUM:167:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,167,where?,28,2,1,1,kontⁿane,kontⁿane,kontane,,"beine2017bhatri[p. 28, item 167, site BUM]"
ingested,single response,beine-bhatri:BCB:167:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,167,where?,28,2,1,1,kene,kene,kene,,"beine2017bhatri[p. 28, item 167, site BCB]"
ingested,single response,beine-bhatri:BAN:167:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,167,where?,28,2,1,1,kene,kene,kene,,"beine2017bhatri[p. 28, item 167, site BAN]"
ingested,single response,beine-bhatri:BAR:167:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,167,where?,28,2,1,1,konti,konti,konti,,"beine2017bhatri[p. 28, item 167, site BAR]"
ingested,single response,beine-bhatri:BAG:167:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,167,where?,28,2,1,1,kene,kene,kene,,"beine2017bhatri[p. 28, item 167, site BAG]"
ingested,single response,beine-bhatri:OAR:168:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,168,when?,28,3,1,1,kebe,kebe,kebe,,"beine2017bhatri[p. 28, item 168, site OAR]"
ingested,single response,beine-bhatri:OCU:168:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,168,when?,28,3,1,1,kebe,kebe,kebe,,"beine2017bhatri[p. 28, item 168, site OCU]"
ingested,single response,beine-bhatri:HBH:168:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,168,when?,28,3,1,1,kebe,kebe,kebe,,"beine2017bhatri[p. 28, item 168, site HBH]"
ingested,single response,beine-bhatri:BAU:168:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,168,when?,28,3,1,1,kerˑdaj,kerˑdaj,keṛday,,"beine2017bhatri[p. 28, item 168, site BAU]"
ingested,single response,beine-bhatri:BSA:168:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,168,when?,28,3,1,1,kv̠rdⁿaj,kv̠rdⁿaj,kʌrday,,"beine2017bhatri[p. 28, item 168, site BSA]"
ingested,single response,beine-bhatri:BJE:168:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,168,when?,28,3,1,1,ke̠rˑdⁿai,ke̠rˑdⁿai,kəṛdai,,"beine2017bhatri[p. 28, item 168, site BJE]"
ingested,single response,beine-bhatri:BKP:168:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,168,when?,28,3,1,1,ke̠rˑe̠k,ke̠rˑe̠k,kəṛək,,"beine2017bhatri[p. 28, item 168, site BKP]"
ingested,single response,beine-bhatri:BUM:168:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,168,when?,28,3,1,1,ke̠rˑdⁿaj,ke̠rˑdⁿaj,kəṛday,,"beine2017bhatri[p. 28, item 168, site BUM]"
ingested,single response,beine-bhatri:BCB:168:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,168,when?,28,3,1,1,kv̠rˑv̠k dⁿaj,kv̠rˑv̠k dⁿaj,kʌṛʌk day,,"beine2017bhatri[p. 28, item 168, site BCB]"
ingested,single response,beine-bhatri:BAN:168:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,168,when?,28,3,1,1,kv̠rˑdⁿaî,kv̠rˑdⁿaî,kʌṛdai̯,,"beine2017bhatri[p. 28, item 168, site BAN]"
ingested,single response,beine-bhatri:BAR:168:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,168,when?,28,3,1,1,kv̠rˑdⁿaj,kv̠rˑdⁿaj,kʌṛday,,"beine2017bhatri[p. 28, item 168, site BAR]"
ingested,single response,beine-bhatri:BAG:168:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,168,when?,28,3,1,1,kv̠rˑdⁿaj,kv̠rˑdⁿaj,kʌṛday,,"beine2017bhatri[p. 28, item 168, site BAG]"
ingested,single response,beine-bhatri:OAR:169:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,169,how many?,29,1,1,1,ketek,ketek,ketek,,"beine2017bhatri[p. 29, item 169, site OAR]"
ingested,single response,beine-bhatri:OCU:169:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,169,how many?,29,1,1,1,ketⁿe,ketⁿe,kete,,"beine2017bhatri[p. 29, item 169, site OCU]"
ingested,single response,beine-bhatri:HBH:169:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,169,how many?,29,1,1,1,kitlo,kitlo,kitlo,,"beine2017bhatri[p. 29, item 169, site HBH]"
ingested,single response,beine-bhatri:BAU:169:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,169,how many?,29,1,1,1,ke̠tⁿ,ke̠tⁿ,kət,,"beine2017bhatri[p. 29, item 169, site BAU]"
ingested,single response,beine-bhatri:BSA:169:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,169,how many?,29,1,1,1,kv̠tⁿv̠k,kv̠tⁿv̠k,kʌtʌk,,"beine2017bhatri[p. 29, item 169, site BSA]"
ingested,single response,beine-bhatri:BJE:169:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,169,how many?,29,1,1,1,ke̠tⁿe̠k,ke̠tⁿe̠k,kətək,,"beine2017bhatri[p. 29, item 169, site BJE]"
ingested,single response,beine-bhatri:BKP:169:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,169,how many?,29,1,1,1,ke̠tⁿe̠k,ke̠tⁿe̠k,kətək,,"beine2017bhatri[p. 29, item 169, site BKP]"
ingested,single response,beine-bhatri:BUM:169:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,169,how many?,29,1,1,1,ke̠tⁿe̠k,ke̠tⁿe̠k,kətək,,"beine2017bhatri[p. 29, item 169, site BUM]"
ingested,single response,beine-bhatri:BCB:169:1,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,169,how many?,29,1,1,1,kv̠tⁿv̠k,kv̠tⁿv̠k,kʌtʌk,,"beine2017bhatri[p. 29, item 169, site BCB]"
ingested,single response,beine-bhatri:BAN:169:1,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,169,how many?,29,1,1,1,kv̠tⁿv̠k,kv̠tⁿv̠k,kʌtʌk,,"beine2017bhatri[p. 29, item 169, site BAN]"
ingested,single response,beine-bhatri:BAR:169:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,169,how many?,29,1,1,1,kv̠tⁿv̠k,kv̠tⁿv̠k,kʌtʌk,,"beine2017bhatri[p. 29, item 169, site BAR]"
ingested,single response,beine-bhatri:BAG:169:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,169,how many?,29,1,1,1,kv̠tⁿv̠k,kv̠tⁿv̠k,kʌtʌk,,"beine2017bhatri[p. 29, item 169, site BAG]"
missing,the source prints an en dash: no word was elicited at this site,,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,170,what kind?,29,2,,0,–,,,,"beine2017bhatri[p. 29, item 170, site OAR]"
ingested,single response,beine-bhatri:OCU:170:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,170,what kind?,29,2,1,1,kemitⁿi,kemitⁿi,kemiti,,"beine2017bhatri[p. 29, item 170, site OCU]"
missing,the source prints an en dash: no word was elicited at this site,,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,170,what kind?,29,2,,0,–,,,,"beine2017bhatri[p. 29, item 170, site HBH]"
ingested,single response,beine-bhatri:BAU:170:1,BAU,"Bhatri from Auli, Nowrangapur Tahsil, Koraput District, Orissa",beine_bau,Bhatri,170,what kind?,29,2,1,1,kentⁿatˑa,kentⁿatˑa,kentaṭa,,"beine2017bhatri[p. 29, item 170, site BAU]"
ingested,single response,beine-bhatri:BSA:170:1,BSA,"Bhatri from Sargipal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bsa,Bhatri,170,what kind?,29,2,1,1,ke̩mtⁿa,ke̩mtⁿa,ke̩mta,uncertain,"beine2017bhatri[p. 29, item 170, site BSA]"
ingested,single response,beine-bhatri:BJE:170:1,BJE,"Bhatri from Jeypore Tahsil, Koraput District, Orissa",beine_bje,Bhatri,170,what kind?,29,2,1,1,kentⁿa,kentⁿa,kenta,,"beine2017bhatri[p. 29, item 170, site BJE]"
ingested,single response,beine-bhatri:BKP:170:1,BKP,"Bhatri from Kotpad Tahsil, Koraput District, Orissa",beine_bkp,Bhatri,170,what kind?,29,2,1,1,ke̠mta,ke̠mta,kəmta,,"beine2017bhatri[p. 29, item 170, site BKP]"
ingested,single response,beine-bhatri:BUM:170:1,BUM,"Bhatri from Umarkot Tahsil, Koraput District, Orissa",beine_bum,Bhatri,170,what kind?,29,2,1,1,kentⁿa,kentⁿa,kenta,,"beine2017bhatri[p. 29, item 170, site BUM]"
missing,the source prints an en dash: no word was elicited at this site,,BCB,"Bhatri from Chote Badal, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bcb,Bhatri,170,what kind?,29,2,,0,–,,,,"beine2017bhatri[p. 29, item 170, site BCB]"
missing,the source prints an en dash: no word was elicited at this site,,BAN,"Bhatri from Anantpur, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_ban,Bhatri,170,what kind?,29,2,,0,–,,,,"beine2017bhatri[p. 29, item 170, site BAN]"
ingested,single response,beine-bhatri:BAR:170:1,BAR,"Bhatri from Karpaud, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bar,Bhatri,170,what kind?,29,2,1,1,kv̠sv̠n,kv̠sv̠n,kʌsʌn,,"beine2017bhatri[p. 29, item 170, site BAR]"
ingested,single response,beine-bhatri:BAG:170:1,BAG,"Bhatri from Amaguda, Jagdalpur Tahsil, Bastar District, Madhya Pradesh",beine_bag,Bhatri,170,what kind?,29,2,1,1,kv̠sv̠n,kv̠sv̠n,kʌsʌn,,"beine2017bhatri[p. 29, item 170, site BAG]"
ingested,single response,beine-bhatri:OAR:171:1,OAR,"Adivasi Oriya from Araku Valley, Visak District, Andhra Pradesh",beine_oar,AdivasiOriya,171,this,29,3,1,1,etˑa,etˑa,eṭa,,"beine2017bhatri[p. 29, item 171, site OAR]"
ingested,single response,beine-bhatri:OCU:171:1,OCU,"Oriya from Cuttack Tahsil, Cuttack District, Orissa",beine_ocu,Or,171,this,29,3,1,1,eitˑa,eitˑa,eiṭa,,"beine2017bhatri[p. 29, item 171, site OCU]"
ingested,single response,beine-bhatri:HBH:171:1,HBH,"Halbi from Bhatpal, Kondagaon Tahsil, Bastar District, Madhya Pradesh",beine_hbh,hal,171,this,29,3,1,1,e,e,e,,"beine2017bhatri[p. 29, item 171, site HBH]"
