Report,PDF_Page,Column,Item,Gloss,Group,Site_Code,Site,Raw_Form,Status,Reason,Entry_Key
kim-kim-sangma2012garo,52,1,13,water,3,c,Kholchanda,ti,installed,,silgarobd2012:i013:c:1
kim-kim-sangma2012garo,52,1,13,water,4,j,Panchgaon,ɡum,installed,,silgarobd2012:i013:j:1
kim-kim-sangma2012garo,52,1,13,water,4,k,Sonyasipara,ɡum,installed,,silgarobd2012:i013:k:1
kim-kim-sangma2012garo,52,1,13,water,4,p,Lyngngam,ɡum,installed,,silgarobd2012:i013:p:1
kim-kim-sangma2012garo,52,1,13,water,5,0,Bangla,pani,installed,,silgarobd2012:i013:0:1
kim-kim-sangma2012garo,52,1,14,river,1,a,Gajni,ɡaŋ,installed,,silgarobd2012:i014:a:1
kim-kim-sangma2012garo,52,1,14,river,1,d,Namchapara,ɡaŋ,installed,,silgarobd2012:i014:d:1
kim-kim-sangma2012garo,52,1,14,river,1,e,Songra,ɡaŋ,installed,,silgarobd2012:i014:e:1
kim-kim-sangma2012garo,52,1,14,river,1,f,Nagar Sontosh,ɡaŋ,installed,,silgarobd2012:i014:f:1
kim-kim-sangma2012garo,52,1,14,river,1,g,Sapmari,ɡaŋ,installed,,silgarobd2012:i014:g:1
kim-kim-sangma2012garo,52,1,14,river,1,h,Digholbag,ɡaŋ,installed,,silgarobd2012:i014:h:1
kim-kim-sangma2012garo,52,1,14,river,1,i,Chunia,ɡaŋ,installed,,silgarobd2012:i014:i:1
kim-kim-sangma2012garo,52,1,14,river,1,n,Utrail,ɡaŋ,installed,,silgarobd2012:i014:n:1
kim-kim-sangma2012garo,52,1,14,river,1,o,Birisiri,ɡaŋ,installed,,silgarobd2012:i014:o:1
kim-kim-sangma2012garo,52,1,14,river,2,b,Nokshi,ɖʒoɾa,installed,,silgarobd2012:i014:b:1
kim-kim-sangma2012garo,52,1,14,river,3,c,Kholchanda,tholoŋ,installed,,silgarobd2012:i014:c:1
kim-kim-sangma2012garo,52,1,14,river,4,j,Panchgaon,kmao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,52,1,14,river,4,k,Sonyasipara,kmao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,52,1,14,river,5,l,Bharatpur,tei � khar,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,52,1,14,river,6,m,Nalchapra,tei � muŋ,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,52,1,14,river,7,0,Bangla,nodi,installed,,silgarobd2012:i014:0:1
kim-kim-sangma2012garo,52,1,14,river,8,p,Lyngngam,pɔr,installed,,silgarobd2012:i014:p:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,b,Nokshi,ha,installed,,silgarobd2012:i015:b:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,c,Kholchanda,ha,installed,,silgarobd2012:i015:c:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,d,Namchapara,ha,installed,,silgarobd2012:i015:d:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,e,Songra,ha,installed,,silgarobd2012:i015:e:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,f,Nagar Sontosh,ha,installed,,silgarobd2012:i015:f:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,g,Sapmari,ha,installed,,silgarobd2012:i015:g:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,h,Digholbag,ha,installed,,silgarobd2012:i015:h:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,i,Chunia,ha,installed,,silgarobd2012:i015:i:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,l,Bharatpur,ha,installed,,silgarobd2012:i015:l:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,m,Nalchapra,ha,installed,,silgarobd2012:i015:m:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,a,Gajni,ha a,installed,,silgarobd2012:i015:a:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,n,Utrail,ha a,installed,,silgarobd2012:i015:n:1
kim-kim-sangma2012garo,52,1,15,soil/ground,1,o,Birisiri,ha a,installed,,silgarobd2012:i015:o:1
kim-kim-sangma2012garo,52,1,15,soil/ground,2,j,Panchgaon,kmɛŋ,installed,,silgarobd2012:i015:j:1
kim-kim-sangma2012garo,52,1,15,soil/ground,2,k,Sonyasipara,kmɛŋ,installed,,silgarobd2012:i015:k:1
kim-kim-sangma2012garo,52,1,15,soil/ground,2,p,Lyngngam,kmian�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,52,1,15,soil/ground,3,0,Bangla,mati,installed,,silgarobd2012:i015:0:1
kim-kim-sangma2012garo,53,0,16,mud,1,a,Gajni,ha apɛk̚,installed,,silgarobd2012:i016:a:1
kim-kim-sangma2012garo,53,0,16,mud,1,d,Namchapara,ha apɛk̚,installed,,silgarobd2012:i016:d:1
kim-kim-sangma2012garo,53,0,16,mud,1,e,Songra,ha apɛk̚,installed,,silgarobd2012:i016:e:1
kim-kim-sangma2012garo,53,0,16,mud,1,g,Sapmari,ha apɛk̚,installed,,silgarobd2012:i016:g:1
kim-kim-sangma2012garo,53,0,16,mud,1,f,Nagar Sontosh,ha pɛk̚,installed,,silgarobd2012:i016:f:1
kim-kim-sangma2012garo,53,0,16,mud,2,a,Gajni,ha apɛk̚,installed,,silgarobd2012:i016:a:2
kim-kim-sangma2012garo,53,0,16,mud,2,d,Namchapara,ha apɛk̚,installed,,silgarobd2012:i016:d:2
kim-kim-sangma2012garo,53,0,16,mud,2,e,Songra,ha apɛk̚,installed,,silgarobd2012:i016:e:2
kim-kim-sangma2012garo,53,0,16,mud,2,g,Sapmari,ha apɛk̚,installed,,silgarobd2012:i016:g:2
kim-kim-sangma2012garo,53,0,16,mud,2,i,Chunia,hadɨbɛk̚,installed,,silgarobd2012:i016:i:1
kim-kim-sangma2012garo,53,0,16,mud,3,b,Nokshi,ha dilɛka / kadoŋ,installed,,silgarobd2012:i016:b:1
kim-kim-sangma2012garo,53,0,16,mud,3,c,Kholchanda,ha dilɛka / kadoŋ,installed,,silgarobd2012:i016:c:1
kim-kim-sangma2012garo,53,0,16,mud,3,i,Chunia,hadɨbɛk̚,installed,,silgarobd2012:i016:i:2
kim-kim-sangma2012garo,53,0,16,mud,4,l,Bharatpur,doba,installed,,silgarobd2012:i016:l:1
kim-kim-sangma2012garo,53,0,16,mud,4,m,Nalchapra,doba,installed,,silgarobd2012:i016:m:1
kim-kim-sangma2012garo,53,0,16,mud,5,j,Panchgaon,dir,installed,,silgarobd2012:i016:j:1
kim-kim-sangma2012garo,53,0,16,mud,5,k,Sonyasipara,dir,installed,,silgarobd2012:i016:k:1
kim-kim-sangma2012garo,53,0,16,mud,5,p,Lyngngam,)dir,installed,,silgarobd2012:i016:p:1
kim-kim-sangma2012garo,53,0,16,mud,6,b,Nokshi,ha dilɛka / kadoŋ,installed,,silgarobd2012:i016:b:2
kim-kim-sangma2012garo,53,0,16,mud,6,c,Kholchanda,ha dilɛka / kadoŋ,installed,,silgarobd2012:i016:c:2
kim-kim-sangma2012garo,53,0,16,mud,6,0,Bangla,kada,installed,,silgarobd2012:i016:0:1
kim-kim-sangma2012garo,53,0,16,mud,7,g,Sapmari,pɛk,installed,,silgarobd2012:i016:g:3
kim-kim-sangma2012garo,53,0,16,mud,7,h,Digholbag,pɛk,installed,,silgarobd2012:i016:h:1
kim-kim-sangma2012garo,53,0,16,mud,7,n,Utrail,pɛk,installed,,silgarobd2012:i016:n:1
kim-kim-sangma2012garo,53,0,16,mud,7,o,Birisiri,pɛk,installed,,silgarobd2012:i016:o:1
kim-kim-sangma2012garo,53,0,17,dust,0,f,Nagar Sontosh,no entry,excluded,printed gap: the item was not elicited at this site,
kim-kim-sangma2012garo,53,0,17,dust,1,p,Lyngngam,dɨmut,installed,,silgarobd2012:i017:p:1
kim-kim-sangma2012garo,53,0,17,dust,2,b,Nokshi,hapu,installed,,silgarobd2012:i017:b:1
kim-kim-sangma2012garo,53,0,17,dust,2,c,Kholchanda,haput̚,installed,,silgarobd2012:i017:c:1
kim-kim-sangma2012garo,53,0,17,dust,3,d,Namchapara,hantʃiŋ,installed,,silgarobd2012:i017:d:1
kim-kim-sangma2012garo,53,0,17,dust,4,e,Songra,ha adula,installed,,silgarobd2012:i017:e:1
kim-kim-sangma2012garo,53,0,17,dust,4,m,Nalchapra,hadula,installed,,silgarobd2012:i017:m:1
kim-kim-sangma2012garo,53,0,17,dust,4,a,Gajni,haɡundula,installed,,silgarobd2012:i017:a:1
kim-kim-sangma2012garo,53,0,17,dust,5,i,Chunia,hantʃhɛŋ,installed,,silgarobd2012:i017:i:1
kim-kim-sangma2012garo,53,0,17,dust,6,j,Panchgaon,mɛŋpɨrphu,installed,,silgarobd2012:i017:j:1
kim-kim-sangma2012garo,53,0,17,dust,6,k,Sonyasipara,mɛŋpɨrphu,installed,,silgarobd2012:i017:k:1
kim-kim-sangma2012garo,53,0,17,dust,7,l,Bharatpur,habukhu,installed,,silgarobd2012:i017:l:1
kim-kim-sangma2012garo,53,0,17,dust,8,0,Bangla,dhula,installed,,silgarobd2012:i017:0:1
kim-kim-sangma2012garo,53,0,17,dust,8,g,Sapmari,dhula,installed,,silgarobd2012:i017:g:1
kim-kim-sangma2012garo,53,0,17,dust,8,h,Digholbag,dhula,installed,,silgarobd2012:i017:h:1
kim-kim-sangma2012garo,53,0,17,dust,8,n,Utrail,dhula,installed,,silgarobd2012:i017:n:1
kim-kim-sangma2012garo,53,0,17,dust,8,o,Birisiri,dhula,installed,,silgarobd2012:i017:o:1
kim-kim-sangma2012garo,53,0,18,stone,1,b,Nokshi,loŋthai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,0,18,stone,1,c,Kholchanda,loŋthai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,0,18,stone,1,e,Songra,roŋthai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,0,18,stone,1,f,Nagar Sontosh,roŋthai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,0,18,stone,1,l,Bharatpur,roŋthai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,0,18,stone,1,m,Nalchapra,roŋthai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,0,18,stone,1,a,Gajni,roŋthi,installed,,silgarobd2012:i018:a:1
kim-kim-sangma2012garo,53,0,18,stone,1,d,Namchapara,roŋthi,installed,,silgarobd2012:i018:d:1
kim-kim-sangma2012garo,53,0,18,stone,1,g,Sapmari,roŋthi,installed,,silgarobd2012:i018:g:1
kim-kim-sangma2012garo,53,0,18,stone,1,h,Digholbag,roŋthi,installed,,silgarobd2012:i018:h:1
kim-kim-sangma2012garo,53,0,18,stone,1,i,Chunia,roŋthi,installed,,silgarobd2012:i018:i:1
kim-kim-sangma2012garo,53,0,18,stone,1,n,Utrail,roŋthi,installed,,silgarobd2012:i018:n:1
kim-kim-sangma2012garo,53,0,18,stone,1,o,Birisiri,roŋthi,installed,,silgarobd2012:i018:o:1
kim-kim-sangma2012garo,53,0,18,stone,2,j,Panchgaon,mao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,0,18,stone,2,k,Sonyasipara,mao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,0,18,stone,2,p,Lyngngam,mao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,0,18,stone,3,0,Bangla,pathor,installed,,silgarobd2012:i018:0:1
kim-kim-sangma2012garo,53,1,19,sand,1,a,Gajni,haŋtʃhɛŋ,installed,,silgarobd2012:i019:a:1
kim-kim-sangma2012garo,53,1,19,sand,1,o,Birisiri,haŋtʃhɛŋ,installed,,silgarobd2012:i019:o:1
kim-kim-sangma2012garo,53,1,19,sand,1,e,Songra,han tʃɛŋ,installed,,silgarobd2012:i019:e:1
kim-kim-sangma2012garo,53,1,19,sand,1,f,Nagar Sontosh,han tʃɛŋ,installed,,silgarobd2012:i019:f:1
kim-kim-sangma2012garo,53,1,19,sand,1,g,Sapmari,han tʃɛŋ,installed,,silgarobd2012:i019:g:1
kim-kim-sangma2012garo,53,1,19,sand,1,m,Nalchapra,han tʃɛŋ,installed,,silgarobd2012:i019:m:1
kim-kim-sangma2012garo,53,1,19,sand,1,n,Utrail,hantʃɛŋ,installed,,silgarobd2012:i019:n:1
kim-kim-sangma2012garo,53,1,19,sand,1,i,Chunia,hantʃhɛŋ,installed,,silgarobd2012:i019:i:1
kim-kim-sangma2012garo,53,1,19,sand,1,d,Namchapara,hantʃiŋ,installed,,silgarobd2012:i019:d:1
kim-kim-sangma2012garo,53,1,19,sand,1,c,Kholchanda,hatʃɛŋ,installed,,silgarobd2012:i019:c:1
kim-kim-sangma2012garo,53,1,19,sand,1,l,Bharatpur,hatʃɛŋ,installed,,silgarobd2012:i019:l:1
kim-kim-sangma2012garo,53,1,19,sand,2,a,Gajni,haŋtʃhɛŋ,installed,,silgarobd2012:i019:a:2
kim-kim-sangma2012garo,53,1,19,sand,2,o,Birisiri,haŋtʃhɛŋ,installed,,silgarobd2012:i019:o:2
kim-kim-sangma2012garo,53,1,19,sand,2,n,Utrail,hantʃɛŋ,installed,,silgarobd2012:i019:n:2
kim-kim-sangma2012garo,53,1,19,sand,2,i,Chunia,hantʃhɛŋ,installed,,silgarobd2012:i019:i:2
kim-kim-sangma2012garo,53,1,19,sand,2,d,Namchapara,hantʃiŋ,installed,,silgarobd2012:i019:d:2
kim-kim-sangma2012garo,53,1,19,sand,2,b,Nokshi,hasɛŋ,installed,,silgarobd2012:i019:b:1
kim-kim-sangma2012garo,53,1,19,sand,2,c,Kholchanda,hatʃɛŋ,installed,,silgarobd2012:i019:c:2
kim-kim-sangma2012garo,53,1,19,sand,2,l,Bharatpur,hatʃɛŋ,installed,,silgarobd2012:i019:l:2
kim-kim-sangma2012garo,53,1,19,sand,3,h,Digholbag,dulabali,installed,,silgarobd2012:i019:h:1
kim-kim-sangma2012garo,53,1,19,sand,4,j,Panchgaon,ɖʒiap�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,1,19,sand,4,k,Sonyasipara,ɖʒiɛp�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,1,19,sand,5,0,Bangla,bali,installed,,silgarobd2012:i019:0:1
kim-kim-sangma2012garo,53,1,19,sand,6,p,Lyngngam,ɖʒmiak�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,1,20,gold,1,p,Lyngngam,khsiar�,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,1,20,gold,1,j,Panchgaon,ksɛr,installed,,silgarobd2012:i020:j:1
kim-kim-sangma2012garo,53,1,20,gold,1,k,Sonyasipara,ksɛr,installed,,silgarobd2012:i020:k:1
kim-kim-sangma2012garo,53,1,20,gold,2,0,Bangla,ʃona,installed,,silgarobd2012:i020:0:1
kim-kim-sangma2012garo,53,1,20,gold,2,a,Gajni,ʃona,installed,,silgarobd2012:i020:a:1
kim-kim-sangma2012garo,53,1,20,gold,2,b,Nokshi,ʃona,installed,,silgarobd2012:i020:b:1
kim-kim-sangma2012garo,53,1,20,gold,2,c,Kholchanda,ʃona,installed,,silgarobd2012:i020:c:1
kim-kim-sangma2012garo,53,1,20,gold,2,d,Namchapara,ʃona,installed,,silgarobd2012:i020:d:1
kim-kim-sangma2012garo,53,1,20,gold,2,e,Songra,ʃona,installed,,silgarobd2012:i020:e:1
kim-kim-sangma2012garo,53,1,20,gold,2,f,Nagar Sontosh,ʃona,installed,,silgarobd2012:i020:f:1
kim-kim-sangma2012garo,53,1,20,gold,2,g,Sapmari,ʃona,installed,,silgarobd2012:i020:g:1
kim-kim-sangma2012garo,53,1,20,gold,2,h,Digholbag,ʃona,installed,,silgarobd2012:i020:h:1
kim-kim-sangma2012garo,53,1,20,gold,2,i,Chunia,ʃona,installed,,silgarobd2012:i020:i:1
kim-kim-sangma2012garo,53,1,20,gold,2,l,Bharatpur,ʃona,installed,,silgarobd2012:i020:l:1
kim-kim-sangma2012garo,53,1,20,gold,2,m,Nalchapra,ʃona,installed,,silgarobd2012:i020:m:1
kim-kim-sangma2012garo,53,1,20,gold,2,n,Utrail,ʃona,installed,,silgarobd2012:i020:n:1
kim-kim-sangma2012garo,53,1,20,gold,2,o,Birisiri,ʃona,installed,,silgarobd2012:i020:o:1
kim-kim-sangma2012garo,53,1,21,silver,0,p,Lyngngam,no entry,excluded,printed gap: the item was not elicited at this site,
kim-kim-sangma2012garo,53,1,21,silver,1,0,Bangla,rupa,installed,,silgarobd2012:i021:0:1
kim-kim-sangma2012garo,53,1,21,silver,1,a,Gajni,rupa,installed,,silgarobd2012:i021:a:1
kim-kim-sangma2012garo,53,1,21,silver,1,b,Nokshi,rupa,installed,,silgarobd2012:i021:b:1
kim-kim-sangma2012garo,53,1,21,silver,1,c,Kholchanda,rupa,installed,,silgarobd2012:i021:c:1
kim-kim-sangma2012garo,53,1,21,silver,1,d,Namchapara,rupa,installed,,silgarobd2012:i021:d:1
kim-kim-sangma2012garo,53,1,21,silver,1,e,Songra,rupa,installed,,silgarobd2012:i021:e:1
kim-kim-sangma2012garo,53,1,21,silver,1,f,Nagar Sontosh,rupa,installed,,silgarobd2012:i021:f:1
kim-kim-sangma2012garo,53,1,21,silver,1,g,Sapmari,rupa,installed,,silgarobd2012:i021:g:1
kim-kim-sangma2012garo,53,1,21,silver,1,h,Digholbag,rupa,installed,,silgarobd2012:i021:h:1
kim-kim-sangma2012garo,53,1,21,silver,1,i,Chunia,rupa,installed,,silgarobd2012:i021:i:1
kim-kim-sangma2012garo,53,1,21,silver,1,j,Panchgaon,rupa,installed,,silgarobd2012:i021:j:1
kim-kim-sangma2012garo,53,1,21,silver,1,k,Sonyasipara,rupa,installed,,silgarobd2012:i021:k:1
kim-kim-sangma2012garo,53,1,21,silver,1,l,Bharatpur,rupa,installed,,silgarobd2012:i021:l:1
kim-kim-sangma2012garo,53,1,21,silver,1,m,Nalchapra,rupa,installed,,silgarobd2012:i021:m:1
kim-kim-sangma2012garo,53,1,21,silver,1,n,Utrail,rupa,installed,,silgarobd2012:i021:n:1
kim-kim-sangma2012garo,53,1,21,silver,1,o,Birisiri,rupa,installed,,silgarobd2012:i021:o:1
kim-kim-sangma2012garo,53,1,22,today,1,a,Gajni,da aʃal,installed,,silgarobd2012:i022:a:1
kim-kim-sangma2012garo,53,1,22,today,1,d,Namchapara,da aʃal,installed,,silgarobd2012:i022:d:1
kim-kim-sangma2012garo,53,1,22,today,1,f,Nagar Sontosh,da aʃal,installed,,silgarobd2012:i022:f:1
kim-kim-sangma2012garo,53,1,22,today,1,i,Chunia,da aʃal,installed,,silgarobd2012:i022:i:1
kim-kim-sangma2012garo,53,1,22,today,1,o,Birisiri,da aʃal,installed,,silgarobd2012:i022:o:1
kim-kim-sangma2012garo,53,1,22,today,1,e,Songra,da asal,installed,,silgarobd2012:i022:e:1
kim-kim-sangma2012garo,53,1,22,today,1,g,Sapmari,du ʃal,installed,,silgarobd2012:i022:g:1
kim-kim-sangma2012garo,53,1,22,today,1,n,Utrail,du ʃal,installed,,silgarobd2012:i022:n:1
kim-kim-sangma2012garo,53,1,22,today,1,h,Digholbag,du uʃal,installed,,silgarobd2012:i022:h:1
kim-kim-sangma2012garo,53,1,22,today,2,b,Nokshi,tain� i,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,1,22,today,2,c,Kholchanda,tain� i,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,53,1,22,today,2,m,Nalchapra,tani,installed,,silgarobd2012:i022:m:1
kim-kim-sangma2012garo,53,1,22,today,3,l,Bharatpur,taan,installed,,silgarobd2012:i022:l:1
kim-kim-sangma2012garo,53,1,22,today,4,j,Panchgaon,hɨnta,installed,,silgarobd2012:i022:j:1
kim-kim-sangma2012garo,53,1,22,today,4,k,Sonyasipara,hɨnta,installed,,silgarobd2012:i022:k:1
kim-kim-sangma2012garo,53,1,22,today,4,p,Lyngngam,hɨnta,installed,,silgarobd2012:i022:p:1
kim-kim-sangma2012garo,53,1,22,today,5,0,Bangla,adʒ,installed,,silgarobd2012:i022:0:1
kim-kim-sangma2012garo,54,0,23,yesterday,0,l,Bharatpur,no entry,excluded,printed gap: the item was not elicited at this site,
kim-kim-sangma2012garo,54,0,23,yesterday,1,m,Nalchapra,mɨja,installed,,silgarobd2012:i023:m:1
kim-kim-sangma2012garo,54,0,23,yesterday,1,a,Gajni,miɖʒa,installed,,silgarobd2012:i023:a:1
kim-kim-sangma2012garo,54,0,23,yesterday,1,d,Namchapara,miɖʒa,installed,,silgarobd2012:i023:d:1
kim-kim-sangma2012garo,54,0,23,yesterday,1,e,Songra,miɖʒa,installed,,silgarobd2012:i023:e:1
kim-kim-sangma2012garo,54,0,23,yesterday,1,f,Nagar Sontosh,miɖʒa,installed,,silgarobd2012:i023:f:1
kim-kim-sangma2012garo,54,0,23,yesterday,1,g,Sapmari,miɖʒa,installed,,silgarobd2012:i023:g:1
kim-kim-sangma2012garo,54,0,23,yesterday,1,h,Digholbag,miɖʒa,installed,,silgarobd2012:i023:h:1
kim-kim-sangma2012garo,54,0,23,yesterday,1,n,Utrail,miɖʒa,installed,,silgarobd2012:i023:n:1
kim-kim-sangma2012garo,54,0,23,yesterday,1,i,Chunia,miɖʒao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,54,0,23,yesterday,1,o,Birisiri,miɖʒao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,54,0,23,yesterday,1,b,Nokshi,muij� a,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,54,0,23,yesterday,1,c,Kholchanda,muij� a,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,54,0,23,yesterday,2,j,Panchgaon,monao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,54,0,23,yesterday,2,k,Sonyasipara,monao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,54,0,23,yesterday,2,p,Lyngngam,mot nao �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,54,0,23,yesterday,3,0,Bangla,ɡɔtokal / kalke,installed,,silgarobd2012:i023:0:1
kim-kim-sangma2012garo,54,0,24,tomorrow,0,l,Bharatpur,no entry,excluded,printed gap: the item was not elicited at this site,
kim-kim-sangma2012garo,54,0,24,tomorrow,1,a,Gajni,khnal,installed,,silgarobd2012:i024:a:1
kim-kim-sangma2012garo,54,0,24,tomorrow,2,b,Nokshi,ɡɛnɛ,installed,,silgarobd2012:i024:b:1
kim-kim-sangma2012garo,54,0,24,tomorrow,2,c,Kholchanda,ɡɛnɛ,installed,,silgarobd2012:i024:c:1
kim-kim-sangma2012garo,54,0,24,tomorrow,3,o,Birisiri,ambɨn,installed,,silgarobd2012:i024:o:1
kim-kim-sangma2012garo,54,0,24,tomorrow,3,d,Namchapara,ambɨnu,installed,,silgarobd2012:i024:d:1
kim-kim-sangma2012garo,54,0,24,tomorrow,3,e,Songra,ambono,installed,,silgarobd2012:i024:e:1
kim-kim-sangma2012garo,54,0,24,tomorrow,3,i,Chunia,ambuno,installed,,silgarobd2012:i024:i:1
kim-kim-sangma2012garo,54,0,24,tomorrow,4,f,Nagar Sontosh,khinapo,installed,,silgarobd2012:i024:f:1
kim-kim-sangma2012garo,54,0,24,tomorrow,5,g,Sapmari,kalu,installed,,silgarobd2012:i024:g:1
kim-kim-sangma2012garo,54,0,24,tomorrow,5,h,Digholbag,kalu,installed,,silgarobd2012:i024:h:1
kim-kim-sangma2012garo,54,0,24,tomorrow,6,p,Lyngngam,rɨtip,installed,,silgarobd2012:i024:p:1
kim-kim-sangma2012garo,54,0,24,tomorrow,7,m,Nalchapra,hanɛp,installed,,silgarobd2012:i024:m:1
kim-kim-sangma2012garo,54,0,24,tomorrow,8,n,Utrail,ɖʒɛlo,installed,,silgarobd2012:i024:n:1
kim-kim-sangma2012garo,54,0,24,tomorrow,9,0,Bangla,aɡamikal,installed,,silgarobd2012:i024:0:1
kim-kim-sangma2012garo,54,0,24,tomorrow,A,j,Panchgaon,ɨrtip,installed,,silgarobd2012:i024:j:1
kim-kim-sangma2012garo,54,0,24,tomorrow,A,k,Sonyasipara,ɨrtip,installed,,silgarobd2012:i024:k:1
kim-kim-sangma2012garo,54,0,25,week,0,a,Gajni,no entry,excluded,printed gap: the item was not elicited at this site,
kim-kim-sangma2012garo,54,0,25,week,1,b,Nokshi,hatai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,54,0,25,week,1,c,Kholchanda,hatai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,54,0,25,week,1,e,Songra,hathai �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,54,0,25,week,2,i,Chunia,ʃalsni,installed,,silgarobd2012:i025:i:1
kim-kim-sangma2012garo,54,0,25,week,3,j,Panchgaon,ju,installed,,silgarobd2012:i025:j:1
kim-kim-sangma2012garo,54,0,25,week,4,k,Sonyasipara,tiu �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,54,0,25,week,4,p,Lyngngam,tiu �,excluded,contains a glyph with no verified reading,
kim-kim-sangma2012garo,54,0,25,week,5,o,Birisiri,anti,installed,,silgarobd2012:i025:o:1
kim-kim-sangma2012garo,54,0,25,week,6,0,Bangla,ʃɔpta,installed,,silgarobd2012:i025:0:1
kim-kim-sangma2012garo,54,0,25,week,6,d,Namchapara,ʃɔpta,installed,,silgarobd2012:i025:d:1
kim-kim-sangma2012garo,54,0,25,week,6,f,Nagar Sontosh,ʃɔpta,installed,,silgarobd2012:i025:f:1
kim-kim-sangma2012garo,54,0,25,week,6,g,Sapmari,ʃɔpta,installed,,silgarobd2012:i025:g:1
kim-kim-sangma2012garo,54,0,25,week,6,h,Digholbag,ʃɔpta,installed,,silgarobd2012:i025:h:1
kim-kim-sangma2012garo,54,0,25,week,6,l,Bharatpur,ʃɔpta,installed,,silgarobd2012:i025:l:1
kim-kim-sangma2012garo,54,0,25,week,6,m,Nalchapra,ʃɔpta,installed,,silgarobd2012:i025:m:1
kim-kim-sangma2012garo,54,0,25,week,6,n,Utrail,ʃɔpta,installed,,silgarobd2012:i025:n:1
kim-kim-sangma2012garo,54,0,26,month,1,a,Gajni,ɖʒa,installed,,silgarobd2012:i026:a:1
kim-kim-sangma2012garo,54,0,26,month,1,e,Songra,ɖʒa,installed,,silgarobd2012:i026:e:1
kim-kim-sangma2012garo,54,0,26,month,1,f,Nagar Sontosh,ɖʒa,installed,,silgarobd2012:i026:f:1
kim-kim-sangma2012garo,54,0,26,month,1,h,Digholbag,ɖʒa,installed,,silgarobd2012:i026:h:1
kim-kim-sangma2012garo,54,0,26,month,1,i,Chunia,ɖʒa,installed,,silgarobd2012:i026:i:1
kim-kim-sangma2012garo,54,0,26,month,1,l,Bharatpur,ɖʒa,installed,,silgarobd2012:i026:l:1
kim-kim-sangma2012garo,54,0,26,month,1,m,Nalchapra,ɖʒa,installed,,silgarobd2012:i026:m:1
kim-kim-sangma2012garo,54,0,26,month,1,n,Utrail,ɖʒa,installed,,silgarobd2012:i026:n:1
kim-kim-sangma2012garo,54,0,26,month,1,o,Birisiri,ɖʒa,installed,,silgarobd2012:i026:o:1
kim-kim-sangma2012garo,54,0,26,month,2,j,Panchgaon,bni,installed,,silgarobd2012:i026:j:1
kim-kim-sangma2012garo,54,0,26,month,2,k,Sonyasipara,bni,installed,,silgarobd2012:i026:k:1
kim-kim-sangma2012garo,54,0,26,month,2,p,Lyngngam,bni,installed,,silgarobd2012:i026:p:1
