LSI-SOUTHWESTERNBENGALI,,tā̃nne,They,,t̪ãːn̪n̪e,,"grierson-lsi1928[p. 48-49, form SOUTHWESTERNBENGALI-24_they-4, concept 24_they]",,,grierson-lsi1928:SOUTHWESTERNBENGALI-24_they-4,,,,
LSI-SIRIPURIA,,ōrā,They,,oːrʌː,,"grierson-lsi1928[p. 48-49, form SIRIPURIA-24_they-1, concept 24_they]",,,grierson-lsi1928:SIRIPURIA-24_they-1,,,,
LSI-SIRIPURIA,,orāe,They,,orʌːe,,"grierson-lsi1928[p. 48-49, form SIRIPURIA-24_they-2, concept 24_they]",,,grierson-lsi1928:SIRIPURIA-24_they-2,,,,
LSI-SIRIPURIA,,ohi-sab,They,,ohi+sʌb,,"grierson-lsi1928[p. 48-49, form SIRIPURIA-24_they-3, concept 24_they]",,,grierson-lsi1928:SIRIPURIA-24_they-3,,,,
LSI-EASTERNBENGALI,,tārā,They,,t̪ʌːrʌː,,"grierson-lsi1928[p. 48-49, form EASTERNBENGALI-24_they-1, concept 24_they]",,,grierson-lsi1928:EASTERNBENGALI-24_they-1,,,,
LSI-EASTERNBENGALI,,tānrā,They,,t̪ʌːn̪rʌː,,"grierson-lsi1928[p. 48-49, form EASTERNBENGALI-24_they-2, concept 24_they]",,,grierson-lsi1928:EASTERNBENGALI-24_they-2,,,,
LSI-EASTERNBENGALI,,tāhānrā,They,,t̪ʌːhʌːn̪rʌː,,"grierson-lsi1928[p. 48-49, form EASTERNBENGALI-24_they-3, concept 24_they]",,,grierson-lsi1928:EASTERNBENGALI-24_they-3,,,,
LSI-EASTERNBENGALIOFCACHAR,,hērā,They,,heːrʌː,,"grierson-lsi1928[p. 48-49, form EASTERNBENGALIOFCACHAR-24_they-1, concept 24_they]",,,grierson-lsi1928:EASTERNBENGALIOFCACHAR-24_they-1,,,,
LSI-EASTERNBENGALIOFCACHAR,,tārā,They,,t̪ʌːrʌː,,"grierson-lsi1928[p. 48-49, form EASTERNBENGALIOFCACHAR-24_they-2, concept 24_they]",,,grierson-lsi1928:EASTERNBENGALIOFCACHAR-24_they-2,,,,
LSI-EASTERNBENGALIOFCHITTAGONG,,tārā,They,,t̪ʌːrʌː,,"grierson-lsi1928[p. 48-49, form EASTERNBENGALIOFCHITTAGONG-24_they-1, concept 24_they]",,,grierson-lsi1928:EASTERNBENGALIOFCHITTAGONG-24_they-1,,,,
LSI-EASTERNBENGALIOFCHITTAGONG,,tānā,They,,t̪ʌːn̪ʌː,,"grierson-lsi1928[p. 48-49, form EASTERNBENGALIOFCHITTAGONG-24_they-2, concept 24_they]",,,grierson-lsi1928:EASTERNBENGALIOFCHITTAGONG-24_they-2,,,,
LSI-ASSAMESE,,ꭓi-hǒ̃t,They,,xi+hõt̪,,"grierson-lsi1928[p. 48-49, form ASSAMESE-24_they-1, concept 24_they]",,,grierson-lsi1928:ASSAMESE-24_they-1,,,,
LSI-ASSAMESE,,teõ-bilāk,They,,t̪eõ+bilʌːk,,"grierson-lsi1928[p. 48-49, form ASSAMESE-24_they-2, concept 24_they]",,,grierson-lsi1928:ASSAMESE-24_they-2,,,,
LSI-EASTERNHINDIAWADHI,,un,They,,un̪,,"grierson-lsi1928[p. 48-49, form EASTERNHINDIAWADHI-24_they-1, concept 24_they]",,,grierson-lsi1928:EASTERNHINDIAWADHI-24_they-1,,,,
LSI-EASTERNHINDIAWADHI,,on,They,,on̪,,"grierson-lsi1928[p. 48-49, form EASTERNHINDIAWADHI-24_they-2, concept 24_they]",,,grierson-lsi1928:EASTERNHINDIAWADHI-24_they-2,,,,
LSI-EASTERNHINDIAWADHI,,wai,They,,wai,,"grierson-lsi1928[p. 48-49, form EASTERNHINDIAWADHI-24_they-3, concept 24_they]",,,grierson-lsi1928:EASTERNHINDIAWADHI-24_they-3,,,,
LSI-BAGHELI,,uĩ,They,,uĩ,,"grierson-lsi1928[p. 48-49, form BAGHELI-24_they-1, concept 24_they]",,,grierson-lsi1928:BAGHELI-24_they-1,,,,
LSI-CHHATTISGARHI,,wō-man,They,,woː+mʌn̪,,"grierson-lsi1928[p. 48-49, form CHHATTISGARHI-24_they-1, concept 24_they]",,,grierson-lsi1928:CHHATTISGARHI-24_they-1,,,,
LSI-WESTERNHINDIHINDOSTANI,,wē,They,,weː,,"grierson-lsi1928[p. 48-49, form WESTERNHINDIHINDOSTANI-24_they-1, concept 24_they]",,,grierson-lsi1928:WESTERNHINDIHINDOSTANI-24_they-1,,,,
LSI-VERNACULARHINDOSTANI,,wē̃,They,,wẽː,,"grierson-lsi1928[p. 48-49, form VERNACULARHINDOSTANI-24_they-1, concept 24_they]",,,grierson-lsi1928:VERNACULARHINDOSTANI-24_they-1,,,,
LSI-DAKHINI,,wē,They,,weː,,"grierson-lsi1928[p. 48-49, form DAKHINI-24_they-1, concept 24_they]",,,grierson-lsi1928:DAKHINI-24_they-1,,,,
LSI-DAKHINI,,ō,They,,oː,,"grierson-lsi1928[p. 48-49, form DAKHINI-24_they-2, concept 24_they]",,,grierson-lsi1928:DAKHINI-24_they-2,,,,
LSI-DAKHINI,,wō,They,,woː,,"grierson-lsi1928[p. 48-49, form DAKHINI-24_they-3, concept 24_they]",,,grierson-lsi1928:DAKHINI-24_they-3,,,,
LSI-BANGARU,,waĩ,They,,wʌĩ,,"grierson-lsi1928[p. 48-49, form BANGARU-24_they-1, concept 24_they]",,,grierson-lsi1928:BANGARU-24_they-1,,,,
LSI-BANGARU,,oh,They,,oh,,"grierson-lsi1928[p. 48-49, form BANGARU-24_they-2, concept 24_they]",,,grierson-lsi1928:BANGARU-24_they-2,,,,
LSI-BRAJBHAKHA,,wē,They,,weː,,"grierson-lsi1928[p. 48-49, form BRAJBHAKHA-24_they-1, concept 24_they]",,,grierson-lsi1928:BRAJBHAKHA-24_they-1,,,,
LSI-BRAJBHAKHA,,bē,They,,beː,,"grierson-lsi1928[p. 48-49, form BRAJBHAKHA-24_they-2, concept 24_they]",,,grierson-lsi1928:BRAJBHAKHA-24_they-2,,,,
LSI-BRAJBHAKHA,,gwē,They,,gweː,,"grierson-lsi1928[p. 48-49, form BRAJBHAKHA-24_they-3, concept 24_they]",,,grierson-lsi1928:BRAJBHAKHA-24_they-3,,,,
LSI-KANAUJI,,ui,They,,ui,,"grierson-lsi1928[p. 48-49, form KANAUJI-24_they-1, concept 24_they]",,,grierson-lsi1928:KANAUJI-24_they-1,,,,
LSI-KANAUJI,,wē,They,,weː,,"grierson-lsi1928[p. 48-49, form KANAUJI-24_they-2, concept 24_they]",,,grierson-lsi1928:KANAUJI-24_they-2,,,,
LSI-BUNDELI,,bē,They,,beː,,"grierson-lsi1928[p. 48-49, form BUNDELI-24_they-1, concept 24_they]",,,grierson-lsi1928:BUNDELI-24_they-1,,,,
LSI-BANAPHARI,,ũy,They,,ũj,,"grierson-lsi1928[p. 48-49, form BANAPHARI-24_they-1, concept 24_they]",,,grierson-lsi1928:BANAPHARI-24_they-1,,,,
LSI-BANAPHARI,,wē,They,,weː,,"grierson-lsi1928[p. 48-49, form BANAPHARI-24_they-2, concept 24_they]",,,grierson-lsi1928:BANAPHARI-24_they-2,,,,
LSI-PANJABIWRITTEN,,uh,They,,uh,,"grierson-lsi1928[p. 48-49, form PANJABIWRITTEN-24_they-1, concept 24_they]",,,grierson-lsi1928:PANJABIWRITTEN-24_they-1,,,,
LSI-PANJABISPOKEN,,ō˥˦,They,,oː⁵⁴,,"grierson-lsi1928[p. 48-49, form PANJABISPOKEN-24_they-1, concept 24_they]",,,grierson-lsi1928:PANJABISPOKEN-24_they-1,,,,
LSI-POWADHI,,ōh,They,,oːh,,"grierson-lsi1928[p. 48-49, form POWADHI-24_they-1, concept 24_they]",,,grierson-lsi1928:POWADHI-24_they-1,,,,
LSI-DOGRI,,ō,They,,oː,,"grierson-lsi1928[p. 48-49, form DOGRI-24_they-1, concept 24_they]",,,grierson-lsi1928:DOGRI-24_they-1,,,,
LSI-DOGRI,,oh,They,,oh,,"grierson-lsi1928[p. 48-49, form DOGRI-24_they-2, concept 24_they]",,,grierson-lsi1928:DOGRI-24_they-2,,,,
LSI-KANGRA,,oh,They,,oh,,"grierson-lsi1928[p. 48-49, form KANGRA-24_they-1, concept 24_they]",,,grierson-lsi1928:KANGRA-24_they-1,,,,
LSI-KANGRA,,she,They,,she,,"grierson-lsi1928[p. 48-49, form KANGRA-24_they-2, concept 24_they]",,,grierson-lsi1928:KANGRA-24_they-2,,,,
LSI-KANGRA,,saih,They,,saih,,"grierson-lsi1928[p. 48-49, form KANGRA-24_they-3, concept 24_they]",,,grierson-lsi1928:KANGRA-24_they-3,,,,
LSI-GUJARATISTANDARD,,tēō,They,,t̪eːoː,,"grierson-lsi1928[p. 48-49, form GUJARATISTANDARD-24_they-1, concept 24_they]",,,grierson-lsi1928:GUJARATISTANDARD-24_they-1,,,,
LSI-CHAROTARI,,tēō,They,,t̪eːoː,,"grierson-lsi1928[p. 48-49, form CHAROTARI-24_they-1, concept 24_they]",,,grierson-lsi1928:CHAROTARI-24_they-1,,,,
LSI-CHAROTARI,,ēō,They,,eːoː,,"grierson-lsi1928[p. 48-49, form CHAROTARI-24_they-2, concept 24_they]",,,grierson-lsi1928:CHAROTARI-24_they-2,,,,
LSI-CHAROTARI,,tē,They,,t̪eː,,"grierson-lsi1928[p. 48-49, form CHAROTARI-24_they-3, concept 24_they]",,,grierson-lsi1928:CHAROTARI-24_they-3,,,,
LSI-KATHIYAWADI,,tē,They,,t̪eː,,"grierson-lsi1928[p. 48-49, form KATHIYAWADI-24_they-1, concept 24_they]",,,grierson-lsi1928:KATHIYAWADI-24_they-1,,,,
LSI-KATHIYAWADI,,ī,They,,iː,,"grierson-lsi1928[p. 48-49, form KATHIYAWADI-24_they-2, concept 24_they]",,,grierson-lsi1928:KATHIYAWADI-24_they-2,,,,
LSI-KATHIYAWADI,,īwaḍāi,They,,iːwʌɖaːi,,"grierson-lsi1928[p. 48-49, form KATHIYAWADI-24_they-3, concept 24_they]",,,grierson-lsi1928:KATHIYAWADI-24_they-3,,,,
LSI-KHARAWA,,ṭē-hōn,They,,ʈeː+hoːn̪,,"grierson-lsi1928[p. 48-49, form KHARAWA-24_they-1, concept 24_they]",,,grierson-lsi1928:KHARAWA-24_they-1,,,,
LSI-KHARAWA,,ē-hōn,They,,eː+hoːn̪,,"grierson-lsi1928[p. 48-49, form KHARAWA-24_they-2, concept 24_they]",,,grierson-lsi1928:KHARAWA-24_they-2,,,,
LSI-KHARAWA,,ṭēō,They,,ʈeːoː,,"grierson-lsi1928[p. 48-49, form KHARAWA-24_they-3, concept 24_they]",,,grierson-lsi1928:KHARAWA-24_they-3,,,,
LSI-GHISADI,,ōy,They,,oːj,,"grierson-lsi1928[p. 48-49, form GHISADI-24_they-1, concept 24_they]",,,grierson-lsi1928:GHISADI-24_they-1,,,,
LSI-RAJASTHANIMARWARI,,wē,They,,weː,,"grierson-lsi1928[p. 48-49, form RAJASTHANIMARWARI-24_they-1, concept 24_they]",,,grierson-lsi1928:RAJASTHANIMARWARI-24_they-1,,,,
LSI-RAJASTHANIMARWARI,,wai,They,,wai,,"grierson-lsi1928[p. 48-49, form RAJASTHANIMARWARI-24_they-2, concept 24_they]",,,grierson-lsi1928:RAJASTHANIMARWARI-24_they-2,,,,
LSI-RAJASTHANIMARWARI,,u-vē,They,,u+veː,,"grierson-lsi1928[p. 48-49, form RAJASTHANIMARWARI-24_they-3, concept 24_they]",,,grierson-lsi1928:RAJASTHANIMARWARI-24_they-3,,,,
LSI-JAIPURI,,wai,They,,wai,,"grierson-lsi1928[p. 48-49, form JAIPURI-24_they-1, concept 24_they]",,,grierson-lsi1928:JAIPURI-24_they-1,,,,
LSI-MEWATI,,wē,They,,weː,,"grierson-lsi1928[p. 48-49, form MEWATI-24_they-1, concept 24_they]",,,grierson-lsi1928:MEWATI-24_they-1,,,,
LSI-MEWATI,,wai,They,,wai,,"grierson-lsi1928[p. 48-49, form MEWATI-24_they-2, concept 24_they]",,,grierson-lsi1928:MEWATI-24_they-2,,,,
LSI-MEWATI,,waih,They,,waih,,"grierson-lsi1928[p. 48-49, form MEWATI-24_they-3, concept 24_they]",,,grierson-lsi1928:MEWATI-24_they-3,,,,
LSI-GUJURIOFHAZARA,,wē,They,,weː,,"grierson-lsi1928[p. 48-49, form GUJURIOFHAZARA-24_they-1, concept 24_they]",,,grierson-lsi1928:GUJURIOFHAZARA-24_they-1,,,,
LSI-MALVI,,vī,They,,viː,,"grierson-lsi1928[p. 48-49, form MALVI-24_they-1, concept 24_they]",,,grierson-lsi1928:MALVI-24_they-1,,,,
LSI-NIMADI,,wō,They,,woː,,"grierson-lsi1928[p. 48-49, form NIMADI-24_they-1, concept 24_they]",,,grierson-lsi1928:NIMADI-24_they-1,,,,
LSI-EASTERNPAHARIORKHASKURA,,tini,They,,t̪in̪i,,"grierson-lsi1928[p. 48-49, form EASTERNPAHARIORKHASKURA-24_they-1, concept 24_they]",,,grierson-lsi1928:EASTERNPAHARIORKHASKURA-24_they-1,,,,
LSI-EASTERNPAHARIORKHASKURA,,uni,They,,un̪i,,"grierson-lsi1928[p. 48-49, form EASTERNPAHARIORKHASKURA-24_they-2, concept 24_they]",,,grierson-lsi1928:EASTERNPAHARIORKHASKURA-24_they-2,,,,
LSI-CENTRALPAHARIKUMAUNI,,ũ,They,,ũ,,"grierson-lsi1928[p. 48-49, form CENTRALPAHARIKUMAUNI-24_they-1, concept 24_they]",,,grierson-lsi1928:CENTRALPAHARIKUMAUNI-24_they-1,,,,
LSI-GARHWALI,,wō,They,,woː,,"grierson-lsi1928[p. 48-49, form GARHWALI-24_they-1, concept 24_they]",,,grierson-lsi1928:GARHWALI-24_they-1,,,,
LSI-WESTERNPAHARIJAUNSARI,,sǒjē,They,,sɒdʒeː,,"grierson-lsi1928[p. 48-49, form WESTERNPAHARIJAUNSARI-24_they-1, concept 24_they]",,,grierson-lsi1928:WESTERNPAHARIJAUNSARI-24_they-1,,,,
LSI-SIRMAURI,,sē,They,,seː,,"grierson-lsi1928[p. 48-49, form SIRMAURI-24_they-1, concept 24_they]",,,grierson-lsi1928:SIRMAURI-24_they-1,,,,
LSI-BAGHATI,,sē,They,,seː,,"grierson-lsi1928[p. 48-49, form BAGHATI-24_they-1, concept 24_they]",,,grierson-lsi1928:BAGHATI-24_they-1,,,,
LSI-KIUTHALI,,sē,They,,seː,,"grierson-lsi1928[p. 48-49, form KIUTHALI-24_they-1, concept 24_they]",,,grierson-lsi1928:KIUTHALI-24_they-1,,,,
LSI-SHODOCHI,,sai,They,,sai,,"grierson-lsi1928[p. 48-49, form SHODOCHI-24_they-1, concept 24_they]",,,grierson-lsi1928:SHODOCHI-24_they-1,,,,
LSI-KULUI,,tē,They,,t̪eː,,"grierson-lsi1928[p. 48-49, form KULUI-24_they-1, concept 24_they]",,,grierson-lsi1928:KULUI-24_they-1,,,,
LSI-MANDEALI,,sěō̃,They,,seõː,,"grierson-lsi1928[p. 48-49, form MANDEALI-24_they-1, concept 24_they]",,,grierson-lsi1928:MANDEALI-24_they-1,,,,
LSI-CHAMEALI,,ō,They,,oː,,"grierson-lsi1928[p. 48-49, form CHAMEALI-24_they-1, concept 24_they]",,,grierson-lsi1928:CHAMEALI-24_they-1,,,,
LSI-CHAMEALI,,sē,They,,seː,,"grierson-lsi1928[p. 48-49, form CHAMEALI-24_they-2, concept 24_they]",,,grierson-lsi1928:CHAMEALI-24_they-2,,,,
LSI-GADI,,ōh,They,,oːh,,"grierson-lsi1928[p. 48-49, form GADI-24_they-1, concept 24_they]",,,grierson-lsi1928:GADI-24_they-1,,,,
LSI-GADI,,sô,They,,sɔ,,"grierson-lsi1928[p. 48-49, form GADI-24_they-2, concept 24_they]",,,grierson-lsi1928:GADI-24_they-2,,,,
LSI-PANGWALI,,sē,They,,seː,,"grierson-lsi1928[p. 48-49, form PANGWALI-24_they-1, concept 24_they]",,,grierson-lsi1928:PANGWALI-24_they-1,,,,
LSI-PANGWALI,,un,They,,un̪,,"grierson-lsi1928[p. 48-49, form PANGWALI-24_they-2, concept 24_they]",,,grierson-lsi1928:PANGWALI-24_they-2,,,,
LSI-BHADRAWAHI,,ūṇ’ā,They,,uːɳʌː,,"grierson-lsi1928[p. 48-49, form BHADRAWAHI-24_they-1, concept 24_they]",,,grierson-lsi1928:BHADRAWAHI-24_they-1,,,,
LSI-BHADRAWAHI,,ōṇ’ā,They,,oːɳʌː,,"grierson-lsi1928[p. 48-49, form BHADRAWAHI-24_they-2, concept 24_they]",,,grierson-lsi1928:BHADRAWAHI-24_they-2,,,,
LSI-BHADRAWAHI,,taṇā,They,,t̪ʌɳʌː,,"grierson-lsi1928[p. 48-49, form BHADRAWAHI-24_they-3, concept 24_they]",,,grierson-lsi1928:BHADRAWAHI-24_they-3,,,,
LSI-PADARI,,tahṇa,They,,t̪ʌhɳʌ,,"grierson-lsi1928[p. 48-49, form PADARI-24_they-1, concept 24_they]",,,grierson-lsi1928:PADARI-24_they-1,,,,
LSI-PADARI,,ūhṇa,They,,uːhɳʌ,,"grierson-lsi1928[p. 48-49, form PADARI-24_they-2, concept 24_they]",,,grierson-lsi1928:PADARI-24_they-2,,,,
LSI-TURKI,,ūlār-nīng,Their,,uːlʌːr+n̪iːŋ,,"grierson-lsi1928[p. 50-51, form TURKI-25_their-1, concept 25_their]",,,grierson-lsi1928:TURKI-25_their-1,,,,
LSI-TURKI,,-ī,Their,,+iː,,"grierson-lsi1928[p. 50-51, form TURKI-25_their-2, concept 25_their]",,,grierson-lsi1928:TURKI-25_their-2,,,,
LSI-TURKI,,-sī,Their,,+siː,,"grierson-lsi1928[p. 50-51, form TURKI-25_their-3, concept 25_their]",,,grierson-lsi1928:TURKI-25_their-3,,,,
LSI-BURUSHASKI,,ūē,Their,,uːeː,,"grierson-lsi1928[p. 50-51, form BURUSHASKI-25_their-1, concept 25_their]",,,grierson-lsi1928:BURUSHASKI-25_their-1,,,,
LSI-KHERWARISANTHALI,,ōn-kō-rän,Their,,oːn̪+koː+rɛn̪,,"grierson-lsi1928[p. 50-51, form KHERWARISANTHALI-25_their-1, concept 25_their]",,,grierson-lsi1928:KHERWARISANTHALI-25_their-1,,,,
LSI-MUNDARI,,ā-kō-rän,Their,,ʌː+koː+rɛn̪,,"grierson-lsi1928[p. 50-51, form MUNDARI-25_their-1, concept 25_their]",,,grierson-lsi1928:MUNDARI-25_their-1,,,,
LSI-KURKU,,dī-kū-kā,Their,,d̪iː+kuː+kʌː,,"grierson-lsi1928[p. 50-51, form KURKU-25_their-1, concept 25_their]",,,grierson-lsi1928:KURKU-25_their-1,,,,
LSI-KHARIA,,ho-ki-ā,Their,,ho+ki+ʌː,,"grierson-lsi1928[p. 50-51, form KHARIA-25_their-1, concept 25_their]",,,grierson-lsi1928:KHARIA-25_their-1,,,,
LSI-JUANG,,ār-kā,Their,,ʌːr+kʌː,,"grierson-lsi1928[p. 50-51, form JUANG-25_their-1, concept 25_their]",,,grierson-lsi1928:JUANG-25_their-1,,,,
LSI-SAVARA,,aniñji-nā,Their,,ʌn̪iɲdʒi+n̪ʌː,,"grierson-lsi1928[p. 50-51, form SAVARA-25_their-1, concept 25_their]",,,grierson-lsi1928:SAVARA-25_their-1,,,,
LSI-SAVARA,,aniñji-ā,Their,,ʌn̪iɲdʒi+ʌː,,"grierson-lsi1928[p. 50-51, form SAVARA-25_their-2, concept 25_their]",,,grierson-lsi1928:SAVARA-25_their-2,,,,
LSI-GADABA,,māyēn-nug,Their,,mʌːjeːn̪+n̪ug,,"grierson-lsi1928[p. 50-51, form GADABA-25_their-1, concept 25_their]",,,grierson-lsi1928:GADABA-25_their-1,,,,
LSI-BALALI,,mochim,Their,,motʃim,,"grierson-lsi1928[p. 50-51, form BALALI-25_their-1, concept 25_their]",,,grierson-lsi1928:BALALI-25_their-1,,,,
LSI-BALALI,,k’ochim,Their,,kʰotʃim,,"grierson-lsi1928[p. 50-51, form BALALI-25_their-2, concept 25_their]",,,grierson-lsi1928:BALALI-25_their-2,,,,
LSI-SANGPANG,,me-ko-chim,Their,,me+ko+tʃim,,"grierson-lsi1928[p. 50-51, form SANGPANG-25_their-1, concept 25_their]",,,grierson-lsi1928:SANGPANG-25_their-1,,,,
LSI-LOHORONG,,um-chi,Their,,um+tʃi,,"grierson-lsi1928[p. 50-51, form LOHORONG-25_their-1, concept 25_their]",,,grierson-lsi1928:LOHORONG-25_their-1,,,,
LSI-LOHORONG,,mihachim,Their,,mihʌtʃim,,"grierson-lsi1928[p. 50-51, form LOHORONG-25_their-2, concept 25_their]",,,grierson-lsi1928:LOHORONG-25_their-2,,,,
LSI-LOHORONG,,igachim,Their,,igʌtʃim,,"grierson-lsi1928[p. 50-51, form LOHORONG-25_their-3, concept 25_their]",,,grierson-lsi1928:LOHORONG-25_their-3,,,,
LSI-GURUNG,,chama-laigā,Their,,tʃʌmʌ+laigʌː,,"grierson-lsi1928[p. 50-51, form GURUNG-25_their-1, concept 25_their]",,,grierson-lsi1928:GURUNG-25_their-1,,,,
LSI-MURMI,,t’en-nā,Their,,t̪ʰen̪+n̪ʌː,,"grierson-lsi1928[p. 50-51, form MURMI-25_their-1, concept 25_their]",,,grierson-lsi1928:MURMI-25_their-1,,,,
LSI-MAGARI,,hos-kuṅ,Their,,hos+kuŋ,,"grierson-lsi1928[p. 50-51, form MAGARI-25_their-1, concept 25_their]",,,grierson-lsi1928:MAGARI-25_their-1,,,,
LSI-MAGARI,,hosruk-uṅ,Their,,hosruk+uŋ,,"grierson-lsi1928[p. 50-51, form MAGARI-25_their-2, concept 25_their]",,,grierson-lsi1928:MAGARI-25_their-2,,,,
LSI-NEWARI,,a-mi-gu,Their,,ʌ+mi+gu,,"grierson-lsi1928[p. 50-51, form NEWARI-25_their-1, concept 25_their]",,,grierson-lsi1928:NEWARI-25_their-1,,,,
LSI-PADIPAHRIORPAHI,,ho-kā-ṛa-gu,Their,,ho+kʌː+ɽʌ+gu,,"grierson-lsi1928[p. 50-51, form PADIPAHRIORPAHI-25_their-1, concept 25_their]",,,grierson-lsi1928:PADIPAHRIORPAHI-25_their-1,,,,
LSI-DAFLA,,būl-lu,Their,,buːl+lu,,"grierson-lsi1928[p. 50-51, form DAFLA-25_their-1, concept 25_their]",,,grierson-lsi1928:DAFLA-25_their-1,,,,
LSI-BALTI,,k’ō-taṅ-ī,Their,,kʰoː+t̪ʌŋ+iː,,"grierson-lsi1928[p. 50-51, form BALTI-25_their-1, concept 25_their]",,,grierson-lsi1928:BALTI-25_their-1,,,,
LSI-BALTI,,k’oṅ-ī,Their,,kʰoŋ+iː,,"grierson-lsi1928[p. 50-51, form BALTI-25_their-2, concept 25_their]",,,grierson-lsi1928:BALTI-25_their-2,,,,
LSI-BHOTIAOFPURIK,,k’on-taṅ-ī,Their,,kʰon̪+t̪ʌŋ+iː,,"grierson-lsi1928[p. 50-51, form BHOTIAOFPURIK-25_their-1, concept 25_their]",,,grierson-lsi1928:BHOTIAOFPURIK-25_their-1,,,,
LSI-BHOTIAOFPURIK,,k’un-tī,Their,,kʰun̪+t̪iː,,"grierson-lsi1928[p. 50-51, form BHOTIAOFPURIK-25_their-2, concept 25_their]",,,grierson-lsi1928:BHOTIAOFPURIK-25_their-2,,,,
LSI-BHOTIAOFPURIK,,koṅ-ī,Their,,koŋ+iː,,"grierson-lsi1928[p. 50-51, form BHOTIAOFPURIK-25_their-3, concept 25_their]",,,grierson-lsi1928:BHOTIAOFPURIK-25_their-3,,,,
LSI-LADAKHI,,k’o-gun-ni,Their,,kʰo+gun̪+n̪i,,"grierson-lsi1928[p. 50-51, form LADAKHI-25_their-1, concept 25_their]",,,grierson-lsi1928:LADAKHI-25_their-1,,,,
LSI-HLOKE,,k’oṅ-gi,Their,,kʰoŋ+gi,,"grierson-lsi1928[p. 50-51, form HLOKE-25_their-1, concept 25_their]",,,grierson-lsi1928:HLOKE-25_their-1,,,,
LSI-TAMIL,,avar,Their,,ʌvʌr,,"grierson-lsi1928[p. 50-51, form TAMIL-25_their-1, concept 25_their]",,,grierson-lsi1928:TAMIL-25_their-1,,,,
LSI-IRULA,,avaruḍ,Their,,ʌvʌruɖ,,"grierson-lsi1928[p. 50-51, form IRULA-25_their-1, concept 25_their]",,,grierson-lsi1928:IRULA-25_their-1,,,,
LSI-MALAYALAM,,avaruḍe,Their,,ʌvʌruɖe,,"grierson-lsi1928[p. 50-51, form MALAYALAM-25_their-1, concept 25_their]",,,grierson-lsi1928:MALAYALAM-25_their-1,,,,
LSI-KANARESE,,avara,Their,,ʌvʌrʌ,,"grierson-lsi1928[p. 50-51, form KANARESE-25_their-1, concept 25_their]",,,grierson-lsi1928:KANARESE-25_their-1,,,,
LSI-BADAGA,,avara,Their,,ʌvʌrʌ,,"grierson-lsi1928[p. 50-51, form BADAGA-25_their-1, concept 25_their]",,,grierson-lsi1928:BADAGA-25_their-1,,,,
LSI-BADAGA,,avakaro,Their,,ʌvʌkʌro,,"grierson-lsi1928[p. 50-51, form BADAGA-25_their-2, concept 25_their]",,,grierson-lsi1928:BADAGA-25_their-2,,,,
LSI-KODAGU,,ayanḍa,Their,,ʌjʌn̪ɖʌ,,"grierson-lsi1928[p. 50-51, form KODAGU-25_their-1, concept 25_their]",,,grierson-lsi1928:KODAGU-25_their-1,,,,
LSI-TULU,,ākuḷe,Their,,ʌːkuɭe,,"grierson-lsi1928[p. 50-51, form TULU-25_their-1, concept 25_their]",,,grierson-lsi1928:TULU-25_their-1,,,,
LSI-TODA,,avar,Their,,ʌvʌr,,"grierson-lsi1928[p. 50-51, form TODA-25_their-1, concept 25_their]",,,grierson-lsi1928:TODA-25_their-1,,,,
LSI-TODA,,avardu,Their,,ʌvʌrd̪u,,"grierson-lsi1928[p. 50-51, form TODA-25_their-2, concept 25_their]",,,grierson-lsi1928:TODA-25_their-2,,,,
LSI-KOTA,,avare,Their,,ʌvʌre,,"grierson-lsi1928[p. 50-51, form KOTA-25_their-1, concept 25_their]",,,grierson-lsi1928:KOTA-25_their-1,,,,
LSI-KURUXORORAO,,ār-gahi,Their,,ʌːr+gʌhi,,"grierson-lsi1928[p. 50-51, form KURUXORORAO-25_their-1, concept 25_their]",,,grierson-lsi1928:KURUXORORAO-25_their-1,,,,
LSI-MALTOORMALER,,āri,Their,,ʌːri,,"grierson-lsi1928[p. 50-51, form MALTOORMALER-25_their-1, concept 25_their]",,,grierson-lsi1928:MALTOORMALER-25_their-1,,,,
LSI-KUIKANDHIORKHOND,,ēāri,Their,,eːʌːri,,"grierson-lsi1928[p. 50-51, form KUIKANDHIORKHOND-25_their-1, concept 25_their]",,,grierson-lsi1928:KUIKANDHIORKHOND-25_their-1,,,,
LSI-KOLAMI,,awareten,Their,,ʌwʌret̪en̪,,"grierson-lsi1928[p. 50-51, form KOLAMI-25_their-1, concept 25_their]",,,grierson-lsi1928:KOLAMI-25_their-1,,,,
LSI-GONDI,,ōṛōr,Their,,oːɽoːr,,"grierson-lsi1928[p. 50-51, form GONDI-25_their-1, concept 25_their]",,,grierson-lsi1928:GONDI-25_their-1,,,,
LSI-GONDI,,ōṛknōr,Their,,oːɽkn̪oːr,,"grierson-lsi1928[p. 50-51, form GONDI-25_their-2, concept 25_their]",,,grierson-lsi1928:GONDI-25_their-2,,,,
LSI-TELUGU,,vāri,Their,,vʌːri,,"grierson-lsi1928[p. 50-51, form TELUGU-25_their-1, concept 25_their]",,,grierson-lsi1928:TELUGU-25_their-1,,,,
LSI-BRAHUI,,-tā,Their,,+t̪ʌː,,"grierson-lsi1928[p. 50-51, form BRAHUI-25_their-1, concept 25_their]",,,grierson-lsi1928:BRAHUI-25_their-1,,,,
