ju,,buituŋ-,to spit,,buituŋ-,,PJDW[item 271],,"#Kh./bi'thuŋ/ ""saliva, to spit"", Sa./bɛ'j/ ""to vomit"", Mu./bɛ'j/, Ho/bɛ'/ ""to spit"", Ju./buituŋ/, /bujtuŋ/.  Cf. /buñtũm/.",pinnow1960beitraege:C:i271,,,,
ju,,bujai,to play a musical instrument,,bujai,,PJDW[item 273],,"#H./bəjana/, O./bɔjaIba/.  Cf. /bug-/, /abhɔj-/.",pinnow1960beitraege:C:i273,,,,
ju,,bujhai,to explain,,bujhai,,PJDW[item 274],,"#Sa./bujhɔu/ ""to understand, consult, explain"", Mu./bujao/ ""to understand, to perceive"".",pinnow1960beitraege:C:i274,,,,
ju,,bujhi,to understand,,bujhi,,PJDW[item 275],,"#Kh./bu'jhi/ ""to understand"", Sa./buj/, H./bujhə/ ""understanding"", Nep./bUjh-nU/ ""to understand"", H./bujhəna/, O./bUjhIba/.  Cf. /bujhai-/.",pinnow1960beitraege:C:i275,,,,
ju,,buku,chest,,buku,,PJDW[item 276],,"#Sa./bukɔ/, Bh./buka/ ""navel"", Mu./buka/ ""heart"", Sad., O./buka/.",pinnow1960beitraege:C:i276,,,,
ju,,buli,poison,,buli,,PJDW[item 278],,"#Kh./bul/ ""to get drunk"", Sa., Mu., Ho/bul/ ""drunk, intoxicated"", Ku./bul/; Khm./bUl/.",pinnow1960beitraege:C:i278,,,,
ju,,buli-,to walk,,buli-,,PJDW[item 277],,#Kh./buli/.,pinnow1960beitraege:C:i277,,,,
ju,,bulu paʈa,upper part of the thigh,,bulu paʈa,,PJDW[item 281],,,pinnow1960beitraege:C:i281,,,,
ju,m17,bulu,thigh,,bulu,,PJDW[item 279],,"#Kh./bhulu/, Sa., Mu., Ho, Ku./bulu/, So./bulu:-n/.  Cf. /bulu paṭa/. Rau 2019 assigns Pinnow's Juang form to Proto-Munda m17; resolved by unique normalized source form and compatible meaning.",pinnow1960beitraege:C:i279,,,,
ju,,buluŋ,"very, many, so much",,buluŋ,,PJDW[item 280],,"#Mu., Ho/iminaŋ/ ""that much, so much"", Ho, Bh./ciminaŋ/ ""how much"", Kh./hɔmne/ ""that much"", Sa./nimin/ ""so much"".",pinnow1960beitraege:C:i280,,,,
ju,,bundi,a plait of straw (for keeping fire),,bundi,,PJDW[item 282],,#Sa./bundi/.,pinnow1960beitraege:C:i282,,,,
ju,,bura,chaff of kode millet,,bura,,PJDW[item 285],,"#Mu., Ho/bura/.",pinnow1960beitraege:C:i285,,,,
ju,,buruɳi,"an unarmed, woody bush of the jungles",,buruɳi,,PJDW[item 286],,"#Mu./buruṛiŋ/, Mu./bũruṛ̃i/, Sad./dUrUṛI/.",pinnow1960beitraege:C:i286,,,,
ju,,butai dantɔ,wild boar,,butai dantɔ,,PJDW[item 293],,,pinnow1960beitraege:C:i293,,,,
ju,,butai,"hog, pig, swine",,butai,,PJDW[item 292],,"#Kh./bunui/, So./kəm-bun-ən/.",pinnow1960beitraege:C:i292,,,,
ju,,buɖa,"root, the foot or base of a tree, the stem below the branches, trunk",,buɖa,,PJDW[item 260],,"#Sa./buṭə/ ""id."", Mu., Ho/buṭa/ ""a plant, a tree, the trunk, the foot of a tree"", H./boṭa/ ""a log of wood""; Sa./budə/, cf. Ju./buḍai/.",pinnow1960beitraege:C:i260,,,,
ju,,buɖai,"a dense growth of branches and leaves, bower, thicket",,buɖai,,PJDW[item 261],,"#Mu./jumbṛa/, Ho/jumbr/.  Cf. /buḍa/.",pinnow1960beitraege:C:i261,,,,
ju,,buɖi,end,,buɖi,,PJDW[item 262],,Cf. /buḍi-na/.,pinnow1960beitraege:C:i262,,,,
ju,,buɖi-,"to set (sun), to sink, to be drowned, to come to an end",,buɖi-,,PJDW[item 263],,"#H./bUṛəna/, /buṛəna/, O./bUṛIba/; cf. Ju./buḍi/.",pinnow1960beitraege:C:i263,,,,
ju,,buɖu,"nephew: younger brother's son, younger sister's son, husband's younger sister's son",,buɖu,,PJDW[item 264],,"#Bh./baṛu/ ""younger brother's son, (woman's) elder sister's son"", Kh./baḍa/, vocative /e baṛa/ ""wife's younger sister's son, husband's younger brother's son, father's elder brother"", Mu./baṛa/, /baḍa/ ""senior paternal or maternal uncle or either's nephew, also great-grandfather and great-grandson"".",pinnow1960beitraege:C:i264,,,,
ju,,buɲturuɖ,"hut, a shed for watching paddy",,buɲturuɖ,,PJDW[item 283],,"#Mu., Ho/buiu/.",pinnow1960beitraege:C:i283,,,,
ju,,buɳi-kag,bowstring,,buɳi-kag,,PJDW[item 284],,"#Mu., Ho/hatoal/, ?? Sa./buṛiuŋ/ ""to slip off, glide out"", /buṛiu'd mante/ ""gliding, slipping off"".",pinnow1960beitraege:C:i284,,,,uncertain
ju,,buɽha,old man,,buɽha,,PJDW[item 290],,"#Kh./buṛha/, Sa./buṛhɔ/; H./buḍḍha/, /buṛha/, B./bUṛa/, O./bUṛha/.  Cf. /buṛhi/.",pinnow1960beitraege:C:i290,,,,
ju,,buɽhi,old woman,,buɽhi,,PJDW[item 291],,"#Kh./buṛhi/ ""old woman, one who had a child already"", Sa./buṛhi/, Mu./buṛia/ ""an old woman""; H./buḍḍhi/, /buṛhi/.  Cf. /buṛha/.",pinnow1960beitraege:C:i291,,,,
ju,,buɽu,evening,,buɽu,,PJDW[item 288],,,pinnow1960beitraege:C:i288,,,,
ju,,buɽu-,to rise,,buɽu-,,PJDW[item 287],,"#Kh./bɛrɔ'ḍ/, Sa./bere'd/, Mu., Bh./biri'd/.",pinnow1960beitraege:C:i287,,,,
ju,,buɽua,"afternoon, evening",,buɽua,,PJDW[item 289],,"#So./or-rub/ ""evening"".",pinnow1960beitraege:C:i289,,,,
ju,,bɔ,"to, at",,bɔ,,PJDW[item 207],,"#Kh./-bɔ'/, /bɔ'te/ ""affix denoting place"", time, /daru bɔ'te/ ""on the tree"", So./ləbo:-n/ ""earth, soil, country"", Gu./la:ŋbo:/, /tubo:/, Pa./lobo:/, Re./tubo/, /tubu/; Mu./lɔbɔ-ɔte/ ""muddy fertile soil"".",pinnow1960beitraege:C:i207,,,,
ju,,bɔ-mɛɲcɛna,"past days, long ago",,bɔ-mɛɲcɛna,,PJDW[item 1638],,,pinnow1960beitraege:C:i1638,,,,
ju,,bɔb-,to bark,,bɔb-,,PJDW[item 208],,"#Kh./bhabru/, /bhabhru/, So./bob-/.",pinnow1960beitraege:C:i208,,,,
ju,,bɔba,father,,bɔba,,PJDW[item 209],,,pinnow1960beitraege:C:i209,,,,
ju,,bɔdɔɭai-,to change,,bɔdɔɭai-,,PJDW[item 210],,"#Sa./bɔdɔl/ ""to exchange"", B./bɔdɔlɔ/, A.H./bədələna/ ""to alter, to change"", O./bɔdɔḷɔ/ ""change"".",pinnow1960beitraege:C:i210,,,,
ju,,bɔg,"sept, clan",,bɔg,,PJDW[item 215],,"#Kh./bɔ'/, Ju./bɔ/, Kh./bɔkɔ'b///bɔ'/ ""head, suffix to express the idea of old age"", Kh./kɛnḍɔrbɔ'/ ""old man"", cf. So./bo:b-ən/ ""swarm, row""??, /b'o:b-ən/ ""head"".",pinnow1960beitraege:C:i215,,,,uncertain
ju,,bɔgɔ,"stork, crane, duck",,bɔgɔ,,PJDW[item 216],,"#H./bəgə/ ""duck"", /bəgUla/ ""duck, stork"", B./bɔkɔ/, O./bɔgɔ/ ""crane"", Sk./bəkə/.",pinnow1960beitraege:C:i216,,,,
ju,,bɔhut,"very, much, many",,bɔhut,,PJDW[item 217],,"#H./bəhUtə/, O./bɔhUtɔ/.  Cf. /bɔhɔmiñ/.",pinnow1960beitraege:C:i217,,,,
ju,,bɔhutɔ,"very, much, many",,bɔhutɔ,,PJDW[item 217],,"#H./bəhUtə/, O./bɔhUtɔ/.  Cf. /bɔhɔmiñ/.",pinnow1960beitraege:C:i217:v2,pinnow1960beitraege:C:i217,,,
ju,,bɔi-,to blow (of the wind); wind,,bɔi-,,PJDW[item 218],,"#B./baI/, O./ba/, H./bai/ ""wind"", Sk./vajU/.",pinnow1960beitraege:C:i218,,,,
ju,,bɔira,cart,,bɔira,,PJDW[item 219],,"#H./pɔrohənə/ ""carriage"".",pinnow1960beitraege:C:i219,,,,
ju,,bɔirɔ,"a jujube, a plum",,bɔirɔ,,PJDW[item 220],,"#H./berə/, /bɛrə/, Sad./bəIr/.",pinnow1960beitraege:C:i220,,,,
ju,,bɔĩsi,flute,,bɔĩsi,,PJDW[item 221],,"#H./bãsUri/, O./bɔŨsI/.",pinnow1960beitraege:C:i221,,,,
ju,,bɔkɔ,"younger brother, cousin: father's younger brother's son, father's sister's son, husband's younger brother",,bɔkɔ,,PJDW[item 222],,"#Sa., Mu., Bh./bɔkɔ/, Ku./boko/ ""younger brother or sister"", Kh./bɔkɛr/ ""a wife's brother-in-law"", Mon/ko/ ""an elder brother"", Khm./pɔŋ/, /pɔŋ prUs/.  Cf. /bɔkɔsɛn/.",pinnow1960beitraege:C:i222,,,,
ju,,bɔkɔb haɖɔ,skull,,bɔkɔb haɖɔ,,PJDW[item 224],,"#Mu., Ho/bo'-jaŋ/, /bɔɔ'-jaŋ/ ""id."".  Cf. /bɔkɔb/, /haḍɔ/.",pinnow1960beitraege:C:i224,,,,
ju,,bɔkɔb kasu,head ache,,bɔkɔb kasu,,PJDW[item 225],,"#Ho/bɔɔ' hasu/, /bɔ' hasu/, So./əsu-bəb/.  Cf. /bɔkɔb/, /kasu/.",pinnow1960beitraege:C:i225,,,,
ju,m11,bɔkɔb,head,,bɔkɔb,,PJDW[item 223],,"#Kh./bɔkɔ'b/, Sa./bɔhɔ'/, Mu./bɔhɔ'/, /bɔɔ'/, Ho/bɔ'/, So./b'o:b-ən/. Rau 2019 assigns Pinnow's Juang form to Proto-Munda m11; resolved by unique normalized source form and compatible meaning.",pinnow1960beitraege:C:i223,,,,
ju,,bɔkɔrai,"younger sister, cousin: father's younger brother's daughter (younger than speaker), wife's or husband's younger brother's wife",,bɔkɔrai,,PJDW[item 226],,"Cf. /bɔkɔ/, /ḍai/, /rai/.",pinnow1960beitraege:C:i226,,,,
ju,,bɔkɔsɛn,granddaughter,,bɔkɔsɛn,,PJDW[item 229],,"#Kh./bɔk-ḍu'/ ""grandson, granddaughter"", /bɔksɛl/ ""sister-in-law"".",pinnow1960beitraege:C:i229,,,,
ju,,bɔkɔɽam,grandson,,bɔkɔɽam,,PJDW[item 228],,"#Kh./bɔkḍu'/ ""grandson, granddaughter, son's daughter's husband, etc."".  Cf. /bɔkɔsɛn/, /bɔkɔ/, /kuṛa/.",pinnow1960beitraege:C:i228,,,,
ju,,bɔkɔɽaɖ,relation,,bɔkɔɽaɖ,,PJDW[item 227],,"Cf. /bɔkɔ/, /bɔkɔrai/, /bɔkɔṛam/.",pinnow1960beitraege:C:i227,,,,
ju,,bɔndhu,relationship between members of clans that can inter-marry,,bɔndhu,,PJDW[item 237],,"#H./bə̃dhU/ ""brother, relation"", Sk./bəndhU/.",pinnow1960beitraege:C:i237,,,,
ju,,bɔndi,the Castor-oil tree,,bɔndi,,PJDW[item 236],,"#Mu./bindi-daru/, /raŋga-bindi/, Ho/bindi/, /bindi-daru/.  Cf. /bandi/.",pinnow1960beitraege:C:i236,,,,
ju,,bɔndi-,to make,,bɔndi-,,PJDW[item 235],,"#Kh., Mu., Ho/bai/, Sa./benao/; H./bənana/, O./bɔnaIba/.",pinnow1960beitraege:C:i235,,,,
ju,,bɔrabɔrɔ,always,,bɔrabɔrɔ,,PJDW[item 247],,"#Sa./borabor/, B./bɔrabɔrɔ/, R.H./bərabər̃ə/ ""equal, continually, always, ever"".",pinnow1960beitraege:C:i247,,,,
ju,m19,bɔrɔn,"raw, green, unripe",,bɔrɔn,,PJDW[item 248],,"#Kh./bɔrɔl/ ""to live, alive"", Sa., Mu./bɛrɛl/ ""to dwell, settle"". Rau 2019 assigns Pinnow's Juang form to Proto-Munda m19; resolved by unique normalized source form and compatible meaning.",pinnow1960beitraege:C:i248,,,,
ju,,bɔrɔsa,rain,,bɔrɔsa,,PJDW[item 250],,#H./bərSa/.,pinnow1960beitraege:C:i250,,,,
ju,,bɔrsa,rain,,bɔrsa,,PJDW[item 250],,#H./bərSa/.,pinnow1960beitraege:C:i250:v2,pinnow1960beitraege:C:i250,,,
ju,,bɔrɔsa-dinɔ,rainy season,,bɔrɔsa-dinɔ,,PJDW[item 251],,"#H./vərSakalə/, Kh./ḍa' dina/.  Cf. /bɔrɔsa/, /dinɔ/.",pinnow1960beitraege:C:i251,,,,
ju,,bɔrsadinɔ,rainy season,,bɔrsadinɔ,,PJDW[item 251],,"#H./vərSakalə/, Kh./ḍa' dina/.  Cf. /bɔrɔsa/, /dinɔ/.",pinnow1960beitraege:C:i251:v2,pinnow1960beitraege:C:i251,,,
ju,,bɔrɔsa-na,to rain,,bɔrɔsa-na,,PJDW[item 249],,"#H./bərəsə-na/, O./bɔrɔsIba/, Sk./vərSətI/.  Cf. /gima gur-/.",pinnow1960beitraege:C:i249,,,,
ju,,bɔrsa-,to rain,,bɔrsa-,,PJDW[item 249],,"#H./bərəsə-na/, O./bɔrɔsIba/, Sk./vərSətI/.  Cf. /gima gur-/.",pinnow1960beitraege:C:i249:v2,pinnow1960beitraege:C:i249,,,
ju,,bɔrɔsɔ,year,,bɔrɔsɔ,,PJDW[item 252],,"#H./bərəsə/, O./bɔrɔsɔ/, Sk./vərSə/.",pinnow1960beitraege:C:i252,,,,
ju,,bɔrsɔ,year,,bɔrsɔ,,PJDW[item 252],,"#H./bərəsə/, O./bɔrɔsɔ/, Sk./vərSə/.",pinnow1960beitraege:C:i252:v2,pinnow1960beitraege:C:i252,,,
ju,,bɔtɔlɔ,bottle,,bɔtɔlɔ,,PJDW[item 254],,"#Sa./bɔtɔl/, Mu./bɔtɔlɔ/, Ho/bɔtɔl/, H./botələ/, O./botɔlɔ/, Engl. bottle.",pinnow1960beitraege:C:i254,,,,
ju,,bɔɖa,,,bɔɖa,,PJDW[item 212],,Cf. /bɔḍɛ sanɔ/.,pinnow1960beitraege:C:i212,,,,
ju,,bɔɖa,he-goat,,bɔɖa,,PJDW[item 211],,"#Sa., Ho/boda/ ""goat, sacrificial victim"".",pinnow1960beitraege:C:i211,,,,
ju,,bɔɖɔ,"great, big",,bɔɖɔ,,PJDW[item 214],,"#Sa./bɔḍɔ/ ""big"", H./bəṛa/, O./bɔṛɔ/ ""big, large"".",pinnow1960beitraege:C:i214,,,,
ju,,bɔɖɛ sanɔ,boy,,bɔɖɛ sanɔ,,PJDW[item 213],,,pinnow1960beitraege:C:i213,,,,
ju,,bɔɭi ɖiɲ-,,,bɔɭi ɖiɲ-,Source gloss: ?,PJDW[item 232],,"Cf. /bɔḷi/, /ḍiñ-ɛ/.",pinnow1960beitraege:C:i232,,,,uncertain
ju,,bɔɭi,"oblation, offering",,bɔɭi,,PJDW[item 231],,"#H./bəlI/, B./bɔlI/, O./bɔḷI/, Sk./bəlI/.  Cf. /bɔḷi ḍiñ-ɛ/.",pinnow1960beitraege:C:i231,,,,
ju,,bɔɭɔ,power,,bɔɭɔ,,PJDW[item 233],,"#Sa./bɔl/, H./bələ/, B./bɔlɔ/, O./bɔḷɔ/, Sk./bələ/.",pinnow1960beitraege:C:i233,,,,
ju,,bɔɭɔdɔ,bullock,,bɔɭɔdɔ,,PJDW[item 234],,"#H./bələdə/, B./bɔlɔdɔ/, O./bɔḷɔdɔ/.",pinnow1960beitraege:C:i234,,,,
ju,,bɔɲ-,to wash (cloth),,bɔɲ-,,PJDW[item 238],,"#Kh./punḍa'/ ""to wash one's face"".",pinnow1960beitraege:C:i238,,,,
ju,,bɔɳɔ bhɔĩsi,wild buffalo (female??),,bɔɳɔ bhɔĩsi,,PJDW[item 241],,#H./vənə bhɛ̃sə/.  Cf. /bɔṇɔ bhɔĩsɔ/.,pinnow1960beitraege:C:i241,,,,
ju,,bɔɳɔ bhɔĩsɔ,wild buffalo (male),,bɔɳɔ bhɔĩsɔ,,PJDW[item 242],,#H./bənə bhɛ̃sa/.  Cf. /bɔṇɔ bhɔĩsi/.,pinnow1960beitraege:C:i242,,,,
ju,,bɔɳɔ butai,wild boar,,bɔɳɔ butai,,PJDW[item 240],,"#Mu., Ho, Bh./bir sukri/, /bir sukuri/, H./bənə bərahə/.",pinnow1960beitraege:C:i240,,,,
ju,,bɔɳɔ karɔŋ,a kind of fish,,bɔɳɔ karɔŋ,,PJDW[item 244],,"#Ho/boa haku/, H./boari məchəli/.",pinnow1960beitraege:C:i244,,,,
ju,,bɔɳɔ ʈɔŋgɔ,wooded hill,,bɔɳɔ ʈɔŋgɔ,,PJDW[item 246],,,pinnow1960beitraege:C:i246,,,,
ju,,bɔɳɔ-durga,name of a goddess,,bɔɳɔ-durga,,PJDW[item 243],,"Cf. /bɔṇɔ/, /durga/, /bɔṇɔ-rai/.",pinnow1960beitraege:C:i243,,,,
ju,,bɔɳɔ-mɔɳusɔ,jungle man,,bɔɳɔ-mɔɳusɔ,,PJDW[item 245],,,pinnow1960beitraege:C:i245,,,,
ju,,bɔ̃sɔ deota,"name of a god, the bamboo god",,bɔ̃sɔ deota,,PJDW[item 256],,,pinnow1960beitraege:C:i256,,,,
ju,,bɔ̃sɔ,"stock, progeny, offspring, race, bamboo",,bɔ̃sɔ,,PJDW[item 255],,"#H./bãsə/, O./baŨsɔ/, Sk./və̃$ə/; Sa./bɔ̃s/ ""descendants, race"".  Cf. /basu/.",pinnow1960beitraege:C:i255,,,,
ju,,bɔ̃ũsɔ,"stock, progeny, offspring, race, bamboo",,bɔ̃ũsɔ,,PJDW[item 255],,"#H./bãsə/, O./baŨsɔ/, Sk./və̃$ə/; Sa./bɔ̃s/ ""descendants, race"".  Cf. /basu/.",pinnow1960beitraege:C:i255:v2,pinnow1960beitraege:C:i255,,,
ju,,bɛ-b-n-,to spread,,bɛ-b-n-,,PJDW[item 171],,,pinnow1960beitraege:C:i171,,,,
ju,,bɛjroŋ,"smoke, tobacco",,bɛjroŋ,,PJDW[item 174],,"#Mu., Ho/sukul/, Kh./bi'thuŋ/ ""saliva, to spit"", Mu./bɛ'j/ ""to spit"".  Cf. /uɛjraŋ/.",pinnow1960beitraege:C:i174,,,,
ju,,bɛlag-,to vomit,,bɛlag-,,PJDW[item 175],,"#Kh./bala/, Sa./ulə/, Mu., Ho/ula/, Mu./hul/.",pinnow1960beitraege:C:i175,,,,
ju,,bɛlɛɖ,"feather, the quill of a porcupine",,bɛlɛɖ,,PJDW[item 178],,"#Kh./bɛlɛ'ḍ, So./bale:d-ən/; Mu./bɛnɛ'd/ ""head-dress, turban"", Rog./blxu/ ""plume"", Jar./bxla:u/, Cham/balau/, Mal./bulu/; Sa., MuH., Ho/ihil/ ""feather"".",pinnow1960beitraege:C:i178,,,,
ju,m22,bɛn-,to spread,,bɛn-,,PJDW[item 180],,"#Kh./bɛl/, Sa./bel/, Mu./bil/, So./be:l/. Rau 2019 assigns Pinnow's Juang form to Proto-Munda m22; resolved by unique normalized source form and compatible meaning.",pinnow1960beitraege:C:i180,,,,
ju,,bɛto,"cane, rattan",,bɛto,,PJDW[item 185],,"#Sa./bɛ̃t/, Mu./bɛ̃t/, /bɛ̃t-soṭa/, Ho/bɛ̃t/; H./bẽoə/??, B./bɛtɔ/, O./betɔ/.",pinnow1960beitraege:C:i185,,,,uncertain
ju,,bɛɖiŋ,bedding,,bɛɖiŋ,,PJDW[item 172],,#Engl. bedding.,pinnow1960beitraege:C:i172,,,,
ju,,bɛɭa,time,,bɛɭa,,PJDW[item 1637],,#Kh./bhe-re/.,pinnow1960beitraege:C:i1637,,,,
ju,,bɛɭɔ,"sun, day",,bɛɭɔ,,PJDW[item 179],,"#Kh./bɛṛɔ/ ""sun"", Or./biṛi-be'la:s/, Sa./bela/ ""sun, time of the day"", Mu./bela/, /beṛa/; H./berə/ ""time"", O./beḷɔ/ ""daytime"", Sk./vela/ ""limit, time"".  Cf. /bɛṛɔ/.",pinnow1960beitraege:C:i179,,,,
ju,,bɛɳi,"lock of hair, braid of hair",,bɛɳi,,PJDW[item 181],,"#H./beni/, O./beṇI/, Sk./veṇI/, /veṇi/.",pinnow1960beitraege:C:i181,,,,
ju,,ca,tea,,ca,,PJDW[item 316],,"#Kh./cah/, Sa., Mu., Ho/ca/, H./ca/, /cajə/, O./caa/.  Cf. /cai/.",pinnow1960beitraege:C:i316,,,,
ju,,cadar,"a sheet, overcloth, garment",,cadar,,PJDW[item 317],,"#Sa./cadɔr/, Mu./cadra/, P.H./cadərə/, B., O./cadɔrɔ/.  Cf. /barki/.",pinnow1960beitraege:C:i317,,,,
ju,,caku,"knife, clasp-knife, scissors",,caku,,PJDW[item 319],,"#Sa./cəku/, P.H./caqu/.",pinnow1960beitraege:C:i319,,,,
ju,,cakɔrɔ,"servant, domestic, slave",,cakɔrɔ,,PJDW[item 318],,"#Sa./cakɔr/, H./cakərə/, B., O./cakɔrɔ/.",pinnow1960beitraege:C:i318,,,,
ju,,candɔ,moon,,candɔ,,PJDW[item 320],,"#Sa./cando/ ""sun, moon"", Mu./canḍu'/ ""moon"", H./cãdə/, O./candɔ/, Sk./cəndrə/.",pinnow1960beitraege:C:i320,,,,
ju,,capɽa-,to slap,,capɽa-,,PJDW[item 322],,"#Ho/capra/ ""id."", Mu./capṛa/ ""to stamp or beat with a /capṛa/, a small wooden beater used by potters"", /cəppəṛə/ ""a broken fragment of anything"".",pinnow1960beitraege:C:i322,,,,
ju,,carga,name of a goddess,,carga,,PJDW[item 395],,"#Sa./durgə/, H., B., O., Sk./sUrga/.  Cf. /bɔṇɔ-durga/.",pinnow1960beitraege:C:i395,,,,
ju,,casa,"cultivator, agriculturist, farmer",,casa,,PJDW[item 323],,"#Sa., H./casa/.",pinnow1960beitraege:C:i323,,,,
ju,,cata-,to float,,cata-,,PJDW[item 324],,#Ho/catɔm/.,pinnow1960beitraege:C:i324,,,,
ju,,cauɭi,"sting of a wasp, bee, scorpion or other insects",,cauɭi,,PJDW[item 325],,#Ho/tupu/.,pinnow1960beitraege:C:i325,,,,
ju,,caŋ,"a special kind of drum, large circular tambourine",,caŋ,,PJDW[item 321],,"#Bh./caŋgu/, H., Kh./caŋgu/.",pinnow1960beitraege:C:i321,,,,
ju,,caŋgu,"a special kind of drum, large circular tambourine",,caŋgu,,PJDW[item 321],,"#Bh./caŋgu/, H., Kh./caŋgu/.",pinnow1960beitraege:C:i321:v2,pinnow1960beitraege:C:i321,,,
ju,,chai,"shade, shadow",,chai,,PJDW[item 354],,"#H./chãjə/, /chaja/, O./chaI/.  Cf. /chaimunu/, /chaimuṛɔ/, /chainendi/.",pinnow1960beitraege:C:i354,,,,
ju,,chai-mumu,pretending to be asleep,,chai-mumu,,PJDW[item 355],,"Cf. /chai-nendi/, /munu/, /chai/.",pinnow1960beitraege:C:i355,,,,
ju,,chai-muɽo,"shade, shadow",,chai-muɽo,,PJDW[item 356],,,pinnow1960beitraege:C:i356,,,,
ju,m36,chalɔ,skin,,chalɔ,,PJDW[item 357],,"#B., O./chalɔ/, A./salɔ/; Kh./usal/, So./usa:l-ən/; Sa./chal/ ""bark of trees"", H./chalə/. Rau 2019 assigns Pinnow's Juang form to Proto-Munda m36; resolved by unique normalized source form and compatible meaning.",pinnow1960beitraege:C:i357,,,,
ju,,chata,umbrella,,chata,,PJDW[item 358],,"#Kh., Sa., B./chata/, Sa., Mu./chatar/, O./chɔta/, Sk./chəttrəkə/.",pinnow1960beitraege:C:i358,,,,
ju,,chaʈagi,one sixteenth of a seer or five tolas (measure of volume),,chaʈagi,,PJDW[item 359],,"#Ho/caṭak/, H./chəṭãkə/, B./chɔṭakɔ/, O./chɔṭaŋkI/.  Cf. /sɛrɔ/.",pinnow1960beitraege:C:i359,,,,
ju,,churi,knife,,churi,,PJDW[item 362],,"#Kh., Sa./churi/, H./chUri/, B., O./chUrI/.",pinnow1960beitraege:C:i362,,,,
ju,,chɔ,six,,chɔ,,PJDW[item 361],,"#O./chɔ/, /chɔɔ/, H./chəH/, Kw./chɔ/.  Cf. /goṭa/.",pinnow1960beitraege:C:i361,,,,
ju,,chɔ-goʈa,six,,chɔ-goʈa,,PJDW[item 361],,"#O./chɔ/, /chɔɔ/, H./chəH/, Kw./chɔ/.  Cf. /goṭa/.",pinnow1960beitraege:C:i361:v2,pinnow1960beitraege:C:i361,,,
ju,,chɛkɛ,"to prevent, to retain, to stop",,chɛkɛ,,PJDW[item 360],,"#H./chẽkəna/, Nep./cheknU/.",pinnow1960beitraege:C:i360,,,,
ju,,cijo,"thing, article",,cijo,,PJDW[item 331],,"#Kh., Sa., Mu./cij/, Mu./ciji/, P.H./cizə/.",pinnow1960beitraege:C:i331,,,,
ju,,cini,sugar,,cini,,PJDW[item 332],,"#Sa., Mu., Ho, H./cini/, O./cIni/.",pinnow1960beitraege:C:i332,,,,
ju,,cinta,"thought, reflection; to think",,cinta,,PJDW[item 333],,"#Sa./cintɔ/, H./cĨta/, O., Sk./cInta/.",pinnow1960beitraege:C:i333,,,,
ju,,cipi-,"to dilute, to squeeze",,cipi-,,PJDW[item 336],,"#Sa./cipə/ ""to press, squeeze"", Mu., Ho/cipa/ ""to squeeze out the hand, as e.g. rice beer"", H./cIpəna/.",pinnow1960beitraege:C:i336,,,,
ju,,citi bubuŋ,"the Indian Karait, a snake up to 4 feet long",,citi bubuŋ,,PJDW[item 340],,"#Sa./citi biñ/, Mu., Ho/citi-biŋ/, H./cItti sãpə/, B./cItI sapɔ/.",pinnow1960beitraege:C:i340,,,,
ju,,ciŋli karɔŋ,,,ciŋli karɔŋ,Source gloss: ?,PJDW[item 335],,"#MuH/coṛa-hai/, MuN/coḍə-haku/, Ho/co-ṛa/, /ṭɛṭɛŋga haku/, H./cẽgə məchəli/ ""id."", Mu./ica'/, /ica'-hai/, Ho/ica' haku/ ""shrimp"", H./jhĩga məchəli/.",pinnow1960beitraege:C:i335,,,,uncertain
ju,,ciɲcaɽɛ-,"to be sprinkled, to bathe",,ciɲcaɽɛ-,,PJDW[item 334],,"#H./chĨchə/ ""splash of water, a current of water"", O./jɔlɔ chIñcIba/ ""to sprinkle"", cf. So./sir-sa:r/ ""to sprinkle"", H./chIṛəkəna/ ""id."".  Cf. /iñcaraj-ɛ/.",pinnow1960beitraege:C:i334,,,,
ju,,ciɽa kɔtɛ,loin-cloth,,ciɽa kɔtɛ,,PJDW[item 339],,"#MuN/bɔtɛ'j/, MuH/bɔtɛ'/, /bɔ-tɔ'e/, Ho/bɔtɔ'e/, H./lə̃goṭi/.  Cf. /ciṛa/, /kɔtɛ/.",pinnow1960beitraege:C:i339,,,,
ju,,ciɽa,a piece or strip of cloth,,ciɽa,,PJDW[item 338],,"#Sa./cirə/ ""a piece or strip of land or of cloth, to rend, tear"", H./cirə/ ""cloth, rag"", /cira/ ""a kind of cloth for tying a turban"", O./cIra/ ""a tear"", Sk./cirə/ ""strip"".  Cf. /chiṛa/, /ciṛa kɔtɛ/.",pinnow1960beitraege:C:i338,,,,
ju,,cĩtɔ,black ant,,cĩtɔ,,PJDW[item 342],,"#H./cĩṭa/, /cĩṭi/.",pinnow1960beitraege:C:i342,,,,
ju,,cĩɔg-,"to fry, to cook",,cĩɔg-,,PJDW[item 341],,"#Kh., Sa., Mu./isin/ ""to cook"", So./əsin/; Mon/cIn/ ""cooked"", Khm./ch'In/.  Cf. /lalaj/.",pinnow1960beitraege:C:i341,,,,
ju,,coɽɛ,anger; to be angry,,coɽɛ,,PJDW[item 344],,,pinnow1960beitraege:C:i344,,,,
ju,,cua paɳi,spring-water,,cua paɳi,,PJDW[item 347],,"Cf. /cua/, /paṇi/.",pinnow1960beitraege:C:i347,,,,
