Gondi,,noˑɾu,one hundred,,noˑɾu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 164, Bhamani Gondi]",,,silkoya1985:bhg:i164:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,bʰor,who?,,bʰor,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 165, Bhamani Gondi]",,,silkoya1985:bhg:i165:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,bʰat̪ˑal,what?,,bʰat̪ˑal,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 166, Bhamani Gondi]",,,silkoya1985:bhg:i166:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,bʰekˑe,where?,,bʰekˑe,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 167, Bhamani Gondi]",,,silkoya1985:bhg:i167:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,baske,when?,,baske,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 168, Bhamani Gondi]",,,silkoya1985:bhg:i168:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,bʰatʃun,how many?,,bʰatʃun,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 169, Bhamani Gondi]",,,silkoya1985:bhg:i169:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,bʰalˑeɡa,what kind?,,bʰalˑeɡa,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 170, Bhamani Gondi]",,,silkoya1985:bhg:i170:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,ind̪i,this,,ind̪i,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 171, Bhamani Gondi]",,,silkoya1985:bhg:i171:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,aɡˑa,that,,aɡˑa,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 172, Bhamani Gondi]",,,silkoya1985:bhg:i172:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,u̯a,these,,u̯a,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 173, Bhamani Gondi]",,,silkoya1985:bhg:i173:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,oɾu,those,,oɾu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 174, Bhamani Gondi]",,,silkoya1985:bhg:i174:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,vaɾa(ɾumanekel),same,,vaɾa(ɾumanekel),Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 175, Bhamani Gondi]",,,silkoya1985:bhg:i175:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,eɾe,different,,eɾe,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 176, Bhamani Gondi]",,,silkoya1985:bhg:i176:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,bʰoŋɡa,whole,,bʰoŋɡa,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 177, Bhamani Gondi]",,,silkoya1985:bhg:i177:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,uɾuɡʰi,broken,,uɾuɡʰi,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 178, Bhamani Gondi]",,,silkoya1985:bhg:i178:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,d̪amˑu,few,,d̪amˑu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 179, Bhamani Gondi]",,,silkoya1985:bhg:i179:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,u̯elle,many,,u̯elle,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 180, Bhamani Gondi]",,,silkoya1985:bhg:i180:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,pad̪akondu,eleven,,pad̪akondu,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 161, Bhamani Madia]",,,silkoya1985:bhm:i161:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,panedu,twelve,,panedu,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 162, Bhamani Madia]",,,silkoya1985:bhm:i162:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,iɾuwai,twenty,,iɾuwai,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 163, Bhamani Madia]",,,silkoya1985:bhm:i163:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,nuɾu,one hundred,,nuɾu,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 164, Bhamani Madia]",,,silkoya1985:bhm:i164:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,bʰoɡo,who?,,bʰoɡo,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 165, Bhamani Madia]",,,silkoya1985:bhm:i165:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,bʰat̪e,what?,,bʰat̪e,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 166, Bhamani Madia]",,,silkoya1985:bhm:i166:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,bʰeɡˑa,where?,,bʰeɡˑa,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 167, Bhamani Madia]",,,silkoya1985:bhm:i167:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,bʰeske,when?,,bʰeske,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 168, Bhamani Madia]",,,silkoya1985:bhm:i168:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,bʰtʃoku,how many?,,bʰtʃoku,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 169, Bhamani Madia]",,,silkoya1985:bhm:i169:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,bʰesonta,what kind?,,bʰesonta,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 170, Bhamani Madia]",,,silkoya1985:bhm:i170:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,id̪u,this,,id̪u,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 171, Bhamani Madia]",,,silkoya1985:bhm:i171:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,ad̪a,that,,ad̪a,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 172, Bhamani Madia]",,,silkoya1985:bhm:i172:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,ivˑu,these,,ivˑu,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 173, Bhamani Madia]",,,silkoya1985:bhm:i173:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,avˑu,those,,avˑu,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 174, Bhamani Madia]",,,silkoya1985:bhm:i174:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,ont̪eɾu,same,,ont̪eɾu,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 175, Bhamani Madia]",,,silkoya1985:bhm:i175:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,eɣeeɣe,different,,eɣeeɣe,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 176, Bhamani Madia]",,,silkoya1985:bhm:i176:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,bʰoli,whole,,bʰoli,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 177, Bhamani Madia]",,,silkoya1985:bhm:i177:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,u̯iɾɣt̪e,broken,,u̯iɾɣt̪e,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 178, Bhamani Madia]",,,silkoya1985:bhm:i178:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,utʃunu,few,,utʃunu,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 179, Bhamani Madia]",,,silkoya1985:bhm:i179:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,bʰaɡa,many,,bʰaɡa,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 180, Bhamani Madia]",,,silkoya1985:bhm:i180:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,akɾa,eleven,,akɾa,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 161, Utnoor Gondi]",,,silkoya1985:utn:i161:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,baːɾa,twelve,,baːɾa,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 162, Utnoor Gondi]",,,silkoya1985:utn:i162:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,βiːsʌ̯,twenty,,βiːsʌ̯,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 163, Utnoor Gondi]",,,silkoya1985:utn:i163:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,nuːɾu,one hundred,,nuːɾu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 164, Utnoor Gondi]",,,silkoya1985:utn:i164:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,boːɾu,who?,,boːɾu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 165, Utnoor Gondi]",,,silkoya1985:utn:i165:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,bʌtːʋl,what?,,bʌtːʋl,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 166, Utnoor Gondi]",,,silkoya1985:utn:i166:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,baɡːʌ,where?,,baɡːʌ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 167, Utnoor Gondi]",,,silkoya1985:utn:i167:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,bʌs̪kɛʔ,when?,,bʌs̪kɛʔ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 168, Utnoor Gondi]",,,silkoya1985:utn:i168:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,bʌtʃʰol,how many?,,bʌtʃʰol,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 169, Utnoor Gondi]",,,silkoya1985:utn:i169:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,bʌt̪iɾd̪ʌ,what kind?,,bʌt̪iɾd̪ʌ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 170, Utnoor Gondi]",,,silkoya1985:utn:i170:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,ɪdɛʔ,this,,ɪdɛʔ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 171, Utnoor Gondi]",,,silkoya1985:utn:i171:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,ʌd̪uʔ,that,,ʌd̪uʔ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 172, Utnoor Gondi]",,,silkoya1985:utn:i172:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,ɪvuʔ,these,,ɪvuʔ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 173, Utnoor Gondi]",,,silkoya1985:utn:i173:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,ʌvuʔ,those,,ʌvuʔ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 174, Utnoor Gondi]",,,silkoya1985:utn:i174:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,teːɾ,same,,teːɾ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 175, Utnoor Gondi]",,,silkoya1985:utn:i175:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,dusorʌ,different,,dusorʌ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 176, Utnoor Gondi]",,,silkoya1985:utn:i176:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,ɡʌd̪si,whole,,ɡʌd̪si,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 177, Utnoor Gondi]",,,silkoya1985:utn:i177:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,uɾuŋtʌ,broken,,uɾuŋtʌ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 178, Utnoor Gondi]",,,silkoya1985:utn:i178:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,itʃuŋsi,few,,itʃuŋsi,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 179, Utnoor Gondi]",,,silkoya1985:utn:i179:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,vɛlːɛ,many,,vɛlːɛ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 95, item 180, Utnoor Gondi]",,,silkoya1985:utn:i180:v1,,,,dialect:Gondi:sil-koya-1985-utnoor:Utnoor%20Gondi
Gondi,,bʰot̪iɡa,all,,bʰot̪iɡa,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 181, Bhamani Gondi]",,,silkoya1985:bhg:i181:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,t̪inˑudu,eat,,t̪inˑudu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 182, Bhamani Gondi]",,,silkoya1985:bhg:i182:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,korkodu,bite,,korkodu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 183, Bhamani Gondi]",,,silkoya1985:bhg:i183:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,pod̪uɾu,be hungry,,pod̪uɾu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 184, Bhamani Gondi]",,,silkoya1985:bhg:i184:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,unˑudu,drink,,unˑudu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 185, Bhamani Gondi]",,,silkoya1985:bhg:i185:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,d̪upa,be thirsty,,d̪upa,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 186, Bhamani Gondi]",,,silkoya1985:bhg:i186:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,minˑdu,sleep,,minˑdu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 187, Bhamani Gondi]",,,silkoya1985:bhg:i187:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,minˑdudu,lie down,,minˑdudu,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 188, Bhamani Gondi]",,,silkoya1985:bhg:i188:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,ud̪u(du),sit down,,ud̪u(du),Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 189, Bhamani Gondi]",,,silkoya1985:bhg:i189:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,iˑu(du),give,,iˑu(du),Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 190, Bhamani Gondi]",,,silkoya1985:bhg:i190:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,bʰodtʃu(du),burn,,bʰodtʃu(du),Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 191, Bhamani Gondi]",,,silkoya1985:bhg:i191:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,hai(madʔ),die,,hai(madʔ),Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 192, Bhamani Gondi]",,,silkoya1985:bhg:i192:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,au̯k(madʔ),kill,,au̯k(madʔ),Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 193, Bhamani Gondi]",,,silkoya1985:bhg:i193:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,deina,fly,,deina,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 194, Bhamani Gondi]",,,silkoya1985:bhg:i194:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,t̪akna,walk,,t̪akna,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 195, Bhamani Gondi]",,,silkoya1985:bhg:i195:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,u̯it̪(modʔ),run,,u̯it̪(modʔ),Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 196, Bhamani Gondi]",,,silkoya1985:bhg:i196:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,onmadʔ,go,,onmadʔ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 197, Bhamani Gondi]",,,silkoya1985:bhg:i197:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,u̯ai,come,,u̯ai,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 198, Bhamani Gondi]",,,silkoya1985:bhg:i198:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,u̯aduk(madʔ),speak,,u̯aduk(madʔ),Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 199, Bhamani Gondi]",,,silkoya1985:bhg:i199:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,kendʒmadʔ,hear,,kendʒmadʔ,Appendix E; western Gondi; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 200, Bhamani Gondi]",,,silkoya1985:bhg:i200:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-gondi:Bhamani%20Gondi
Gondi,,bʰot̪iɡa,all,,bʰot̪iɡa,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 181, Bhamani Madia]",,,silkoya1985:bhm:i181:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,t̪inˑu,eat,,t̪inˑu,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 182, Bhamani Madia]",,,silkoya1985:bhm:i182:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,kasˑkint̪e,bite,,kasˑkint̪e,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 183, Bhamani Madia]",,,silkoya1985:bhm:i183:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,kau̯soɾ,be hungry,,kau̯soɾ,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 184, Bhamani Madia]",,,silkoya1985:bhm:i184:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,uˑmadi,drink,,uˑmadi,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 185, Bhamani Madia]",,,silkoya1985:bhm:i185:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,eɣondeaseka,be thirsty,,eɣondeaseka,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 186, Bhamani Madia]",,,silkoya1985:bhm:i186:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,undʒa,sleep,,undʒa,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 187, Bhamani Madia]",,,silkoya1985:bhm:i187:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,(edne)aɾt̪o,lie down,,(edne)aɾt̪o,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 188, Bhamani Madia]",,,silkoya1985:bhm:i188:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,eiˑmadi,sit down,,eiˑmadi,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 189, Bhamani Madia]",,,silkoya1985:bhm:i189:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,i(madi),give,,i(madi),Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 190, Bhamani Madia]",,,silkoya1985:bhm:i190:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,u̯ai(madi),burn,,u̯ai(madi),Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 191, Bhamani Madia]",,,silkoya1985:bhm:i191:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,ɖolt̪a,die,,ɖolt̪a,Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 192, Bhamani Madia]",,,silkoya1985:bhm:i192:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,au̯k(madi),kill,,au̯k(madi),Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 193, Bhamani Madia]",,,silkoya1985:bhm:i193:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,dei(madi),fly,,dei(madi),Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 194, Bhamani Madia]",,,silkoya1985:bhm:i194:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
Gondi,,t̪akˑ(madi),walk,,t̪akˑ(madi),Appendix E; western Madia; manual source-image transcription,"devagnanavaram-et-al2021koya[Appendix E, printed p. 96, item 195, Bhamani Madia]",,,silkoya1985:bhm:i195:v1,,,,dialect:Gondi:sil-koya-1985-bhamani-madia:Bhamani%20Madia
