nubri_lho,,tɩktsa,pestle,,tɩktsa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:32:nubri_lho:1
nubri_sama,,tik˺tsa,pestle,,tik˺tsa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:32:nubri_sama:1
nubri_namrung,,diktsa,pestle,,diktsa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:32:nubri_namrung:1
nubri_prok,,tik˺tsa,pestle,,tik˺tsa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:32:nubri_prok:1
tsum_chekampar,,tʃʰiu,pestle,,tʃʰiu,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:32:tsum_chekampar:1
nubri_lho,,dɔdɔ,hammer,,dɔdɔ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:33:nubri_lho:1
nubri_sama,,tʰɔa,hammer,,tʰɔa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:33:nubri_sama:1
nubri_namrung,,tʰoa,hammer,,tʰoa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:33:nubri_namrung:1
nubri_prok,,tuḁ,hammer,,tuḁ,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:33:nubri_prok:1
tsum_chekampar,,tʰoa,hammer,,tʰoa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:33:tsum_chekampar:1
nubri_lho,,ʌpʃa,knife,,ʌpʃa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:34:nubri_lho:1
nubri_lho,,ʈʰɹi̥u̥,knife,,ʈʰɹi̥u̥,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:34:nubri_lho:2
nubri_sama,,apʃa,knife,,apʃa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:34:nubri_sama:1
nubri_namrung,,apʃa,knife,,apʃa,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:34:nubri_namrung:1
nubri_namrung,,di̥u,knife,,di̥u,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:34:nubri_namrung:2
nubri_prok,,t̪ʰi,knife,,t̪ʰi,,webster2022north-gorkha[p. 27],,,north-gorkha:tibetan:34:nubri_prok:1
