Mai-Jijal,,rindàh,a plane,,,"m; Zoller 2005 ch. 4, p. 355; dictionary head: rindàh, -ī́ (J); rindáh, rindáy or rindī́ (G); dictionary POS: n.m",zoller2005,,
Gowro,,rindáh,a plane,,,"m; Zoller 2005 ch. 4, p. 355; dictionary head: rindàh, -ī́ (J); rindáh, rindáy or rindī́ (G); dictionary POS: n.m",zoller2005,,
Gowro,,rindáy,a plane,,,"m; Zoller 2005 ch. 4, p. 355; dictionary head: rindàh, -ī́ (J); rindáh, rindáy or rindī́ (G); dictionary POS: n.m",zoller2005,,
Gowro,,rindī́,a plane,,,"m; Zoller 2005 ch. 4, p. 355; dictionary head: rindàh, -ī́ (J); rindáh, rindáy or rindī́ (G); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,rindàh karʌ́ṽ,to plane,,,"Zoller 2005 ch. 4, p. 355; dictionary head: + J karʌ́ṽ",zoller2005,,
Mai-Jijal,,ríph karʌ́ṽ,to blink (with the eyes),,,"Zoller 2005 ch. 4, p. 355; dictionary head: ríph karʌ́ṽ",zoller2005,,
Mai-Jijal,,ríp-rʌph,twitching of the eyelid (said to indicate that s.th. bad has happened),,,"derived; Zoller 2005 ch. 4, p. 355; dictionary head: ríp-rʌph",zoller2005,,← rʌ̀ph 2. Note change of accenṭ
Mai-Jijal,,riftɑ̄̀r,,,,"Zoller 2005 ch. 4, p. 355; dictionary head: riftɑ̄̀r",zoller2005,,
Mai-Jijal,,rím ho-,to fall (out of the hand),,,"derived; Zoller 2005 ch. 4, p. 355; dictionary head: rím 1 ho-",zoller2005,,← rʌ́m. Buṛ 1rim -̇t- ‘plumpsen lassen’.
Mai-Jijal,,rím,a rim,,,"m; Zoller 2005 ch. 4, p. 355; dictionary head: rím 2; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,rivʌỳži,"a custom, practice",,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: rivʌỳži, -ah; dictionary POS: n.f",zoller2005,,
Mai-Jijal,,rištedɑ̄̀r,a relative,,,"m; Zoller 2005 ch. 4, p. 355; dictionary head: rištedɑ̄̀r; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,riṣtʌhɑ̀vs,a resthouse,,,"m; Zoller 2005 ch. 4, p. 355; dictionary head: riṣtʌhɑ̀vs; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,rī̀ṭh,rate,,,"m; Zoller 2005 ch. 4, p. 355; dictionary head: rī̀ṭh, -ah; dictionary POS: n.m",zoller2005,,
Mai-Jijal,10826,rī̃̀,a big ﬁr tree (its wood is of inferior quality),,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: rī̃̀, -ãh; dictionary POS: n.f",zoller2005,,< róka- (10826).
Gowro,10839,rui diō̃́,"to weep, cry",,,"Zoller 2005 ch. 4, p. 355; dictionary head: rui diō̃́ (G)",zoller2005,,< róda- (10839).
bhatr,,rui,an ogress,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: rui (B); dictionary POS: n.f",zoller2005,,
Mai-Jijal,10864,rùī̃,a kind of deer; an ogress,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: rùī̃ 1, -ãh; dictionary POS: n.f; f; derived; Zoller 2005 ch. 4, p. 355; dictionary head: rùī̃ 2, -ãh; dictionary POS: n.f",zoller2005,,< róhiṇī (10864). Cf. rū̃̀ 1.
Mai-Jijal,,rùī̃ruī̃,ogress,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: + -ruī̃; dictionary POS: n.f",zoller2005,,
Mai-Jijal,,rùkh,"disappeared, decamped",,,"adj; Zoller 2005 ch. 4, p. 355; dictionary head: rùkh; dictionary POS: adj",zoller2005,,
Mai-Jijal,,rùkh ho-,"to disapp̄ēar, decamp",,,"Zoller 2005 ch. 4, p. 355; dictionary head: + ho-",zoller2005,,
Mai-Jijal,,ruxsʌ̀th,permission to leave; departure,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: ruxsʌ̀th, -àh (note accent); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,ruxsʌ̀th karʌ́ṽ,"to see off, escort (a guest)",,,"Zoller 2005 ch. 4, p. 355; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Jijal,,ruxsʌ̀th diyʌ́ṽ,"to give leave to go, dismiss",,,"Zoller 2005 ch. 4, p. 355; dictionary head: + diyʌ́ṽ 1",zoller2005,,
Mai-Jijal,,rugī́,an alpine pasture,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: rugī́; dictionary POS: n.f",zoller2005,,
Mai-Jijal,,rùċ,"unharmonious, quarrelsome, cantankerous",,,"adj; Zoller 2005 ch. 4, p. 355; dictionary head: rùċ or rùċ-puċ; dictionary POS: adj",zoller2005,,
Mai-Jijal,,rùċ-puċ,"unharmonious, quarrelsome, cantankerous",,,"adj; Zoller 2005 ch. 4, p. 355; dictionary head: rùċ or rùċ-puċ; dictionary POS: adj",zoller2005,,
Mai-Jijal,,rùziʌṽ,eyebrow,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: rùzī; rùziʌṽ (J); rüźï, ro.z̀ï (B); rúzi (G); dictionary POS: n.f",zoller2005,,
bhatr,,rüźï,eyebrow,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: rùzī; rùziʌṽ (J); rüźï, ro.z̀ï (B); rúzi (G); dictionary POS: n.f",zoller2005,,
bhatr,,ro.z̀ï,eyebrow,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: rùzī; rùziʌṽ (J); rüźï, ro.z̀ï (B); rúzi (G); dictionary POS: n.f",zoller2005,,
Gowro,,rúzi,eyebrow,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: rùzī; rùziʌṽ (J); rüźï, ro.z̀ï (B); rúzi (G); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,rupʌ̀y,a rupee,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: rupʌ̀y, -ah; dictionary POS: n.f",zoller2005,,
Mai-Jijal,,rumʌ̀ỹ,the watery part in dysentery,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: rumʌ̀ỹ, -ãh; dictionary POS: n.f",zoller2005,,
Gowro,,ruỹ,an ogress,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: ruỹ, roɛ̄̃́ (G); dictionary POS: n.f",zoller2005,,
Gowro,,roɛ̄̃́,an ogress,,,"f; Zoller 2005 ch. 4, p. 355; dictionary head: ruỹ, roɛ̄̃́ (G); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,rušʌ̀ṭh,"annoyed, upset; sulking",,,"adj; derived; compound; Zoller 2005 ch. 4, p. 356; dictionary head: rušʌ̀ṭh; dictionary POS: adj.m",zoller2005,,← rušʌ́ṽ plus derivational sufﬁx.
Mai-Jijal,,rušḕl,being sick of the sight of each other (typically as old husband and wife),,,"adj; derived; Zoller 2005 ch. 4, p. 356; dictionary head: rušḕl; dictionary POS: adj",zoller2005,,← rušʌ́ṽ.
Mai-Jijal,,ruštɑ̄́,"truly, verily, indeed; true, veracious",,,"adv; Zoller 2005 ch. 4, p. 356; dictionary head: ruštɑ̄́ or ruštíā; dictionary POS: adv",zoller2005,,
Mai-Jijal,,ruštíā,"truly, verily, indeed; true, veracious",,,"adv; Zoller 2005 ch. 4, p. 356; dictionary head: ruštɑ̄́ or ruštíā; dictionary POS: adv",zoller2005,,
Mai-Jijal,10799,rùṣ,barren and producing little yield (soil),,,"adj; Zoller 2005 ch. 4, p. 356; dictionary head: rùṣ; dictionary POS: adj",zoller2005,,< rūkṣá- (10799).
Mai-Jijal,,ruṣʌ̀ṭh,"angry, violent",,,"adj; derived; compound; Zoller 2005 ch. 4, p. 356; dictionary head: ruṣʌ̀ṭh; dictionary POS: adj.m",zoller2005,,← rū̀ṣ plus derivational sufﬁx.
Mai-Jijal,10828,rū́kh,a coin,,,"f; Zoller 2005 ch. 4, p. 356; dictionary head: rū́kh; dictionary POS: n.f",zoller2005,,< *rokka- (10828).
Mai-Jijal,,rū́kh rupʌ̀y,money,,,"f; Zoller 2005 ch. 4, p. 356; dictionary head: + rupʌ̀y (n1); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,rū̀ɣ,"well, in good health",,,"adj; Zoller 2005 ch. 4, p. 356; dictionary head: rū̀ɣ; dictionary POS: adj",zoller2005,,
Mai-Jijal,,rū̀z,provisions/food for hunting (traditionally consisting of ﬂour and sugar),,,"m; Zoller 2005 ch. 4, p. 356; dictionary head: rū̀z, -ah; dictionary POS: n.m",zoller2005,,
Mai-Jijal,10784,rū̀ph,the power or faculty to frighten or threaten s.o.,,,"m; Zoller 2005 ch. 4, p. 356; dictionary head: rū̀ph 1, -ah; dictionary POS: n.m",zoller2005,,< rúpyati1 (10784).
Mai-Jijal,,rū̀ph karʌ́ṽ,"to frighten or threaten s.o., put s.o. under pressure",,,"Zoller 2005 ch. 4, p. 356; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Jijal,10805,rū̀ph,an old silver coin,,,"f; Zoller 2005 ch. 4, p. 356; dictionary head: rū̀ph 2, -ah; dictionary POS: n.f",zoller2005,,< rū́pya- (10805).
Gowro,10789,rū̀l,"weak; fearful, coward (as a person)",,,"adj; Zoller 2005 ch. 4, p. 356; dictionary head: rū̀l 1 (G, J); dictionary POS: adj",zoller2005,,< *rulla- (10789) or *lulla- (11090).
Mai-Jijal,10789,rū̀l,"weak; fearful, coward (as a person)",,,"adj; Zoller 2005 ch. 4, p. 356; dictionary head: rū̀l 1 (G, J); dictionary POS: adj",zoller2005,,< *rulla- (10789) or *lulla- (11090).
Mai-Jijal,,rū̀l,a rule,,,"m; Zoller 2005 ch. 4, p. 356; dictionary head: rū̀l 2, -ah; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,rū̀ṣ,anger,,,"m; Zoller 2005 ch. 4, p. 356; dictionary head: rū̀ṣ, -ah (J, Š); dictionary POS: n.m",zoller2005,,
Mai-Shatot,,rū̀ṣ,anger,,,"m; Zoller 2005 ch. 4, p. 356; dictionary head: rū̀ṣ, -ah (J, Š); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,rū̀ṣ iáṽ,to get angry,,,"Zoller 2005 ch. 4, p. 356; dictionary head: + iáṽ",zoller2005,,
Mai-Shatot,,rū̀ṣ iáṽ,to get angry,,,"Zoller 2005 ch. 4, p. 356; dictionary head: + iáṽ",zoller2005,,
Mai-Jijal,,rū̀ṣ karʌ́ṽ,to make (s.o.) angry,,,"Zoller 2005 ch. 4, p. 356; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Shatot,,rū̀ṣ karʌ́ṽ,to make (s.o.) angry,,,"Zoller 2005 ch. 4, p. 356; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Jijal,,rūsī́,Russian; a pistol (32mm?) or Kalashnikov,,,"adj; Zoller 2005 ch. 4, p. 357; dictionary head: rūsī́; dictionary POS: adj",zoller2005,,
Mai-Jijal,,rū̃̀,a type of deer,,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rū̃̀ 1, -ãh; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,rū̃́ kaṭʌ́ṽ,to weep bitterly,,,"derived; Zoller 2005 ch. 4, p. 357; dictionary head: rū̃́ 2 kaṭʌ́ṽ (n2)",zoller2005,,← rō̃́.
Mai-Jijal,10772,rū̃̀-rū̃ roaring,Brausen (des Winds),,,"Zoller 2005 ch. 4, p. 357; dictionary head: rū̃̀ 3 -rū̃ roaring",zoller2005,,< rutá- (10772).
Mai-Jijal,10822,reoṛī́,a kind of sweets,,,"f; Zoller 2005 ch. 4, p. 357; dictionary head: reoṛī́; dictionary POS: n.f",zoller2005,,< *revaḍa- (10822).
Mai-Jijal,10557,rḗc̣h,"protection, care",,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rḗc̣h, -àh; dictionary POS: n.m",zoller2005,,< rakṣya- (10557).
Mai-Jijal,,rḗc̣h karʌ́ṽ,"to protect, take care",,,"Zoller 2005 ch. 4, p. 357; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Jijal,,rēṛàh,a bullock cart (as it is used in Swat),,,"f; Zoller 2005 ch. 4, p. 357; dictionary head: rēṛàh, -ī́; dictionary POS: n.f",zoller2005,,
Mai-Jijal,,rēbʌ́r,"a leader, guide (feudal lord, political leader)",,,"m; derived; Zoller 2005 ch. 4, p. 357; dictionary head: rēbʌ́r, -àh; dictionary POS: n.m",zoller2005,,← Perṣ rāhbar ‘a road guide’.
Mai-Jijal,,rēbʌrī̀,"leadership, guidance",,,"Zoller 2005 ch. 4, p. 357; dictionary head: rēbʌrī̀, -ah ṇ",zoller2005,,
Mai-Jijal,,rēbʌrī̀ karʌ́ṽ,to guide,,,"Zoller 2005 ch. 4, p. 357; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Jijal,,róṭh,,,,"Zoller 2005 ch. 4, p. 357; dictionary head: róṭh",zoller2005,,
Gowro,,rondɑ̄́r,sister-in-law: brother,,,"f; derived; Zoller 2005 ch. 4, p. 357; dictionary head: rondɑ̄́r, rondʌráh (G); dictionary POS: n.f",zoller2005,,← Pshṭ varandāṛ
Gowro,,rondʌráh,sister-in-law: brother,,,"f; derived; Zoller 2005 ch. 4, p. 357; dictionary head: rondɑ̄́r, rondʌráh (G); dictionary POS: n.f",zoller2005,,← Pshṭ varandāṛ
Mai-Jijal,,romɑ̄́l,a handkerchief,,,"f; Zoller 2005 ch. 4, p. 357; dictionary head: romɑ̄́l, -àh; dictionary POS: n.f",zoller2005,,
Mai-Jijal,,rṑx,advice,,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rṑx, -ah; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,rṑx karʌ́ṽ,to advise,,,"Zoller 2005 ch. 4, p. 357; dictionary head: + karʌ́ṽ",zoller2005,,
Gowro,,rṓɣ,"decision, judgment",,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rṓɣ (G); dictionary POS: n.m",zoller2005,,
bhatr,,rōz,a fast; fasting during Ramẓān,,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rōzàh, -ī́ (J, G [no pl.]); rōz, ŕoz (B); dictionary POS: n.m",zoller2005,,
bhatr,,ŕoz,a fast; fasting during Ramẓān,,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rōzàh, -ī́ (J, G [no pl.]); rōz, ŕoz (B); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,rōz dhayʌ́ṽ,to fast,,,"Zoller 2005 ch. 4, p. 357; dictionary head: + J dhayʌ́ṽ and G dhaō̃́",zoller2005,,
Gowro,,rōz dhaō̃́,to fast,,,"Zoller 2005 ch. 4, p. 357; dictionary head: + J dhayʌ́ṽ and G dhaō̃́",zoller2005,,
Mai-Jijal,10769,rōṛī̀,"small stone(s), pebble",,,"f; Zoller 2005 ch. 4, p. 357; dictionary head: rōṛī̀, -ah; dictionary POS: n.f",zoller2005,,< *roḍa-2 (10769).
Mai-Jijal,,rōnʌ̀qh karʌ́ṽ,"to decorate, give a (high) polish",,,"Zoller 2005 ch. 4, p. 357; dictionary head: rōnʌ̀qh karʌ́ṽ",zoller2005,,
Mai-Jijal,,rōmɑ̄́l,a handkerchief,,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rōmɑ̄́l, -àh; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,rōlɑ̄̀,"trouble, adversity",,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rōlɑ̄̀, rōlī́; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,rōlī́,"trouble, adversity",,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rōlɑ̄̀, rōlī́; dictionary POS: n.m",zoller2005,,
Gowro,10856,rṑṣ,anger,,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rṑṣ (G, J), Jpl. -ah; ŕȫṣ˚, r̀oṣ (B); dictionary POS: n.m",zoller2005,,< roṣa- (10856).
Mai-Jijal,10856,rṑṣ,anger,,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rṑṣ (G, J), Jpl. -ah; ŕȫṣ˚, r̀oṣ (B); dictionary POS: n.m",zoller2005,,< roṣa- (10856).
bhatr,10856,ŕȫṣ˚,anger,,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rṑṣ (G, J), Jpl. -ah; ŕȫṣ˚, r̀oṣ (B); dictionary POS: n.m",zoller2005,,< roṣa- (10856).
bhatr,10856,r̀oṣ,anger,,,"m; Zoller 2005 ch. 4, p. 357; dictionary head: rṑṣ (G, J), Jpl. -ah; ŕȫṣ˚, r̀oṣ (B); dictionary POS: n.m",zoller2005,,< roṣa- (10856).
Mai-Jijal,10840,r-,to weep; to howl,,,"verb; caus; Zoller 2005 ch. 4, p. 357; dictionary head: r- (́̃̊3m); dictionary POS: v.i",zoller2005,,< rudáti (10840) via PIK inﬁnitive *ruáṽ.
Mai-Jijal,,rō̃̀,an ogre,,,"m; Zoller 2005 ch. 4, p. 358; dictionary head: rō̃̀; dictionary POS: n.m",zoller2005,,
Gowro,,rō̃,a type of deer,,,"m; Zoller 2005 ch. 4, p. 358; dictionary head: rō̃, rā̃ (G); dictionary POS: n.m",zoller2005,,
Gowro,,rā̃,a type of deer,,,"m; Zoller 2005 ch. 4, p. 358; dictionary head: rō̃, rā̃ (G); dictionary POS: n.m",zoller2005,,
Gowro,,rō̃z,a musk deer,,,"m; Zoller 2005 ch. 4, p. 358; dictionary head: rō̃z (G); dictionary POS: n.m",zoller2005,,
Mai-Jijal,10868,rō̃̀s,a musk deer,,,"m; Zoller 2005 ch. 4, p. 358; dictionary head: rō̃̀s, -ãh (J); rō̃̀s, rō̃̀zʒ (Š); dictionary POS: n.m",zoller2005,,< *rohitya- (10868) with original -tya- > -ča- > -ċ > -s? RH
Mai-Shatot,10868,rō̃̀s,a musk deer,,,"m; Zoller 2005 ch. 4, p. 358; dictionary head: rō̃̀s, -ãh (J); rō̃̀s, rō̃̀zʒ (Š); dictionary POS: n.m",zoller2005,,< *rohitya- (10868) with original -tya- > -ča- > -ċ > -s? RH
Mai-Shatot,10868,rō̃̀zʒ,a musk deer,,,"m; Zoller 2005 ch. 4, p. 358; dictionary head: rō̃̀s, -ãh (J); rō̃̀s, rō̃̀zʒ (Š); dictionary POS: n.m",zoller2005,,< *rohitya- (10868) with original -tya- > -ča- > -ċ > -s? RH
Mai-Jijal,,rhʌỹ̀zi,a stone sling,,,"f; Zoller 2005 ch. 4, p. 358; dictionary head: rhʌỹ̀zi, -ah; dictionary POS: n.f",zoller2005,,
Gowro,6642,rhɑ̄́ṽdɑṽ,a rainbow,,,"f; Zoller 2005 ch. 4, p. 358; dictionary head: rhɑ̄́ṽdɑṽ, rhā̃́dã (G); rhā̃ndṑ (B); dictionary POS: n.f",zoller2005,,"< droṇadhānuka- (6642) with leftshift of aspiration? Despite Fussman’s reservations (see Atlas 13 on Kho. drōnhānu) a basic meaning ‘bow-bow’ is perfectly plausible in view of the many synonym compounds in Dardic languages, and a recourse to the hero Droṇa of the Mahābhārata is not necessary. On the other hand, Hallberg notes (1992: 211) G raũndho and B rand ’̀hu ‘rainbow’ without leftshift of aspiration, and there is WPah.bhal. r̀ n> ‘rainbow’, which might require a different interpretatioṇ"
Gowro,6642,rhā̃́dã,a rainbow,,,"f; Zoller 2005 ch. 4, p. 358; dictionary head: rhɑ̄́ṽdɑṽ, rhā̃́dã (G); rhā̃ndṑ (B); dictionary POS: n.f",zoller2005,,"< droṇadhānuka- (6642) with leftshift of aspiration? Despite Fussman’s reservations (see Atlas 13 on Kho. drōnhānu) a basic meaning ‘bow-bow’ is perfectly plausible in view of the many synonym compounds in Dardic languages, and a recourse to the hero Droṇa of the Mahābhārata is not necessary. On the other hand, Hallberg notes (1992: 211) G raũndho and B rand ’̀hu ‘rainbow’ without leftshift of aspiration, and there is WPah.bhal. r̀ n> ‘rainbow’, which might require a different interpretatioṇ"
bhatr,6642,rhā̃ndṑ,a rainbow,,,"f; Zoller 2005 ch. 4, p. 358; dictionary head: rhɑ̄́ṽdɑṽ, rhā̃́dã (G); rhā̃ndṑ (B); dictionary POS: n.f",zoller2005,,"< droṇadhānuka- (6642) with leftshift of aspiration? Despite Fussman’s reservations (see Atlas 13 on Kho. drōnhānu) a basic meaning ‘bow-bow’ is perfectly plausible in view of the many synonym compounds in Dardic languages, and a recourse to the hero Droṇa of the Mahābhārata is not necessary. On the other hand, Hallberg notes (1992: 211) G raũndho and B rand ’̀hu ‘rainbow’ without leftshift of aspiration, and there is WPah.bhal. r̀ n> ‘rainbow’, which might require a different interpretatioṇ"
Mai-Jijal,,a derivation,bow of Rāma,,,"Zoller 2005 ch. 4, p. 358; dictionary head: a derivation < *rāmadhānuka-",zoller2005,,< *rāmadhānuka- ‘bow of Rāma’ appears also possible.
Mai-Jijal,10720,rhɑ̄́š,"a big heap (usually of corncobs), heap of earth (at a construction site)",,,"f; Zoller 2005 ch. 4, p. 358; dictionary head: rhɑ̄́š, -àh; dictionary POS: n.f",zoller2005,,< rāśí- (10720).
Mai-Jijal,10538,rhā̃ṅgʌ́ṛ,a Gypsy,,,"m; Zoller 2005 ch. 4, p. 358; dictionary head: rhā̃ṅgʌ́ṛ, -àh; dictionary POS: n.m",zoller2005,,< *raṅkha- (10538) with leftshift of aspiratioṇ
Mai-Jijal,,rhēsgʌỳri,a group (female relatives) of the groom (which accompanies him to the bride,,,"f; derived; compound; Zoller 2005 ch. 4, p. 358; dictionary head: rhēsgʌỳri; dictionary POS: n.f",zoller2005,,← Pshṭ ruvēza ‘a marriage guest’ plus (Perṣ) agent sufﬁx gaṛ
Mai-Jijal,,rhēsgʌ̀r,a group (male relatives) of the groom,,,"m; Zoller 2005 ch. 4, p. 358; dictionary head: rhēsgʌ̀r; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,ṛʌ́q-ṛʌqh,being loose (tooth),,,"adj; Zoller 2005 ch. 4, p. 358; dictionary head: ṛʌ́q-ṛʌqh; dictionary POS: adj",zoller2005,,
bhatr,11082,ĺǖ́,to reap (crop),,,"verb; Zoller 2005 ch. 4, p. 358; dictionary head: ĺǖ́ (B); dictionary POS: v.t",zoller2005,,< lunɑ̄́ti (11082).
Gowro,,lakh,hundred thousand,,,"adj; loanword; Zoller 2005 ch. 4, p. 358; dictionary head: lakh (G); dictionary POS: adj",zoller2005,,Lw. (< lakṣá- [10881]).
Mai-Jijal,10896,lʌ̀kh,small; (a) little,,,"adj; Zoller 2005 ch. 4, p. 358; dictionary head: lʌ̀kh 1; dictionary POS: adj.m",zoller2005,,"< álpa- ‘small’ and this lemma. Cf. also Pshṭ lag, lug ‘a little’. Ex.: nʌ̀ṽ-lʌ̀kh (n1) ‘almost new’. < laghú- (10896) plus -kk- exṭ × by *lakka-1 (10877)?"
Mai-Jijal,,lʌ̀kh mʌsī̀,mutton and meat of other smaller animals (e.g. fowl),,,"m; Zoller 2005 ch. 4, p. 359; dictionary head: + mʌsī̀ (n1); dictionary POS: n.m",zoller2005,,
Mai-Jijal,11072,lʌ̀k,a (small) boy,,,"m; Zoller 2005 ch. 4, p. 359; dictionary head: lʌ̀k 2; dictionary POS: n.m",zoller2005,,< *lukka-1 (11072).
Mai-Jijal,,lʌ̀k-lʌkh,"trembling, shaking",,,"adj; Zoller 2005 ch. 4, p. 359; dictionary head: lʌ̀k 3 -lʌkh; dictionary POS: adj",zoller2005,,
Mai-Jijal,,lʌ̀k-lʌkh karʌ́ṽ,to shake s.o. about,,,"Zoller 2005 ch. 4, p. 359; dictionary head: + karʌ́ṽ",zoller2005,,
Mai-Jijal,10875,lʌ̀kʌṛ,(being) a beanpole (a long and thin person),,,"adj; Zoller 2005 ch. 4, p. 359; dictionary head: lʌ̀kʌṛ; dictionary POS: adj",zoller2005,,< *lakkuṭa- (10875)? But cf. Sanṭ lakla.kia. ‘tall and slim’.
Mai-Jijal,10875,lakʌ̀y,wood,,,"f; Zoller 2005 ch. 4, p. 359; dictionary head: lakʌ̀y, -ah (J); lakʌ́y, lakḗ (G); läké.e (B); dictionary POS: n.f",zoller2005,,< *lakkuṭa- (10875).
Gowro,10875,lakʌ́y,wood,,,"f; Zoller 2005 ch. 4, p. 359; dictionary head: lakʌ̀y, -ah (J); lakʌ́y, lakḗ (G); läké.e (B); dictionary POS: n.f",zoller2005,,< *lakkuṭa- (10875).
Gowro,10875,lakḗ,wood,,,"f; Zoller 2005 ch. 4, p. 359; dictionary head: lakʌ̀y, -ah (J); lakʌ́y, lakḗ (G); läké.e (B); dictionary POS: n.f",zoller2005,,< *lakkuṭa- (10875).
bhatr,10875,läké.e,wood,,,"f; Zoller 2005 ch. 4, p. 359; dictionary head: lakʌ̀y, -ah (J); lakʌ́y, lakḗ (G); läké.e (B); dictionary POS: n.f",zoller2005,,< *lakkuṭa- (10875).
Mai-Jijal,,lʌkàṣ,,,,"Zoller 2005 ch. 4, p. 359; dictionary head: lʌkàṣ1 prob. only used in converb constructions:",zoller2005,,
Mai-Jijal,,lʌkàṣ kʌrḗ pēṣʌ́ṽ,to crush or grind s.o. or s.th. with great force,,,"Zoller 2005 ch. 4, p. 359; dictionary head: lʌkàṣ kʌrḗ pēṣʌ́ṽ",zoller2005,,
Mai-Jijal,,lʌkàṣ-lʌkaṣ biyáṽ,"to stalk, walk (in a proud manner)",,,"Zoller 2005 ch. 4, p. 359; dictionary head: lʌkàṣ2-lʌkaṣ biyáṽ or lʌkɑ̄́ṣ-lʌkāṣ biyáṽ (note change of accent)",zoller2005,,
Mai-Jijal,,lʌkɑ̄́ṣ-lʌkāṣ biyáṽ,"to stalk, walk (in a proud manner)",,,"Zoller 2005 ch. 4, p. 359; dictionary head: lʌkàṣ2-lʌkaṣ biyáṽ or lʌkɑ̄́ṣ-lʌkāṣ biyáṽ (note change of accent)",zoller2005,,
bhatr,,läkë́i,a tail,,,"f; Zoller 2005 ch. 4, p. 359; dictionary head: läkë́i (B); dictionary POS: n.f",zoller2005,,
Mai-Jijal,,lʌkḗr,"small, little; young(er) (as relative)",,,"adj; derived; compound; Zoller 2005 ch. 4, p. 359; dictionary head: lʌkḗr, -àh; dictionary POS: adj.m",zoller2005,,← lʌ̀kh 1 plus OIA comparative sufﬁx -tara-.
Gowro,,lʌkēs kimʌṭh,a woodworm,,,"m; Zoller 2005 ch. 4, p. 359; dictionary head: lʌkēs kimʌṭh (G); dictionary POS: n.m",zoller2005,,
Mai-Jijal,,lʌ̀khdū,both boys,,,"derived; compound; Zoller 2005 ch. 4, p. 359; dictionary head: lʌ̀khdū or lʌkhdū́ ṇmḍual",zoller2005,,← lʌ̀kh 2 plus dū̀ (note change of accent). Same kind of morphology as in kōprḗdū and bhaždṓ.
Mai-Jijal,,lʌkhdū́ ṇmḍual,both boys,,,"derived; compound; Zoller 2005 ch. 4, p. 359; dictionary head: lʌ̀khdū or lʌkhdū́ ṇmḍual",zoller2005,,← lʌ̀kh 2 plus dū̀ (note change of accent). Same kind of morphology as in kōprḗdū and bhaždṓ.
Mai-Jijal,,làxʌth,"a switch, twig; a whip",,,"m; Zoller 2005 ch. 4, p. 359; dictionary head: làxʌth, làxtah; dictionary POS: n.m",zoller2005,,
Mai-Jijal,,làxtah,"a switch, twig; a whip",,,"m; Zoller 2005 ch. 4, p. 359; dictionary head: làxʌth, làxtah; dictionary POS: n.m",zoller2005,,
Mai-Jijal,10893,lʌgɑ̄̀,busy,,,"adj; Zoller 2005 ch. 4, p. 359; dictionary head: lʌgɑ̄̀ (J); dictionary POS: adj",zoller2005,,< lagna- (10893).
Gowro,,lʌgī́l,busy,,,"adj; derived; compound; Zoller 2005 ch. 4, p. 359; dictionary head: lʌgī́l (G); dictionary POS: adj.f",zoller2005,,← prec̣ plus pp. ending.
