WK,,ɦə.ˈɾəp nu zeɾ,poison from snake (venom),,,"Wordlist no. 0118; LRP1, LRP2, LRP3",zubair
WK,,ɡə.ˈɾo.ɭi,house lizard,,,"Wordlist no. 0119; LRP1, LRP2, LRP3",zubair
WK,,ˈkas.bo,turtle,,,"Wordlist no. 0120; LRP1, LRP2, LRP3",zubair
WK,,ˈmaɡ.ɾi,crocodile,,,Wordlist no. 0121; LRP1,zubair
WK,,ˈməɡ.ɾi,crocodile,,,Wordlist no. 0121; LRP2,zubair
WK,,mə.ɡəɾ.ˈmətʃ,crocodile,,,Wordlist no. 0121; LRP3,zubair
WK,,ˈᶑeᶑ.kũ,frog,,,"Wordlist no. 0123; LRP1, LRP2, LRP3",zubair
WK,,ˈziw.ɽo,insect,,,"Wordlist no. 0124; LRP1, LRP3",zubair
WK,,ˈziw.ɽa,insect,,,Wordlist no. 0124; LRP2,zubair
WK,,koɾ.ˈwaɭ.jo,spider,,,"Wordlist no. 0125; LRP1, LRP2, LRP3",zubair
WK,,ˈza.ɭi,spider web,,,"Wordlist no. 0126; LRP1, LRP3",zubair
WK,,ˈza.ɭo,spider web,,,Wordlist no. 0126; LRP2,zubair
WK,,zu,louse (head),,,"Wordlist no. 0127; LRP1, LRP2",zubair
WK,,zũ,louse (head),,,Wordlist no. 0127; LRP3,zubair
WK,,ˈziw.ɽo,termite,,,Wordlist no. 0128; LRP1,zubair
WK,,ɦẽ.ˈdoi,termite,,,"Wordlist no. 0128; LRP2, LRP3",zubair
WK,,mə.ˈko.ɽo,ant,,,"Wordlist no. 0129; LRP1, LRP2, LRP3",zubair
WK,,ɡa.ˈɡu.ɽũ,cockroach,,,"Wordlist no. 0130; LRP2, LRP3",zubair
WK,,ˈko.ɖa nu ˈziw.ɽo,snail,,,Wordlist no. 0131; LRP2,zubair
WK,,ˈsi.pi,snail,,,Wordlist no. 0131; LRP3,zubair
WK,,ˈᶑa.ɦo,mosquito,,,"Wordlist no. 0132; LRP1, LRP2, LRP3",zubair
WK,,məd ni maʃ,bee,,,"Wordlist no. 0133; LRP1, LRP2, LRP3",zubair
WK,,maʃ,fly,,,"Wordlist no. 0134; LRP1, LRP2, LRP3",zubair
WK,,ˈpʰu.ɗi,butterfly,,,"Wordlist no. 0135; LRP1, LRP2",zubair
WK,,ˈpə.ɗi,butterfly,,,Wordlist no. 0135; LRP3,zubair
WK,,ˈwe.su,scorpion,,,"Wordlist no. 0136; LRP2, LRP3",zubair
WK,,zə.ˈɭoi,water leech,,,"Wordlist no. 0137; LRP1, LRP2, LRP3",zubair
WK,,ˈziw.ɽo,land leech,,,"Wordlist no. 0138; LRP1, LRP2, LRP3",zubair
WK,,ˈziw.ɽo,earthworm,,,"Wordlist no. 0139; LRP1, LRP2, LRP3",zubair
WK,,ˈma.tʰũ,head,,,"Wordlist no. 0140; LRP1, LRP2, LRP3",zubair
WK,,ˈmo.ɖʱũ,face,,,"Wordlist no. 0141; LRP1, LRP2, LRP3",zubair
WK,,mə.ˈɡəz,brain,,,"Wordlist no. 0142; LRP1, LRP3",zubair
WK,,ˈbe.zo,brain,,,Wordlist no. 0142; LRP2,zubair
WK,,ɓal,hair (head),,,"Wordlist no. 0143; LRP1, LRP2, LRP3",zubair
WK,,ˈmõ.sũ,moustache,,,"Wordlist no. 0144; LRP1, LRP3",zubair
WK,,ˈmo.sũ,moustache,,,Wordlist no. 0144; LRP2,zubair
WK,,kə.ˈpaɭ,forehead,,,"Wordlist no. 0145; LRP1, LRP2, LRP3",zubair
WK,,nẽɳ,eyebrow,,,"Wordlist no. 0146; LRP1, LRP2, LRP3",zubair
WK,,ˈã.ʃũ,eye,,,"Wordlist no. 0147; LRP1, LRP2",zubair
WK,,aʃ,eye,,,Wordlist no. 0147; LRP3,zubair
WK,,pã.ˈpəɽ,eyelid,,,"Wordlist no. 0148; LRP1, LRP2",zubair
WK,,pa.ˈpəɽ,eyelid,,,Wordlist no. 0148; LRP3,zubair
WK,,nak,nose,,,"Wordlist no. 0149; LRP1, LRP2, LRP3",zubair
WK,,ɠal,cheek,,,"Wordlist no. 0150; LRP1, LRP2, LRP3",zubair
WK,,kan,ear,,,"Wordlist no. 0151; LRP1, LRP2, LRP3",zubair
WK,,ˈmo.ɖʱũ,mouth,,,"Wordlist no. 0152; LRP1, LRP2, LRP3",zubair
WK,,zib,tongue,,,"Wordlist no. 0153; LRP1, LRP2",zubair
WK,,zə.ˈban,tongue,,,Wordlist no. 0153; LRP3,zubair
WK,,tʰuk,spit (noun),,,"Wordlist no. 0154; LRP1, LRP2",zubair
WK,,tʰʊk,spit (noun),,,Wordlist no. 0154; LRP3,zubair
WK,,ɗãt,tooth,,,"Wordlist no. 0155; LRP1, LRP2, LRP3",zubair
WK,,ˈbe.ɖã,gums,,,Wordlist no. 0156; LRP1,zubair
WK,,ˈbe.ɖa,gums,,,Wordlist no. 0156; LRP2,zubair
WK,,ˈpe.ɖã,gums,,,Wordlist no. 0156; LRP3,zubair
WK,,ˈᶑaɦ.ɖi,chin,,,Wordlist no. 0157; LRP1,zubair
WK,,ˈza.ɭũ,chin,,,Wordlist no. 0157; LRP2,zubair
WK,,ˈɗja.ɽi,chin,,,Wordlist no. 0157; LRP3,zubair
WK,,ˈᶑa.ɽi,beard,,,"Wordlist no. 0158; LRP1, LRP3",zubair
WK,,ˈᶑa.ɖi,beard,,,Wordlist no. 0158; LRP2,zubair
WK,,ˈᶑa.ɽi ˈʈʰaɦ.wũ,to shave (beard),,,"Wordlist no. 0159; LRP1, LRP2",zubair
WK,,ˈᶑa.ɽi ˈkəɾ.wũ,to shave (beard),,,Wordlist no. 0159; LRP3,zubair
WK,,ɡo.ˈʈe.ɽo,neck,,,"Wordlist no. 0160; LRP1, LRP2, LRP3",zubair
WK,,ˈkʰa.wa,shoulder,,,Wordlist no. 0161; LRP1,zubair
WK,,ˈkʰə.wo,shoulder,,,Wordlist no. 0161; LRP2,zubair
WK,,ˈkʊ.la,shoulder,,,Wordlist no. 0161; LRP3,zubair
WK,,moɦɾ,back,,,"Wordlist no. 0162; LRP1, LRP2",zubair
WK,,ˈkeɽ.wũ,back,,,Wordlist no. 0162; LRP3,zubair
WK,,peʈ,belly,,,"Wordlist no. 0163; LRP1, LRP2, LRP3",zubair
WK,,ˈᶑõ.ʈi,navel,,,"Wordlist no. 0164; LRP1, LRP3",zubair
WK,,ˈᶑo.ʈi,navel,,,Wordlist no. 0164; LRP2,zubair
