halakki,d3268,gēnu,honey,,,source label: Hal.,"burrow-emeneau1972den1[p. 409, entry 2674(b)]",,DEN I (1972) records this reflex under old main 2674; resolved to current DEDR d3268.,burrow-emeneau1972den1:p409:u001:f001,,,,source-addition
Tamil,d3269,tivavu,bands of catgut for a yāḻ,,,,"burrow-emeneau1972den1[p. 409, entry 2675]",,DEN I (1972) records this reflex under old main 2675; resolved to current DEDR d3269.,burrow-emeneau1972den1:p409:u002:f001,,,,source-addition
Kannada,d3286,dūku,to push,,,"source label: Jenu Kuruba, LSB 4.12; verb","burrow-emeneau1972den1[p. 409, entry 2689]",,DEN I (1972) records this reflex under old main 2689; resolved to current DEDR d3286.,burrow-emeneau1972den1:p409:u003:f001,,,,source-addition
halakki,d3296,toḍi,lip,,,source label: Hal.,"burrow-emeneau1972den1[p. 409, entry 2698]",,DEN I (1972) records this reflex under old main 2698; resolved to current DEDR d3296.,burrow-emeneau1972den1:p409:u004:f001,,,,source-addition
koya,d3301,turs-,to dry the body with a cloth after bathing,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 409, entry 2703]",,DEN I (1972) records this reflex under old main 2703; resolved to current DEDR d3301.,burrow-emeneau1972den1:p409:u005:f001,,,,source-addition
Tulu,d3330,tumbi,the trunk of an elephant,,,source label: B-K,"burrow-emeneau1972den1[p. 409, entry 2734]",,DEN I (1972) records this reflex under old main 2734; resolved to current DEDR d3330.,burrow-emeneau1972den1:p409:u008:f001,,,,source-addition
koya,d3346,tog,"dust, dirt, rubbish",,,source label: Ko.,"burrow-emeneau1972den1[p. 409, entry 2750]",,DEN I (1972) records this reflex under old main 2750; resolved to current DEDR d3346.,burrow-emeneau1972den1:p409:u011:f001,,,,source-addition
Toda,d3353,tifiry,"Atylosia Candollei, jungle dal",,,,"burrow-emeneau1972den1[p. 409, entry 2757]",,DEN I (1972) records this reflex under old main 2757; resolved to current DEDR d3353.,burrow-emeneau1972den1:p409:u013:f001,,,,source-addition
barkur,d3359,toḷki,to shake,,,"source label: Barkur, LSB 11.8; verb","burrow-emeneau1972den1[p. 409, entry 2762]",,DEN I (1972) records this reflex under old main 2762; resolved to current DEDR d3359.,burrow-emeneau1972den1:p409:u014:f001,,,,source-addition
tiyya,d3361,toḷḷi,a drop,,,source label: Tiyya,"burrow-emeneau1972den1[p. 409, entry 2764]",,DEN I (1972) records this reflex under old main 2764; resolved to current DEDR d3361.,burrow-emeneau1972den1:p409:u015:f001,,,,source-addition
Tulu,d3361,suḷiyuni,to overflow,,,verb,"burrow-emeneau1972den1[p. 409, entry 2764]",,DEN I (1972) records this reflex under old main 2764; resolved to current DEDR d3361.,burrow-emeneau1972den1:p409:u015:f002,,,,source-addition
halakki,d3362,culi,sprout,,,source label: Hal.,"burrow-emeneau1972den1[p. 409, entry 2765]",,DEN I (1972) records this reflex under old main 2765; resolved to current DEDR d3362.,burrow-emeneau1972den1:p409:u016:f001,,,,source-addition
Kodagu,d3362,cuḷi,leaf shoot,,,,"burrow-emeneau1972den1[p. 409, entry 2765]",,DEN I (1972) records this reflex under old main 2765; resolved to current DEDR d3362.,burrow-emeneau1972den1:p409:u016:f003,,,,source-addition
Malayalam,d3364,tuḷḷan,grasshopper; devil dancer,,,,"burrow-emeneau1972den1[p. 409, entry 2767]",,DEN I (1972) records this reflex under old main 2767; resolved to current DEDR d3364.,burrow-emeneau1972den1:p409:u017:f001,,,,source-addition
Tamil,d3366,coṟaṭu,a rod for plucking coconuts,,,"source label: RS, p. 151, item 291","burrow-emeneau1972den1[p. 409, entry 2769]",,DEN I (1972) records this reflex under old main 2769; resolved to current DEDR d3366.,burrow-emeneau1972den1:p409:u019:f001,,,,source-addition
muria,d3393,tokenj,feather,,,source label: Mu.,"burrow-emeneau1972den1[p. 409, entry 2790]",,DEN I (1972) records this reflex under old main 2790; resolved to current DEDR d3393.,burrow-emeneau1972den1:p409:u023:f001,,,,source-addition
maria,d3393,tokonji,feather,,,source label: Ma.,"burrow-emeneau1972den1[p. 409, entry 2790]",,DEN I (1972) records this variant under old main 2790; resolved to current DEDR d3393.,burrow-emeneau1972den1:p409:u023:f002,,,,source-addition variant
Brahui,d3399,dūn,"well-shaft, well, pit",,,,"burrow-emeneau1972den1[p. 409, entry 2795]",,DEN I (1972) records this reflex under old main 2795; resolved to current DEDR d3399.,burrow-emeneau1972den1:p409:u025:f003,,,,source-addition
Tulu,d3400,tūru,to purge,,,source label: B-K; verb,"burrow-emeneau1972den1[p. 409, entry 2796]",,DEN I (1972) records this reflex under old main 2796; resolved to current DEDR d3400.,burrow-emeneau1972den1:p409:u026:f001,,,,source-addition
Telugu,d3402,tūrpiḍi,winnowing,,,,"burrow-emeneau1972den1[p. 409, entry 2798]",,DEN I (1972) records this reflex under old main 2798; resolved to current DEDR d3402.,burrow-emeneau1972den1:p409:u027:f001,,,,source-addition
adil,d3427,talk-,to ask,,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 409, entry 2821]",,DEN I (1972) records this reflex under old main 2821; resolved to current DEDR d3427.,burrow-emeneau1972den1:p409:u032:f001,,,,source-addition
koya,d3427,talp-,"to ask, beg",,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 409, entry 2821]",,DEN I (1972) records this variant under old main 2821; resolved to current DEDR d3427.,burrow-emeneau1972den1:p409:u032:f002,,,,source-addition variant
adil,d3433,teṛ-,"to become conscious, get up from sleep",,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 409, entry 2825]",,DEN I (1972) records this reflex under old main 2825; resolved to current DEDR d3433.,burrow-emeneau1972den1:p409:u033:f001,,,,source-addition
adil,d3433,taṛī-,"to think, occur to the mind",,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 409, entry 2825]",,DEN I (1972) records this derived under old main 2825; resolved to current DEDR d3433.,burrow-emeneau1972den1:p409:u033:f002,,,,source-addition derived
tappu,d3436,teli,to laugh,,,"source label: Tappu dial., LSB 9.5; verb","burrow-emeneau1972den1[p. 409, entry 2828]",,DEN I (1972) records this reflex under old main 2828; resolved to current DEDR d3436.,burrow-emeneau1972den1:p409:u036:f001,,,,source-addition
adil,d3437,tivv-,to be broken (as rope),,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 409, entry 2829]",,DEN I (1972) records this reflex under old main 2829; resolved to current DEDR d3437.,burrow-emeneau1972den1:p409:u037:f001,,,,source-addition
sova,d3440,teṟveli,sunshine,,,source label: Sova dial.,"burrow-emeneau1972den1[p. 409, entry 2832]",,DEN I (1972) records this reflex under old main 2832; resolved to current DEDR d3440.,burrow-emeneau1972den1:p409:u039:f001,,,,source-addition
Kurux,d3446,tessnā (tissyas),"to plait, intertwine so as to form a long narrow strip; to tie a knot",,,verb,"burrow-emeneau1972den1[p. 409, entry 2836]",,DEN I (1972) records this reflex under old main 2836; resolved to current DEDR d3446.,burrow-emeneau1972den1:p409:u040:f001,,,,source-addition
adil,d3450,teh-,"to rouse from sleep, revive to life",,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 409, entry 2840]",,DEN I (1972) records this reflex under old main 2840; resolved to current DEDR d3450.,burrow-emeneau1972den1:p409:u042:f001,,,,source-addition
Pengo,d3451,ḍreb in-,to belch,,,verb,"burrow-emeneau1972den1[p. 409, entry 2841(b)]",,DEN I (1972) records this reflex under old main 2841; resolved to current DEDR d3451.,burrow-emeneau1972den1:p409:u043:f002,,,,source-addition
Kodagu,d3464,te·l- (-i-),to float,,,source label: Kar.; verb,"burrow-emeneau1972den1[p. 409, entry 2852]",,DEN I (1972) records this reflex under old main 2852; resolved to current DEDR d3464.,burrow-emeneau1972den1:p409:u044:f001,,,,source-addition
betul,d3476,toiyānā,to swell,,,source label: Tr.; verb,"burrow-emeneau1972den1[p. 409, entry 2861]",,DEN I (1972) records this variant under old main 2861; resolved to current DEDR d3476.,burrow-emeneau1972den1:p409:u045:f002,,,,source-addition variant
mandla,d3476,toiyānā,to swell,,,source label: W.; verb,"burrow-emeneau1972den1[p. 409, entry 2861]",,DEN I (1972) records this variant under old main 2861; resolved to current DEDR d3476.,burrow-emeneau1972den1:p409:u045:f003,,,,source-addition variant
Konda,d3485,ḍoḍi,"backyard of house (for plants, etc.)",,,,"burrow-emeneau1972den1[p. 409, entry 2869]",,DEN I (1972) records this reflex under old main 2869; resolved to current DEDR d3485.,burrow-emeneau1972den1:p409:u047:f001,,,,source-addition
maria,d3489,ḍoṭi,a kind of basket,,,source label: Ma.,"burrow-emeneau1972den1[p. 409, entry 2873]",,DEN I (1972) records this reflex under old main 2873; resolved to current DEDR d3489.,burrow-emeneau1972den1:p409:u048:f001,,,,source-addition
barkur,d3498,doṇḍe,throat,,,"source label: Barkur, LSB 11.8","burrow-emeneau1972den1[p. 409, entry 2879]",,DEN I (1972) records this reflex under old main 2879; resolved to current DEDR d3498.,burrow-emeneau1972den1:p409:u049:f001,,,,source-addition
Gondi,d3498,tōsa,,,,source label: G. Mu.,"burrow-emeneau1972den1[p. 409, entry 2879]",,DEN I (1972) records this variant under old main 2879; resolved to current DEDR d3498.,burrow-emeneau1972den1:p409:u049:f003,,,,source-addition variant
maria,d3498,tosu,,,,source label: L.,"burrow-emeneau1972den1[p. 409, entry 2879]",,DEN I (1972) records this variant under old main 2879; resolved to current DEDR d3498.,burrow-emeneau1972den1:p409:u049:f004,,,,source-addition variant
muria,d3498,sōsa,,,,source label: Mu.,"burrow-emeneau1972den1[p. 409, entry 2879]",,DEN I (1972) records this variant under old main 2879; resolved to current DEDR d3498.,burrow-emeneau1972den1:p409:u049:f005,,,,source-addition variant
Tamil,d3511,tōmpu,a tub,,,"source label: RS, p. 157, item 360","burrow-emeneau1972den1[p. 409, entry 2893]",,DEN I (1972) records this reflex under old main 2893; resolved to current DEDR d3511.,burrow-emeneau1972den1:p409:u052:f001,,,,source-addition
Gondi,d3511,toposhee,a basketwork receptacle for grain,,,source label: LuS.,"burrow-emeneau1972den1[p. 409, entry 2893]",,DEN I (1972) records this reflex under old main 2893; resolved to current DEDR d3511.,burrow-emeneau1972den1:p409:u052:f002,,,,source-addition
nanjangud,d3515,domme,lungs of cow,,,source label: Nanj.,"burrow-emeneau1972den1[p. 409, entry 2898]",,DEN I (1972) records this reflex under old main 2898; resolved to current DEDR d3515.,burrow-emeneau1972den1:p409:u053:f001,,,,source-addition
adil,d3515,dobbā,lung,,,source label: A Su.,"burrow-emeneau1972den1[p. 409, entry 2898]",,DEN I (1972) records this reflex under old main 2898; resolved to current DEDR d3515.,burrow-emeneau1972den1:p409:u053:f002,,,,source-addition
Malayalam,d3516,toṇṭi,old woman,,,,"burrow-emeneau1972den1[p. 409, entry 2899]",,DEN I (1972) records this reflex under old main 2899; resolved to current DEDR d3516.,burrow-emeneau1972den1:p409:u054:f001,,,,source-addition
Tulu,d3516,toṇḍé,old man,,,source label: B-K,"burrow-emeneau1972den1[p. 409, entry 2899]",,DEN I (1972) records this reflex under old main 2899; resolved to current DEDR d3516.,burrow-emeneau1972den1:p409:u054:f002,,,,source-addition
Tulu,d3516,toṇḍi,old woman,,,source label: B-K,"burrow-emeneau1972den1[p. 409, entry 2899]",,DEN I (1972) records this variant under old main 2899; resolved to current DEDR d3516.,burrow-emeneau1972den1:p409:u054:f003,,,,source-addition variant
adil,d3516,tottāy,old,,,source label: A Su.,"burrow-emeneau1972den1[p. 409, entry 2899]",,DEN I (1972) records this reflex under old main 2899; resolved to current DEDR d3516.,burrow-emeneau1972den1:p409:u054:f005,,,,source-addition
adil,d3516,tottūr,ancestors,,,source label: A Su.,"burrow-emeneau1972den1[p. 409, entry 2899]",,DEN I (1972) records this derived under old main 2899; resolved to current DEDR d3516.,burrow-emeneau1972den1:p409:u054:f006,,,,source-addition derived
adil,d3516,tollē,"previous, in ancient times",,,source label: A Su.,"burrow-emeneau1972den1[p. 409, entry 2899]",,DEN I (1972) records this derived under old main 2899; resolved to current DEDR d3516.,burrow-emeneau1972den1:p409:u054:f007,,,,source-addition derived
Kui,d3528,doḍa,"a pitted surface, pitted sore",,,,"burrow-emeneau1972den1[p. 409, entry 2907]",,DEN I (1972) records this reflex under old main 2907; resolved to current DEDR d3528.,burrow-emeneau1972den1:p409:u057:f001,,,,source-addition
koya,d3544,toṭṭe,peel,,,source label: Koya Su.,"burrow-emeneau1972den1[p. 409, entry 2922]",,DEN I (1972) records this reflex under old main 2922; resolved to current DEDR d3544.,burrow-emeneau1972den1:p409:u058:f001,,,,source-addition
muria,d3549,tōr-,to draw water from well,,,source label: Mu.; verb,"burrow-emeneau1972den1[p. 409, entry 2927]",,DEN I (1972) records this reflex under old main 2927; resolved to current DEDR d3549.,burrow-emeneau1972den1:p409:u059:f001,,,,source-addition
koya,d3549,tōr-,to draw water from well,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 409, entry 2927]",,DEN I (1972) records this variant under old main 2927; resolved to current DEDR d3549.,burrow-emeneau1972den1:p409:u059:f002,,,,source-addition variant
Kui,d3557,trōja (trōji-),"to grow in body, become mature and well-developed; pl. act. trōska (trōski-)",,,verb,"burrow-emeneau1972den1[p. 409, entry 2935]",,DEN I (1972) records this reflex under old main 2935; resolved to current DEDR d3557.,burrow-emeneau1972den1:p409:u060:f001,,,,source-addition
salur,d3563,tōṇek,relative,,,"source label: S., LSB 20.4","burrow-emeneau1972den1[p. 409, entry 2939]",,DEN I (1972) records this reflex under old main 2939; resolved to current DEDR d3563.,burrow-emeneau1972den1:p409:u061:f001,,,,source-addition
adil,d3563,tōṛō,with,,,source label: A Su.,"burrow-emeneau1972den1[p. 409, entry 2939]",,DEN I (1972) records this reflex under old main 2939; resolved to current DEDR d3563.,burrow-emeneau1972den1:p409:u061:f002,,,,source-addition
Kodagu,d4537,"pori- (-p-, -c-)",to fry,,,source label: Kar.; verb,"burrow-emeneau1972den1[p. 413, entry 3705]",,DEN I (1972) records this reflex under old main 3705; resolved to current DEDR d4537.,burrow-emeneau1972den1:p413:u003:f001,,,,source-addition
adil,d4537,boṛs-,to roast,,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3705]",,DEN I (1972) records this reflex under old main 3705; resolved to current DEDR d4537.,burrow-emeneau1972den1:p413:u003:f002,,,,source-addition
Kuwi,d4537,porndali,to be lit,,,source label: F.; verb,"burrow-emeneau1972den1[p. 413, entry 3705]",,DEN I (1972) records this reflex under old main 3705; resolved to current DEDR d4537.,burrow-emeneau1972den1:p413:u003:f003,,,,source-addition
Kuwi,d4537,pṛothali,to light,,,source label: F.; verb,"burrow-emeneau1972den1[p. 413, entry 3705]",,DEN I (1972) records this derived under old main 3705; resolved to current DEDR d4537.,burrow-emeneau1972den1:p413:u003:f004,,,,source-addition derived
Kuwi,d4537,proth'nai,to ignite,,,source label: S.; verb,"burrow-emeneau1972den1[p. 413, entry 3705]",,DEN I (1972) records this derived under old main 3705; resolved to current DEDR d4537.,burrow-emeneau1972den1:p413:u003:f005,,,,source-addition derived
Telugu,d4540,pōritamu,a fight,,,,"burrow-emeneau1972den1[p. 413, entry 3708]",,DEN I (1972) records this reflex under old main 3708; resolved to current DEDR d4540.,burrow-emeneau1972den1:p413:u004:f001,,,,source-addition
Gondi,d4541,poddānā,to contain,,,source label: W. Ph.; verb,"burrow-emeneau1972den1[p. 413, entry 3709]",,DEN I (1972) records this reflex under old main 3709; resolved to current DEDR d4541.,burrow-emeneau1972den1:p413:u005:f001,,,,source-addition
betul,d4541,paddānā,to be contained in,,,source label: Tr.; verb,"burrow-emeneau1972den1[p. 413, entry 3709]",,DEN I (1972) records this reflex under old main 3709; resolved to current DEDR d4541.,burrow-emeneau1972den1:p413:u005:f002,,,,source-addition
muria,d4541,pad-,to have enough space to contain,,,source label: Mu.; verb,"burrow-emeneau1972den1[p. 413, entry 3709]",,DEN I (1972) records this reflex under old main 3709; resolved to current DEDR d4541.,burrow-emeneau1972den1:p413:u005:f003,,,,source-addition
mandla,d4541,poḍḍānā,to have space,,,source label: W.; verb,"burrow-emeneau1972den1[p. 413, entry 3709]",,DEN I (1972) records this variant under old main 3709; resolved to current DEDR d4541.,burrow-emeneau1972den1:p413:u005:f004,,,,source-addition variant
Tulu,d4556,boḷi,to milk,,,source label: B-K; verb,"burrow-emeneau1972den1[p. 413, entry 3722]",,DEN I (1972) records this reflex under old main 3722; resolved to current DEDR d4556.,burrow-emeneau1972den1:p413:u006:f001,,,,source-addition
Malayalam,d4562,poḷḷu,a lie,,,,"burrow-emeneau1972den1[p. 413, entry 3726]",,DEN I (1972) records this reflex under old main 3726; resolved to current DEDR d4562.,burrow-emeneau1972den1:p413:u008:f001,,,,source-addition
Malayalam,d4562,poḷḷan,liar,,,,"burrow-emeneau1972den1[p. 413, entry 3726]",,DEN I (1972) records this derived under old main 3726; resolved to current DEDR d4562.,burrow-emeneau1972den1:p413:u008:f002,,,,source-addition derived
tiyya,d4562,poḷi,"falsehood, lie",,,source label: Tiyya,"burrow-emeneau1972den1[p. 413, entry 3726]",,DEN I (1972) records this variant under old main 3726; resolved to current DEDR d4562.,burrow-emeneau1972den1:p413:u008:f003,,,,source-addition variant
Kurux,d4567,partā,"mountain, hill",,,,"burrow-emeneau1972den1[p. 413, entry 3730]",,DEN I (1972) records this reflex under old main 3730; resolved to current DEDR d4567.,burrow-emeneau1972den1:p413:u011:f002,,,,source-addition
Telugu,d4505,bōda kālu,elephantiasis,,,source label: K.,"burrow-emeneau1972den1[p. 413, entry 3731]",,DEN I (1972) records this reflex under old main 3731; resolved to current DEDR d4505.,burrow-emeneau1972den1:p413:u012:f001,,,,source-addition
adil,d4505,pur-,"to become wet, drenched",,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3731]",,DEN I (1972) records this reflex under old main 3731; resolved to current DEDR d4505.,burrow-emeneau1972den1:p413:u012:f002,,,,source-addition
adil,d4505,puh-,to make wet,,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3731]",,DEN I (1972) records this derived under old main 3731; resolved to current DEDR d4505.,burrow-emeneau1972den1:p413:u012:f003,,,,source-addition derived
koya,d4505,pūnd-,to bathe,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3731]",,DEN I (1972) records this reflex under old main 3731; resolved to current DEDR d4505.,burrow-emeneau1972den1:p413:u012:f004,,,,source-addition
koya,d4505,pū-,to cause to bathe,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3731]",,DEN I (1972) records this derived under old main 3731; resolved to current DEDR d4505.,burrow-emeneau1972den1:p413:u012:f005,,,,source-addition derived
mudu,d4628,maja,to sharpen,,,"source label: Mudu dial., LSB 10.10; verb","burrow-emeneau1972den1[p. 413, entry 3779]",,DEN I (1972) records this reflex under old main 3779; resolved to current DEDR d4628.,burrow-emeneau1972den1:p413:u017:f001,,,,source-addition
gommu,d4630,majjili,buttermilk,,,source label: Koya T.,"burrow-emeneau1972den1[p. 413, entry 3781]",,DEN I (1972) records this reflex under old main 3781; resolved to current DEDR d4630.,burrow-emeneau1972den1:p413:u018:f001,,,,source-addition
Toda,d4644,moḍx- (moḍxy-),to keep lover (of either man or woman; not of Todas),,,verb,"burrow-emeneau1972den1[p. 413, entry 3795]",,DEN I (1972) records this reflex under old main 3795; resolved to current DEDR d4644.,burrow-emeneau1972den1:p413:u021:f001,,,,source-addition
adil,d4645,muḍḍūṅ-,to be folded,,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3796]",,DEN I (1972) records this reflex under old main 3796; resolved to current DEDR d4645.,burrow-emeneau1972den1:p413:u022:f001,,,,source-addition
adil,d4645,muḍḍūs-,to fold (a cloth),,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3796]",,DEN I (1972) records this derived under old main 3796; resolved to current DEDR d4645.,burrow-emeneau1972den1:p413:u022:f002,,,,source-addition derived
Brahui,d4652,maṭṭa,"sluggish, lazy; sluggard",,,,"burrow-emeneau1972den1[p. 413, entry 3802]",,DEN I (1972) records this reflex under old main 3802; resolved to current DEDR d4652.,burrow-emeneau1972den1:p413:u024:f002,,,,source-addition
Malayalam,d4667,maṇāṭṭi,bride,,,,"burrow-emeneau1972den1[p. 413, entry 3818]",,DEN I (1972) records this reflex under old main 3818; resolved to current DEDR d4667.,burrow-emeneau1972den1:p413:u025:f001,,,,source-addition
adil,d4680,maṛū-,(curry) to be charred,,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3829]",,DEN I (1972) records this reflex under old main 3829; resolved to current DEDR d4680.,burrow-emeneau1972den1:p413:u026:f001,,,,source-addition
koya,d4728,mabbu,cloud,,,source label: Koya Su.,"burrow-emeneau1972den1[p. 413, entry 3849]",,DEN I (1972) records this reflex under old main 3849; resolved to current DEDR d4728.,burrow-emeneau1972den1:p413:u028:f001,,,,source-addition
tappu,d4715,marje,grandson,,,"source label: Tappu dial., LSB 12.8","burrow-emeneau1972den1[p. 413, entry 3860]",,DEN I (1972) records this reflex under old main 3860; resolved to current DEDR d4715.,burrow-emeneau1972den1:p413:u029:f002,,,,source-addition
koya,d4724,maramām,sambar,,,source label: Koya Su.,"burrow-emeneau1972den1[p. 413, entry 3867]",,DEN I (1972) records this reflex under old main 3867; resolved to current DEDR d4724.,burrow-emeneau1972den1:p413:u031:f001,,,,source-addition
Kuwi,d4735,meg- (-it-),"to fall down, fall off",,,source label: T.; verb,"burrow-emeneau1972den1[p. 413, entry 3875]",,DEN I (1972) records this reflex under old main 3875; resolved to current DEDR d4735.,burrow-emeneau1972den1:p413:u033:f001,,,,source-addition
Tulu,d4761,marapuni,"to fell, pull down a wall",,,verb,"burrow-emeneau1972den1[p. 413, entry 3898]",,DEN I (1972) records this reflex under old main 3898; resolved to current DEDR d4761.,burrow-emeneau1972den1:p413:u036:f001,,,,source-addition
Telugu,d4764,-marālu,granddaughter,,,,"burrow-emeneau1972den1[p. 413, entry 3901]",,DEN I (1972) records this derived under old main 3901; resolved to current DEDR d4764.,burrow-emeneau1972den1:p413:u037:f001,,,,source-addition derived
salur,d4783,māyi,placenta,,,"source label: S., LSB 20.2","burrow-emeneau1972den1[p. 413, entry 3920]",,DEN I (1972) records this reflex under old main 3920; resolved to current DEDR d4783.,burrow-emeneau1972den1:p413:u039:f001,,,,source-addition
halakki,d4786,mā,"big, great",,,source label: Hal.,"burrow-emeneau1972den1[p. 413, entry 3923]",,DEN I (1972) records this reflex under old main 3923; resolved to current DEDR d4786.,burrow-emeneau1972den1:p413:u040:f001,,,,source-addition
Telugu,d4792,māpuḍu,"dirt, state of being soiled",,,,"burrow-emeneau1972den1[p. 413, entry 3927]",,DEN I (1972) records this reflex under old main 3927; resolved to current DEDR d4792.,burrow-emeneau1972den1:p413:u041:f001,,,,source-addition
kinwat,d4796,māṭ,"elevated platform, machan",,,source label: Kin.,"burrow-emeneau1972den1[p. 413, entry 3930(a)]",,DEN I (1972) records this reflex under old main 3930; resolved to current DEDR d4796.,burrow-emeneau1972den1:p413:u042:f001,,,,source-addition
Pengo,d4796,mēṛ,"storied house, mansion",,,,"burrow-emeneau1972den1[p. 413, entry 3930(b)]",,DEN I (1972) records this reflex under old main 3930; resolved to current DEDR d4796.,burrow-emeneau1972den1:p413:u043:f001,,,,source-addition
koya,d4801,māṇḍ-,to be charred,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3935]",,DEN I (1972) records this reflex under old main 3935; resolved to current DEDR d4801.,burrow-emeneau1972den1:p413:u045:f001,,,,source-addition
adil,d4801,mār-,to be charred,,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3935]",,DEN I (1972) records this variant under old main 3935; resolved to current DEDR d4801.,burrow-emeneau1972den1:p413:u045:f002,,,,source-addition variant
Pengo,d4813,māma,maternal uncle,,,,"burrow-emeneau1972den1[p. 413, entry 3945]",,DEN I (1972) records this reflex under old main 3945; resolved to current DEDR d4813.,burrow-emeneau1972den1:p413:u046:f001,,,,source-addition
koya,d4814,māp-,to lose,,,source label: Koya Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3946]",,DEN I (1972) records this derived under old main 3946; resolved to current DEDR d4814.,burrow-emeneau1972den1:p413:u047:f002,,,,source-addition derived
Tamil,d4825,māl,bamboo ladder,,,,"burrow-emeneau1972den1[p. 413, entry 3952]",,DEN I (1972) records this reflex under old main 3952; resolved to current DEDR d4825.,burrow-emeneau1972den1:p413:u049:f001,,,,source-addition
Toda,d4829,ma· mox,Badaga boy,,,,"burrow-emeneau1972den1[p. 413, entry 3956]",,DEN I (1972) records this reflex under old main 3956; resolved to current DEDR d4829.,burrow-emeneau1972den1:p413:u050:f001,,,,source-addition
Kannada,d4832,māḷi,rat's hole,,,"source label: Jenu Kuruba, LSB 4.12","burrow-emeneau1972den1[p. 413, entry 3959]",,DEN I (1972) records this reflex under old main 3959; resolved to current DEDR d4832.,burrow-emeneau1972den1:p413:u051:f001,,,,source-addition
Tulu,d4832,māṭè,rat's hole,,,,"burrow-emeneau1972den1[p. 413, entry 3959]",,DEN I (1972) records this reflex under old main 3959; resolved to current DEDR d4832.,burrow-emeneau1972den1:p413:u051:f002,,,,source-correction
onti,d4832,mōla,rat's hole,,,"source label: Onti dial., LSB 7.14","burrow-emeneau1972den1[p. 413, entry 3959]",,DEN I (1972) records this reflex under old main 3959; resolved to current DEDR d4832.,burrow-emeneau1972den1:p413:u051:f003,,,,source-addition
Malto,d4836,mande,to bury,,,verb,"burrow-emeneau1972den1[p. 413, entry 3961]",,DEN I (1972) records this reflex under old main 3961; resolved to current DEDR d4836.,burrow-emeneau1972den1:p413:u053:f001,,,,source-addition
adil,d4838,mayy-,"to remain, be surplus",,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3962]",,DEN I (1972) records this reflex under old main 3962; resolved to current DEDR d4838.,burrow-emeneau1972den1:p413:u054:f001,,,,source-addition
adil,d4838,mayyūs-,"to save, cause to remain",,,source label: A Su.; verb,"burrow-emeneau1972den1[p. 413, entry 3962]",,DEN I (1972) records this derived under old main 3962; resolved to current DEDR d4838.,burrow-emeneau1972den1:p413:u054:f002,,,,source-addition derived
Telugu,d4841,miṟṟu,"high, elevated, raised; a high place",,,,"burrow-emeneau1972den1[p. 413, entry 3966]",,DEN I (1972) records this reflex under old main 3966; resolved to current DEDR d4841.,burrow-emeneau1972den1:p413:u055:f001,,,,source-addition
Pengo,d4845,miṭmiṭ ki-,to blink the eyes,,,verb,"burrow-emeneau1972den1[p. 413, entry 3969]",,DEN I (1972) records this reflex under old main 3969; resolved to current DEDR d4845.,burrow-emeneau1972den1:p413:u056:f001,,,,source-addition
Gondi,d4850,mirr-,to run,,,source label: M. Ko.; verb,"burrow-emeneau1972den1[p. 413, entry 3974(a)]",,DEN I (1972) records this reflex under old main 3974; resolved to current DEDR d4850.,burrow-emeneau1972den1:p413:u057:f001,,,,source-addition
maria,d4850,mirānā,to flee,,,source label: M.; verb,"burrow-emeneau1972den1[p. 413, entry 3974(a)]",,DEN I (1972) records this derived under old main 3974; resolved to current DEDR d4850.,burrow-emeneau1972den1:p413:u057:f002,,,,source-addition derived
tiyya,d4861,motikkuva,to trample,,,source label: Tiyya; verb,"burrow-emeneau1972den1[p. 413, entry 3982]",,DEN I (1972) records this reflex under old main 3982; resolved to current DEDR d4861.,burrow-emeneau1972den1:p413:u059:f001,,,,source-addition
Malto,d4863,mande,to bury,,,verb,"burrow-emeneau1972den1[p. 413, entry 3984]",,DEN I (1972) records this reflex under old main 3984; resolved to current DEDR d4863.,burrow-emeneau1972den1:p413:u061:f001,,,,source-addition
Parji,d4870,bilja,lying on the back,,,,"burrow-emeneau1972den1[p. 413, entry 3988]",,DEN I (1972) records this derived under old main 3988; resolved to current DEDR d4870.,burrow-emeneau1972den1:p413:u063:f002,,,,source-addition derived
