OP,12982,saüṃhe,"facing, directly",,,adv,shackle
OP,13903,"saüṇā, saüṇu","sleeping, sleep",,,m,shackle
OP,13192,saüṃpi,"hand over, give up",,,verb tr,shackle
OP,13382,saüṛi,perh. quilt,,,f,shackle
OP,13030,sansā,"doubt, fear, anxiety",,,f,shackle
OP,13036,"saṃsāru, saṃsārā, saṃsāro, saṃsārovā, saiṃsāru","the world, worldly existence; worldly illusion, transmigration",,,m,shackle
OP,12363,sasi,the moon (considered in yoga to control the left-hand channel of the body),,,m,shackle
OP,12359,sasīaru,the moon,,,m,shackle
OP,12759,"sassu, sassū, sassuṛī, sāsu",mother-in-law,,,f,shackle
OP,12753,sasuru,father-in-law,,,m,shackle
OP,13307,"sahasa, sahaṃsa, sahansara",1000,,,num,shackle
OP,13030,"sahasā, sahaṃsā","doubt, anxiety, hesitation, fear",,,m,shackle
OP,13187,sahagho,cheap,,,adj,shackle
OP,13309,sahāī,helper,,,m,shackle
OP,13304,sahi,"bear, endure, suffer",,,"verb tr; pres3p. sahaṃhi, ext. sahāṃhi, imp2s. sahu",shackle
OP,13166,sahilā,successful,,,adj,shackle
OP,13074,sahī,girl friend,,,f,shackle
OP,13074,"sahelī, sahelaṛīāṃha, sahelaṛīho",girl friend,,,f,shackle
OP,9490,saheṛi,"acquire, experience",,,verb tr,shackle
OP,12337,sakkara,sugar,,,f; or < Persian,shackle
OP,12252,"saki, sakki",be able to,,,verb intr; pres.ptc. sakatā,shackle
OP,3461,sakeli,"gather, collect (firewood)",,,verb tr; saṃkeḍayati,shackle
OP,12580,saṅgalu,chain,,,m,shackle
OP,12257,saṅgi,be ashamed,,,verb intr; ext.pres.3p saṃgāṃhī,shackle
OP,13084,saṅgī,companion,,,m,shackle
OP,13082,"saṅgu, saṅgā","company, association",,,m,shackle
OP,13082,saṇgi,"in company with, together with, with",,,postp adv,shackle
OP,12986,saṃgūtā,"joined, united",,,adj,shackle
OP,,sagūṛhau,deep,,,adj; saṃgūḍha,shackle
OP,12850,saṅgrahi,"collect, accumulate",,,verb tr,shackle
OP,13064,saṃghāri,destroy (esp. demons),,,verb tr,shackle
OP,13062,"saṃghāru, saṃghārā",destroyer,,,m,shackle
OP,12868,sañcari,"approach, come near",,,verb intr,shackle
OP,13112,"saccā, sacco, saccāvā, saccaṛā, saccaṛāu, sācā","true, real",,,adj,shackle
OP,13906,saccā,mould,,,m,shackle
OP,12867,sañci,"gather, collect, accumulate, amass, store up",,,verb tr,shackle
OP,13113,"sacuāru, saciārā, saciāro, saciārovā","truthful, true",,,adj,shackle
OP,13112,"saccu, sacco, sācu"," truth, reality, God",,,m,shackle
OP,12865,sañjaü,accumulation,,,m,shackle
OP,12867,sañji,"accumulate, amass",,,verb tr; ext.pres.2s saṃjiāṃhī,shackle
OP,13095,"sajju, sāju","dress, adornment",,,m,shackle
OP,13579,saṭṭa,"blow, stamping out (of coin in mould)",,,f,shackle
OP,13578,"saṭṭi, suṭṭi","throw out, get rid of",,,verb tr,shackle
OP,12804,saṭṭh,60,,,num,shackle
OP,12907,saṇḍhi,settle (account),,,verb tr; ?,shackle
OP,13173,"saṇu, saṇai","with, together with",,,prep; ?,shackle
OP,13139,"satta, sāta",seven,,,num,shackle
OP,13143,sattari,70,,,num,shackle
OP,13151,sattavāṃ,seventh,,,adj,shackle
OP,12886,saṃtāi,afflict,,,verb tr,shackle
OP,13148,satānavai,97,,,num,shackle
