bugun_wangho,,ũa,fish,,ũa,,abraham-sako2021[p. 33],,,tagin-puroik:89:w:1
nyishi_chimpu,,ŋui,fish,,ŋui,,abraham-sako2021[p. 33],,,tagin-puroik:89:g:1
puroik_chug,,ɲou,fish,,ɲou,,abraham-sako2021[p. 33],,,tagin-puroik:89:c:1
puroik_gari,,ɯabi,fish,,ɯabi,,abraham-sako2021[p. 33],,,tagin-puroik:89:b:1
puroik_paji,,koabi,fish,,koabi,,abraham-sako2021[p. 33],,,tagin-puroik:89:e:1
puroik_phereng,,kahua,fish,,kahua,,abraham-sako2021[p. 33],,,tagin-puroik:89:a:1
tagin_baki,,ŋui,fish,,ŋui,,abraham-sako2021[p. 33],,,tagin-puroik:89:l:1
tagin_maskia,,ŋoi,fish,,ŋoi,,abraham-sako2021[p. 33],,,tagin-puroik:89:n:1
tagin_nacho,,ŋoi,fish,,ŋoi,,abraham-sako2021[p. 33],,,tagin-puroik:89:k:1
tagin_sippi,,ŋui,fish,,ŋui,,abraham-sako2021[p. 33],,,tagin-puroik:89:j:1
tagin_takseng,,ŋui,fish,,ŋui,,abraham-sako2021[p. 33],,,tagin-puroik:89:f:1
tagin_taliha,,ŋui,fish,,ŋui,,abraham-sako2021[p. 33],,,tagin-puroik:89:d:1
bugun_bichom,,guwe,five,,guwe,,abraham-sako2021[p. 48],,,tagin-puroik:229:x:1
bugun_kaspi,,uwe,five,,uwe,,abraham-sako2021[p. 48],,,tagin-puroik:229:y:1
bugun_namphri,,gu,five,,gu,,abraham-sako2021[p. 48],,,tagin-puroik:229:z:1
bugun_singchung,,guwa,five,,guwa,,abraham-sako2021[p. 48],,,tagin-puroik:229:v:1
bugun_wangho,,kuwa,five,,kuwa,,abraham-sako2021[p. 48],,,tagin-puroik:229:w:1
nyishi_chimpu,,ʔaŋo,five,,ʔaŋo,,abraham-sako2021[p. 48],,,tagin-puroik:229:g:1
puroik_chug,,u,five,,u,,abraham-sako2021[p. 48],,,tagin-puroik:229:c:1
puroik_gari,,u,five,,u,,abraham-sako2021[p. 48],,,tagin-puroik:229:b:1
puroik_paji,,ʔu,five,,ʔu,,abraham-sako2021[p. 48],,,tagin-puroik:229:e:1
puroik_phereng,,u,five,,u,,abraham-sako2021[p. 48],,,tagin-puroik:229:a:1
tagin_baki,,aŋo,five,,aŋo,,abraham-sako2021[p. 48],,,tagin-puroik:229:l:1
tagin_maskia,,aŋo,five,,aŋo,,abraham-sako2021[p. 48],,,tagin-puroik:229:n:1
tagin_nacho,,aŋu,five,,aŋu,,abraham-sako2021[p. 48],,,tagin-puroik:229:k:1
tagin_sippi,,aŋo,five,,aŋo,,abraham-sako2021[p. 48],,,tagin-puroik:229:j:1
tagin_takseng,,aŋo,five,,aŋo,,abraham-sako2021[p. 48],,,tagin-puroik:229:f:1
tagin_taliha,,aŋu,five,,aŋu,,abraham-sako2021[p. 48],,,tagin-puroik:229:d:1
bugun_bichom,,bua,flower,,bua,,abraham-sako2021[p. 30],,,tagin-puroik:54:x:1
bugun_bichom,,ebua,flower,,ebua,,abraham-sako2021[p. 30],,,tagin-puroik:54:x:2
bugun_kaspi,,humbua,flower,,humbua,,abraham-sako2021[p. 30],,,tagin-puroik:54:y:1
bugun_namphri,,ɲinbua,flower,,ɲinbua,,abraham-sako2021[p. 30],,,tagin-puroik:54:z:1
bugun_singchung,,ebũa,flower,,ebũa,,abraham-sako2021[p. 30],,,tagin-puroik:54:v:1
bugun_wangho,,ebũa,flower,,ebũa,,abraham-sako2021[p. 30],,,tagin-puroik:54:w:1
nyishi_chimpu,,opu,flower,,opu,,abraham-sako2021[p. 30],,,tagin-puroik:54:g:1
puroik_chug,,mubueʔ,flower,,mubueʔ,,abraham-sako2021[p. 30],,,tagin-puroik:54:c:1
puroik_gari,,mubueʔ,flower,,mubueʔ,,abraham-sako2021[p. 30],,,tagin-puroik:54:b:1
puroik_paji,,mubueʔ,flower,,mubueʔ,,abraham-sako2021[p. 30],,,tagin-puroik:54:e:1
puroik_phereng,,abueʔ,flower,,abueʔ,,abraham-sako2021[p. 30],,,tagin-puroik:54:a:1
tagin_baki,,apuŋ,flower,,apuŋ,,abraham-sako2021[p. 30],,,tagin-puroik:54:l:1
tagin_maskia,,apuŋ,flower,,apuŋ,,abraham-sako2021[p. 30],,,tagin-puroik:54:n:1
tagin_nacho,,nimeŋ,flower,,nimeŋ,,abraham-sako2021[p. 30],,,tagin-puroik:54:k:1
tagin_sippi,,pul,flower,,pul,,abraham-sako2021[p. 30],,,tagin-puroik:54:j:1
tagin_takseng,,apjoŋ,flower,,apjoŋ,,abraham-sako2021[p. 30],,,tagin-puroik:54:f:1
tagin_taliha,,apuŋ,flower,,apuŋ,,abraham-sako2021[p. 30],,,tagin-puroik:54:d:1
bugun_bichom,,mədʒo,fly,,mədʒo,,abraham-sako2021[p. 33],,,tagin-puroik:95:x:1
bugun_kaspi,,madʒoumue,fly,,madʒoumue,,abraham-sako2021[p. 33],,,tagin-puroik:95:y:1
bugun_namphri,,mədʒau,fly,,mədʒau,,abraham-sako2021[p. 33],,,tagin-puroik:95:z:1
bugun_singchung,,mədʒo,fly,,mədʒo,,abraham-sako2021[p. 33],,,tagin-puroik:95:v:1
bugun_wangho,,mədʒo,fly,,mədʒo,,abraham-sako2021[p. 33],,,tagin-puroik:95:w:1
nyishi_chimpu,,t̪əjw,fly,,t̪əjw,,abraham-sako2021[p. 33],,,tagin-puroik:95:g:1
puroik_chug,,mephiŋ,fly,,mephiŋ,,abraham-sako2021[p. 33],,,tagin-puroik:95:c:1
puroik_gari,,bapɯiŋ,fly,,bapɯiŋ,,abraham-sako2021[p. 33],,,tagin-puroik:95:b:1
puroik_paji,,bapɯiŋ,fly,,bapɯiŋ,,abraham-sako2021[p. 33],,,tagin-puroik:95:e:1
puroik_phereng,,bapɯiŋ,fly,,bapɯiŋ,,abraham-sako2021[p. 33],,,tagin-puroik:95:a:1
tagin_baki,,tajeŋ,fly,,tajeŋ,,abraham-sako2021[p. 33],,,tagin-puroik:95:l:1
tagin_maskia,,t̪aɲwk,fly,,t̪aɲwk,,abraham-sako2021[p. 33],,,tagin-puroik:95:n:1
tagin_nacho,,tajeŋ,fly,,tajeŋ,,abraham-sako2021[p. 33],,,tagin-puroik:95:k:1
tagin_sippi,,t̪ʌji,fly,,t̪ʌji,,abraham-sako2021[p. 33],,,tagin-puroik:95:j:1
tagin_takseng,,tajeŋ,fly,,tajeŋ,,abraham-sako2021[p. 33],,,tagin-puroik:95:f:1
tagin_taliha,,t̪aɲit̪,fly,,t̪aɲit̪,,abraham-sako2021[p. 33],,,tagin-puroik:95:d:1
bugun_bichom,,lei,foot,,lei,,abraham-sako2021[p. 36],,,tagin-puroik:117:x:1
bugun_bichom,,lue,foot,,lue,,abraham-sako2021[p. 36],,,tagin-puroik:117:x:2
bugun_kaspi,,lai,foot,,lai,,abraham-sako2021[p. 36],,,tagin-puroik:117:y:1
bugun_namphri,,lai,foot,,lai,,abraham-sako2021[p. 36],,,tagin-puroik:117:z:1
bugun_singchung,,loe,foot,,loe,,abraham-sako2021[p. 36],,,tagin-puroik:117:v:1
bugun_wangho,,lue,foot,,lue,,abraham-sako2021[p. 36],,,tagin-puroik:117:w:1
nyishi_chimpu,,lupuph,foot,,lupuph,,abraham-sako2021[p. 36],,,tagin-puroik:117:g:1
puroik_chug,,lapiuʔ,foot,,lapiuʔ,,abraham-sako2021[p. 36],,,tagin-puroik:117:c:1
puroik_gari,,lapiuʔ,foot,,lapiuʔ,,abraham-sako2021[p. 36],,,tagin-puroik:117:b:1
puroik_paji,,laipu,foot,,laipu,,abraham-sako2021[p. 36],,,tagin-puroik:117:e:1
puroik_phereng,,lapiuʔ,foot,,lapiuʔ,,abraham-sako2021[p. 36],,,tagin-puroik:117:a:1
tagin_baki,,lətʃu,foot,,lətʃu,,abraham-sako2021[p. 36],,,tagin-puroik:117:l:1
tagin_maskia,,lətʃu,foot,,lətʃu,,abraham-sako2021[p. 36],,,tagin-puroik:117:n:1
tagin_nacho,,letʃu,foot,,letʃu,,abraham-sako2021[p. 36],,,tagin-puroik:117:k:1
tagin_sippi,,letʃu,foot,,letʃu,,abraham-sako2021[p. 36],,,tagin-puroik:117:j:1
tagin_takseng,,ləpa,foot,,ləpa,,abraham-sako2021[p. 36],,,tagin-puroik:117:f:1
tagin_taliha,,lətʃu,foot,,lətʃu,,abraham-sako2021[p. 36],,,tagin-puroik:117:d:1
bugun_bichom,,vi,four,,vi,,abraham-sako2021[p. 48],,,tagin-puroik:228:x:1
bugun_kaspi,,vi,four,,vi,,abraham-sako2021[p. 48],,,tagin-puroik:228:y:1
bugun_namphri,,vi,four,,vi,,abraham-sako2021[p. 48],,,tagin-puroik:228:z:1
bugun_singchung,,vi,four,,vi,,abraham-sako2021[p. 48],,,tagin-puroik:228:v:1
bugun_wangho,,ri,four,,ri,,abraham-sako2021[p. 48],,,tagin-puroik:228:w:1
nyishi_chimpu,,ʔəphi̥,four,,ʔəphi̥,,abraham-sako2021[p. 48],,,tagin-puroik:228:g:1
puroik_chug,,ɾuei,four,,ɾuei,,abraham-sako2021[p. 48],,,tagin-puroik:228:c:1
puroik_gari,,ɾuei,four,,ɾuei,,abraham-sako2021[p. 48],,,tagin-puroik:228:b:1
puroik_paji,,ɾuei,four,,ɾuei,,abraham-sako2021[p. 48],,,tagin-puroik:228:e:1
puroik_phereng,,ɾuei,four,,ɾuei,,abraham-sako2021[p. 48],,,tagin-puroik:228:a:1
tagin_baki,,aphi̥,four,,aphi̥,,abraham-sako2021[p. 48],,,tagin-puroik:228:l:1
tagin_maskia,,api,four,,api,,abraham-sako2021[p. 48],,,tagin-puroik:228:n:1
tagin_nacho,,aphi̥,four,,aphi̥,,abraham-sako2021[p. 48],,,tagin-puroik:228:k:1
tagin_sippi,,əpːi,four,,əpːi,,abraham-sako2021[p. 48],,,tagin-puroik:228:j:1
tagin_takseng,,aphi̥,four,,aphi̥,,abraham-sako2021[p. 48],,,tagin-puroik:228:f:1
tagin_taliha,,əpːi,four,,əpːi,,abraham-sako2021[p. 48],,,tagin-puroik:228:d:1
bugun_bichom,,izaʔ,friend (male),,izaʔ,,abraham-sako2021[p. 38],,,tagin-puroik:140:x:1
bugun_kaspi,,eza,friend (male),,eza,,abraham-sako2021[p. 38],,,tagin-puroik:140:y:1
bugun_namphri,,edʒia,friend (male),,edʒia,,abraham-sako2021[p. 38],,,tagin-puroik:140:z:1
bugun_singchung,,egau,friend (male),,egau,,abraham-sako2021[p. 38],,,tagin-puroik:140:v:1
bugun_wangho,,etʃak,friend (male),,etʃak,,abraham-sako2021[p. 38],,,tagin-puroik:140:w:1
nyishi_chimpu,,adʒin,friend (male),,adʒin,,abraham-sako2021[p. 38],,,tagin-puroik:140:g:1
puroik_chug,,adua,friend (male),,adua,,abraham-sako2021[p. 38],,,tagin-puroik:140:c:1
puroik_gari,,adua,friend (male),,adua,,abraham-sako2021[p. 38],,,tagin-puroik:140:b:1
puroik_paji,,adua,friend (male),,adua,,abraham-sako2021[p. 38],,,tagin-puroik:140:e:1
puroik_phereng,,adua,friend (male),,adua,,abraham-sako2021[p. 38],,,tagin-puroik:140:a:1
tagin_baki,,adʒin,friend (male),,adʒin,,abraham-sako2021[p. 38],,,tagin-puroik:140:l:1
tagin_maskia,,adʒəjaɾom,friend (male),,adʒəjaɾom,,abraham-sako2021[p. 38],,,tagin-puroik:140:n:1
tagin_nacho,,adʒen,friend (male),,adʒen,,abraham-sako2021[p. 38],,,tagin-puroik:140:k:1
tagin_sippi,,ʌdʒin,friend (male),,ʌdʒin,,abraham-sako2021[p. 38],,,tagin-puroik:140:j:1
tagin_takseng,,adʒin,friend (male),,adʒin,,abraham-sako2021[p. 38],,,tagin-puroik:140:f:1
tagin_taliha,,adʒin,friend (male),,adʒin,,abraham-sako2021[p. 38],,,tagin-puroik:140:d:1
bugun_bichom,,rak,frog,,rak,,abraham-sako2021[p. 32],,,tagin-puroik:77:x:2
bugun_bichom,,rap,frog,,rap,,abraham-sako2021[p. 32],,,tagin-puroik:77:x:1
bugun_kaspi,,rutʃua,frog,,rutʃua,,abraham-sako2021[p. 32],,,tagin-puroik:77:y:1
bugun_namphri,,ɹusua,frog,,ɹusua,,abraham-sako2021[p. 32],,,tagin-puroik:77:z:1
bugun_singchung,,rak,frog,,rak,,abraham-sako2021[p. 32],,,tagin-puroik:77:v:1
bugun_wangho,,rap,frog,,rap,,abraham-sako2021[p. 32],,,tagin-puroik:77:w:1
nyishi_chimpu,,t̪ət̪wʔ,frog,,t̪ət̪wʔ,,abraham-sako2021[p. 32],,,tagin-puroik:77:g:1
puroik_chug,,reɯ,frog,,reɯ,,abraham-sako2021[p. 32],,,tagin-puroik:77:c:1
puroik_gari,,xawʔ,frog,,xawʔ,,abraham-sako2021[p. 32],,,tagin-puroik:77:b:1
puroik_paji,,reɯ,frog,,reɯ,,abraham-sako2021[p. 32],,,tagin-puroik:77:e:1
puroik_phereng,,xawʔ,frog,,xawʔ,,abraham-sako2021[p. 32],,,tagin-puroik:77:a:1
tagin_baki,,t̪at̪ek,frog,,t̪at̪ek,,abraham-sako2021[p. 32],,,tagin-puroik:77:l:1
tagin_maskia,,t̪at̪ek,frog,,t̪at̪ek,,abraham-sako2021[p. 32],,,tagin-puroik:77:n:1
tagin_nacho,,tatek,frog,,tatek,,abraham-sako2021[p. 32],,,tagin-puroik:77:k:1
tagin_sippi,,t̪ʌt̪ʌk,frog,,t̪ʌt̪ʌk,,abraham-sako2021[p. 32],,,tagin-puroik:77:j:1
tagin_takseng,,t̪atwk,frog,,t̪atwk,,abraham-sako2021[p. 32],,,tagin-puroik:77:f:1
tagin_taliha,,t̪atwk,frog,,t̪atwk,,abraham-sako2021[p. 32],,,tagin-puroik:77:d:1
bugun_bichom,,evoi,fruit,,evoi,,abraham-sako2021[p. 29],,,tagin-puroik:49:x:1
bugun_kaspi,,voi,fruit,,voi,,abraham-sako2021[p. 29],,,tagin-puroik:49:y:1
bugun_namphri,,evoi,fruit,,evoi,,abraham-sako2021[p. 29],,,tagin-puroik:49:z:1
bugun_singchung,,evoi,fruit,,evoi,,abraham-sako2021[p. 29],,,tagin-puroik:49:v:1
bugun_wangho,,evoi,fruit,,evoi,,abraham-sako2021[p. 29],,,tagin-puroik:49:w:1
nyishi_chimpu,,ʔaxjə̥,fruit,,ʔaxjə̥,,abraham-sako2021[p. 29],,,tagin-puroik:49:g:1
puroik_chug,,aɯeʔ,fruit,,aɯeʔ,,abraham-sako2021[p. 29],,,tagin-puroik:49:c:1
puroik_gari,,aɯeʔ,fruit,,aɯeʔ,,abraham-sako2021[p. 29],,,tagin-puroik:49:b:1
puroik_paji,,aɯeʔ,fruit,,aɯeʔ,,abraham-sako2021[p. 29],,,tagin-puroik:49:e:1
puroik_phereng,,aɯeʔ,fruit,,aɯeʔ,,abraham-sako2021[p. 29],,,tagin-puroik:49:a:1
tagin_baki,,ʃaŋʃi,fruit,,ʃaŋʃi,,abraham-sako2021[p. 29],,,tagin-puroik:49:l:1
tagin_maskia,,apwaʃə,fruit,,apwaʃə,,abraham-sako2021[p. 29],,,tagin-puroik:49:n:1
tagin_nacho,,ʃeŋʃje,fruit,,ʃeŋʃje,,abraham-sako2021[p. 29],,,tagin-puroik:49:k:1
tagin_sippi,,əpːə,fruit,,əpːə,,abraham-sako2021[p. 29],,,tagin-puroik:49:j:1
tagin_takseng,,ʃəŋsi,fruit,,ʃəŋsi,,abraham-sako2021[p. 29],,,tagin-puroik:49:f:1
tagin_taliha,,apwaʃi,fruit,,apwaʃi,,abraham-sako2021[p. 29],,,tagin-puroik:49:d:1
bugun_bichom,,lei,full,,lei,,abraham-sako2021[p. 51],,,tagin-puroik:256:x:1
bugun_kaspi,,lei,full,,lei,,abraham-sako2021[p. 51],,,tagin-puroik:256:y:1
bugun_namphri,,elei,full,,elei,,abraham-sako2021[p. 51],,,tagin-puroik:256:z:1
bugun_singchung,,lija,full,,lija,,abraham-sako2021[p. 51],,,tagin-puroik:256:v:1
bugun_wangho,,elija,full,,elija,,abraham-sako2021[p. 51],,,tagin-puroik:256:w:1
nyishi_chimpu,,bwɾ,full,,bwɾ,,abraham-sako2021[p. 51],,,tagin-puroik:256:g:1
puroik_chug,,lie,full,,lie,,abraham-sako2021[p. 51],,,tagin-puroik:256:c:1
puroik_gari,,lie,full,,lie,,abraham-sako2021[p. 51],,,tagin-puroik:256:b:1
puroik_paji,,lie,full,,lie,,abraham-sako2021[p. 51],,,tagin-puroik:256:e:1
puroik_phereng,,riedeʔ,full,,riedeʔ,,abraham-sako2021[p. 51],,,tagin-puroik:256:a:1
tagin_baki,,akhu̥,full,,akhu̥,,abraham-sako2021[p. 51],,,tagin-puroik:256:l:1
tagin_maskia,,aku,full,,aku,,abraham-sako2021[p. 51],,,tagin-puroik:256:n:1
tagin_nacho,,aku̥,full,,aku̥,,abraham-sako2021[p. 51],,,tagin-puroik:256:k:1
tagin_sippi,,akːo,full,,akːo,,abraham-sako2021[p. 51],,,tagin-puroik:256:j:1
tagin_takseng,,beŋpa,full,,beŋpa,,abraham-sako2021[p. 51],,,tagin-puroik:256:f:1
tagin_taliha,,akumaɾiŋ,full,,akumaɾiŋ,,abraham-sako2021[p. 51],,,tagin-puroik:256:d:1
bugun_bichom,,muaŋ,garlic,,muaŋ,,abraham-sako2021[p. 31],,,tagin-puroik:65:x:1
bugun_kaspi,,muaŋ,garlic,,muaŋ,,abraham-sako2021[p. 31],,,tagin-puroik:65:y:1
bugun_namphri,,muaŋ,garlic,,muaŋ,,abraham-sako2021[p. 31],,,tagin-puroik:65:z:1
bugun_singchung,,muaŋ,garlic,,muaŋ,,abraham-sako2021[p. 31],,,tagin-puroik:65:v:1
bugun_wangho,,tʃuŋ,garlic,,tʃuŋ,,abraham-sako2021[p. 31],,,tagin-puroik:65:w:1
nyishi_chimpu,,ɾoʃun,garlic,,ɾoʃun,,abraham-sako2021[p. 31],,,tagin-puroik:65:g:1
puroik_chug,,dag,garlic,,dag,,abraham-sako2021[p. 31],,,tagin-puroik:65:c:1
puroik_gari,,dag,garlic,,dag,,abraham-sako2021[p. 31],,,tagin-puroik:65:b:1
puroik_paji,,dag,garlic,,dag,,abraham-sako2021[p. 31],,,tagin-puroik:65:e:1
puroik_phereng,,talap,garlic,,talap,,abraham-sako2021[p. 31],,,tagin-puroik:65:a:1
tagin_baki,,dʒakok,garlic,,dʒakok,,abraham-sako2021[p. 31],,,tagin-puroik:65:l:1
tagin_nacho,,talap,garlic,,talap,,abraham-sako2021[p. 31],,,tagin-puroik:65:k:1
tagin_sippi,,lʌsʌn,garlic,,lʌsʌn,,abraham-sako2021[p. 30],,,tagin-puroik:65:j:1
tagin_takseng,,tʃoŋ,garlic,,tʃoŋ,,abraham-sako2021[p. 31],,,tagin-puroik:65:f:1
tagin_taliha,,lasun,garlic,,lasun,,abraham-sako2021[p. 30],,,tagin-puroik:65:d:1
bugun_bichom,,spin,goat,,spin,,abraham-sako2021[p. 32],,,tagin-puroik:84:x:1
bugun_kaspi,,spin,goat,,spin,,abraham-sako2021[p. 32],,,tagin-puroik:84:y:1
bugun_namphri,,spin,goat,,spin,,abraham-sako2021[p. 32],,,tagin-puroik:84:z:1
bugun_singchung,,spin,goat,,spin,,abraham-sako2021[p. 32],,,tagin-puroik:84:v:1
bugun_wangho,,spin,goat,,spin,,abraham-sako2021[p. 32],,,tagin-puroik:84:w:1
nyishi_chimpu,,ʃibin,goat,,ʃibin,,abraham-sako2021[p. 32],,,tagin-puroik:84:g:1
puroik_chug,,sebiŋ,goat,,sebiŋ,,abraham-sako2021[p. 32],,,tagin-puroik:84:c:1
puroik_gari,,jabiŋ,goat,,jabiŋ,,abraham-sako2021[p. 32],,,tagin-puroik:84:b:1
puroik_paji,,jabəŋ,goat,,jabəŋ,,abraham-sako2021[p. 32],,,tagin-puroik:84:e:1
puroik_phereng,,jabiŋ,goat,,jabiŋ,,abraham-sako2021[p. 32],,,tagin-puroik:84:a:1
tagin_baki,,jabin,goat,,jabin,,abraham-sako2021[p. 32],,,tagin-puroik:84:l:1
tagin_maskia,,jaben,goat,,jaben,,abraham-sako2021[p. 32],,,tagin-puroik:84:n:1
tagin_nacho,,jaben,goat,,jaben,,abraham-sako2021[p. 32],,,tagin-puroik:84:k:1
tagin_sippi,,jabin,goat,,jabin,,abraham-sako2021[p. 32],,,tagin-puroik:84:j:1
tagin_takseng,,ʃija,goat,,ʃija,,abraham-sako2021[p. 32],,,tagin-puroik:84:f:1
tagin_taliha,,jabin,goat,,jabin,,abraham-sako2021[p. 32],,,tagin-puroik:84:d:1
bugun_bichom,,san,gold,,san,,abraham-sako2021[p. 26],,,tagin-puroik:20:x:1
bugun_kaspi,,san,gold,,san,,abraham-sako2021[p. 26],,,tagin-puroik:20:y:1
bugun_namphri,,san,gold,,san,,abraham-sako2021[p. 26],,,tagin-puroik:20:z:1
bugun_singchung,,san,gold,,san,,abraham-sako2021[p. 26],,,tagin-puroik:20:v:1
bugun_wangho,,san,gold,,san,,abraham-sako2021[p. 26],,,tagin-puroik:20:w:1
nyishi_chimpu,,huːn,gold,,huːn,,abraham-sako2021[p. 26],,,tagin-puroik:20:g:1
puroik_phereng,,hun,gold,,hun,,abraham-sako2021[p. 26],,,tagin-puroik:20:a:1
tagin_baki,,suna,gold,,suna,,abraham-sako2021[p. 26],,,tagin-puroik:20:l:1
tagin_nacho,,aniajen,gold,,aniajen,,abraham-sako2021[p. 26],,,tagin-puroik:20:k:1
tagin_sippi,,sona,gold,,sona,,abraham-sako2021[p. 26],,,tagin-puroik:20:j:1
bugun_bichom,,vije,good,,vije,,abraham-sako2021[p. 53],,,tagin-puroik:274:x:1
bugun_kaspi,,vije,good,,vije,,abraham-sako2021[p. 53],,,tagin-puroik:274:y:1
bugun_namphri,,vije,good,,vije,,abraham-sako2021[p. 53],,,tagin-puroik:274:z:1
bugun_singchung,,vije,good,,vije,,abraham-sako2021[p. 53],,,tagin-puroik:274:v:1
bugun_wangho,,vije,good,,vije,,abraham-sako2021[p. 53],,,tagin-puroik:274:w:1
nyishi_chimpu,,ʔalbo,good,,ʔalbo,,abraham-sako2021[p. 53],,,tagin-puroik:274:g:1
puroik_chug,,aɲaŋ,good,,aɲaŋ,,abraham-sako2021[p. 53],,,tagin-puroik:274:c:1
puroik_gari,,aɲaŋ,good,,aɲaŋ,,abraham-sako2021[p. 53],,,tagin-puroik:274:b:1
puroik_paji,,aɲaŋ,good,,aɲaŋ,,abraham-sako2021[p. 53],,,tagin-puroik:274:e:1
puroik_phereng,,ajɯ,good,,ajɯ,,abraham-sako2021[p. 53],,,tagin-puroik:274:a:1
tagin_baki,,alə,good,,alə,,abraham-sako2021[p. 53],,,tagin-puroik:274:l:1
tagin_maskia,,alə,good,,alə,,abraham-sako2021[p. 53],,,tagin-puroik:274:n:1
tagin_nacho,,alə,good,,alə,,abraham-sako2021[p. 53],,,tagin-puroik:274:k:1
tagin_sippi,,alepe,good,,alepe,,abraham-sako2021[p. 53],,,tagin-puroik:274:j:1
tagin_takseng,,ale,good,,ale,,abraham-sako2021[p. 53],,,tagin-puroik:274:f:1
tagin_taliha,,alə,good,,alə,,abraham-sako2021[p. 53],,,tagin-puroik:274:d:1
bugun_bichom,,ere,green,,ere,,abraham-sako2021[p. 55],,,tagin-puroik:288:x:1
bugun_bichom,,re,green,,re,,abraham-sako2021[p. 55],,,tagin-puroik:288:x:2
bugun_kaspi,,ere,green,,ere,,abraham-sako2021[p. 55],,,tagin-puroik:288:y:1
bugun_kaspi,,re,green,,re,,abraham-sako2021[p. 55],,,tagin-puroik:288:y:2
bugun_namphri,,ere,green,,ere,,abraham-sako2021[p. 55],,,tagin-puroik:288:z:1
bugun_singchung,,erije,green,,erije,,abraham-sako2021[p. 55],,,tagin-puroik:288:v:1
bugun_wangho,,erije,green,,erije,,abraham-sako2021[p. 55],,,tagin-puroik:288:w:1
nyishi_chimpu,,dʒəɲw,green,,dʒəɲw,,abraham-sako2021[p. 55],,,tagin-puroik:288:g:1
puroik_chug,,api,green,,api,,abraham-sako2021[p. 55],,,tagin-puroik:288:c:1
puroik_gari,,arie,green,,arie,,abraham-sako2021[p. 55],,,tagin-puroik:288:b:1
puroik_paji,,arie,green,,arie,,abraham-sako2021[p. 55],,,tagin-puroik:288:e:1
puroik_phereng,,arie,green,,arie,,abraham-sako2021[p. 55],,,tagin-puroik:288:a:1
tagin_baki,,idʒi,green,,idʒi,,abraham-sako2021[p. 55],,,tagin-puroik:288:l:1
tagin_maskia,,jadʒi,green,,jadʒi,,abraham-sako2021[p. 55],,,tagin-puroik:288:n:1
tagin_nacho,,dʒi,green,,dʒi,,abraham-sako2021[p. 55],,,tagin-puroik:288:k:1
tagin_sippi,,jadʒi,green,,jadʒi,,abraham-sako2021[p. 55],,,tagin-puroik:288:j:1
tagin_takseng,,dʒit̪wŋ,green,,dʒit̪wŋ,,abraham-sako2021[p. 55],,,tagin-puroik:288:f:1
tagin_taliha,,jadʒi,green,,jadʒi,,abraham-sako2021[p. 55],,,tagin-puroik:288:d:1
bugun_bichom,,khazijaŋ,hair,,khazijaŋ,,abraham-sako2021[p. 34],,,tagin-puroik:102:x:1
bugun_kaspi,,khazijaŋ,hair,,khazijaŋ,,abraham-sako2021[p. 34],,,tagin-puroik:102:y:1
bugun_namphri,,khazijaŋ,hair,,khazijaŋ,,abraham-sako2021[p. 34],,,tagin-puroik:102:z:1
bugun_singchung,,khazijaŋ,hair,,khazijaŋ,,abraham-sako2021[p. 34],,,tagin-puroik:102:v:1
bugun_wangho,,khazijau,hair,,khazijau,,abraham-sako2021[p. 34],,,tagin-puroik:102:w:1
nyishi_chimpu,,d̪um,hair,,d̪um,,abraham-sako2021[p. 34],,,tagin-puroik:102:g:1
puroik_chug,,kədʒa,hair,,kədʒa,,abraham-sako2021[p. 34],,,tagin-puroik:102:c:1
puroik_gari,,kedʒak,hair,,kedʒak,,abraham-sako2021[p. 34],,,tagin-puroik:102:b:1
puroik_paji,,kədʒa,hair,,kədʒa,,abraham-sako2021[p. 34],,,tagin-puroik:102:e:1
puroik_phereng,,kedʒak,hair,,kedʒak,,abraham-sako2021[p. 34],,,tagin-puroik:102:a:1
tagin_baki,,d̪umi,hair,,d̪umi,,abraham-sako2021[p. 34],,,tagin-puroik:102:l:1
tagin_maskia,,d̪um,hair,,d̪um,,abraham-sako2021[p. 34],,,tagin-puroik:102:n:1
tagin_nacho,,d̪omi,hair,,d̪omi,,abraham-sako2021[p. 34],,,tagin-puroik:102:k:1
tagin_sippi,,d̪əmə,hair,,d̪əmə,,abraham-sako2021[p. 34],,,tagin-puroik:102:j:1
tagin_takseng,,d̪umiʔ,hair,,d̪umiʔ,,abraham-sako2021[p. 34],,,tagin-puroik:102:f:1
tagin_taliha,,d̪əmə,hair,,d̪əmə,,abraham-sako2021[p. 34],,,tagin-puroik:102:d:1
bugun_bichom,,dʒabau,hammer,,dʒabau,,abraham-sako2021[p. 40],,,tagin-puroik:160:x:1
bugun_kaspi,,dʒabu,hammer,,dʒabu,,abraham-sako2021[p. 40],,,tagin-puroik:160:y:1
bugun_namphri,,dʒabam,hammer,,dʒabam,,abraham-sako2021[p. 40],,,tagin-puroik:160:z:1
bugun_singchung,,dʒabau,hammer,,dʒabau,,abraham-sako2021[p. 40],,,tagin-puroik:160:v:1
bugun_wangho,,tʃapau,hammer,,tʃapau,,abraham-sako2021[p. 40],,,tagin-puroik:160:w:1
nyishi_chimpu,,d̪umpum,hammer,,d̪umpum,,abraham-sako2021[p. 40],,,tagin-puroik:160:g:1
puroik_chug,,martol,hammer,,martol,,abraham-sako2021[p. 40],,,tagin-puroik:160:c:1
